variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
baseline_50_2x_200_d10,SOLARINDS,2024-03-06,2024-03-07,7760.15,7196.43,20,1,INITIAL_STOP,-11274.39,-11573.52
baseline_50_2x_200_d10,RITES,2024-01-29,2024-03-11,342.50,364.55,463,42,DONCH_10_LOW,10209.15,9881.79
baseline_50_2x_200_d10,MRPL,2024-02-16,2024-03-11,239.70,220.52,683,24,INITIAL_STOP,-13097.21,-13411.54
baseline_50_2x_200_d10,RALLIS,2024-03-11,2024-03-12,287.00,264.51,558,1,INITIAL_STOP,-12551.18,-12858.93
baseline_50_2x_200_d10,STAR,2024-02-13,2024-03-13,677.25,677.15,240,29,DONCH_10_LOW,-24.00,-349.06
baseline_50_2x_200_d10,BOSCHLTD,2024-02-14,2024-03-13,26650.00,28208.05,6,28,DONCH_10_LOW,9348.30,9019.15
baseline_50_2x_200_d10,VGUARD,2024-02-29,2024-03-13,333.00,312.12,485,13,INITIAL_STOP,-10126.98,-10439.86
baseline_50_2x_200_d10,HAVELLS,2024-02-29,2024-03-13,1532.05,1467.66,105,13,INITIAL_STOP,-6760.88,-7075.85
baseline_50_2x_200_d10,TATASTEEL,2024-03-02,2024-03-13,145.02,137.09,1123,11,INITIAL_STOP,-8902.52,-9219.34
baseline_50_2x_200_d10,TATAPOWER,2024-03-11,2024-03-13,414.00,387.65,387,2,INITIAL_STOP,-10198.98,-10509.22
baseline_50_2x_200_d10,KEC,2024-03-12,2024-03-13,738.50,685.58,216,1,INITIAL_STOP,-11429.73,-11737.33
baseline_50_2x_200_d10,GODFRYPHLP,2024-03-12,2024-03-13,1190.00,1094.80,134,1,INITIAL_STOP,-12756.80,-13062.96
baseline_50_2x_200_d10,INTELLECT,2024-03-01,2024-03-19,1117.80,1055.30,145,18,DONCH_10_LOW,-9062.50,-9377.60
baseline_50_2x_200_d10,COLPAL,2024-03-15,2024-04-09,2688.00,2630.15,57,25,DONCH_10_LOW,-3297.45,-3600.58
baseline_50_2x_200_d10,SOLARINDS,2024-03-15,2024-04-12,8270.00,8570.35,18,28,DONCH_10_LOW,5406.30,5103.17
baseline_50_2x_200_d10,CARBORUNIV,2024-03-26,2024-04-15,1244.00,1229.15,122,20,DONCH_10_LOW,-1811.70,-2113.42
baseline_50_2x_200_d10,TRITURBINE,2024-03-27,2024-04-15,542.85,524.55,280,19,DONCH_10_LOW,-5124.00,-5422.87
baseline_50_2x_200_d10,SRF,2024-03-22,2024-04-16,2556.00,2526.75,59,25,DONCH_10_LOW,-1725.75,-2025.63
baseline_50_2x_200_d10,SUDARSCHEM,2024-03-26,2024-04-19,626.50,615.10,243,24,DONCH_10_LOW,-2770.20,-3071.91
baseline_50_2x_200_d10,METROPOLIS,2024-04-15,2024-04-19,1801.00,1675.00,84,4,DONCH_10_LOW,-10584.00,-10875.98
baseline_50_2x_200_d10,ASTERDM,2024-04-16,2024-04-23,533.15,490.50,284,7,INITIAL_STOP,-12113.17,-12403.88
baseline_50_2x_200_d10,THERMAX,2024-03-27,2024-04-24,4097.00,4450.00,37,28,DONCH_10_LOW,13061.00,12744.76
