variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
B2_vol_15x,ZYDUSWELL,2019-08-01,2019-08-02,301.00,279.99,279,1,INITIAL_STOP,-5862.55,-6024.65
B2_vol_15x,HDFCAMC,2019-07-19,2019-08-05,1077.00,1006.00,79,17,DONCH_10_LOW,-5609.00,-5773.56
B2_vol_15x,POWERGRID,2019-07-26,2019-08-05,116.35,111.22,720,10,INITIAL_STOP,-3691.08,-3854.93
B2_vol_15x,ORIENTELEC,2019-08-13,2019-08-21,166.25,152.95,493,8,INITIAL_STOP,-6556.90,-6714.27
B2_vol_15x,SANOFI,2019-07-22,2019-08-22,5459.60,5341.90,15,31,DONCH_10_LOW,-1765.50,-1927.52
B2_vol_15x,GODFRYPHLP,2019-08-19,2019-08-22,346.00,318.32,237,3,INITIAL_STOP,-6560.16,-6717.60
B2_vol_15x,DABUR,2019-07-18,2019-08-26,429.90,421.60,200,39,DONCH_10_LOW,-1660.00,-1830.30
B2_vol_15x,PIDILITIND,2019-08-07,2019-09-03,660.00,672.80,124,27,DONCH_10_LOW,1587.20,1421.93
B2_vol_15x,TRENT,2019-08-19,2019-09-03,468.40,460.55,175,15,DONCH_10_LOW,-1373.75,-1536.32
B2_vol_15x,ASIANPAINT,2019-07-25,2019-09-04,1481.30,1555.65,56,41,DONCH_10_LOW,4163.60,3993.53
B2_vol_15x,BERGEPAINT,2019-08-07,2019-09-04,290.00,297.75,283,28,DONCH_10_LOW,2193.25,2026.92
B2_vol_15x,HINDUNILVR,2019-08-23,2019-09-12,1874.75,1803.38,42,20,INITIAL_STOP,-2997.72,-3152.20
B2_vol_15x,ICICIPRULI,2019-09-09,2019-09-12,441.45,416.06,183,3,INITIAL_STOP,-4647.07,-4804.00
B2_vol_15x,APOLLOHOSP,2019-08-19,2019-09-13,1470.60,1454.00,55,25,DONCH_10_LOW,-913.00,-1073.85
B2_vol_15x,DIXON,2019-08-28,2019-09-13,512.00,498.20,157,16,DONCH_10_LOW,-2166.60,-2325.20
B2_vol_15x,RALLIS,2019-09-11,2019-09-19,169.75,160.33,477,8,INITIAL_STOP,-4494.67,-4652.11
B2_vol_15x,JBCHEPHARM,2019-09-16,2019-09-19,201.95,191.84,395,3,INITIAL_STOP,-3993.74,-4149.29
B2_vol_15x,ZYDUSWELL,2019-08-27,2019-09-20,334.10,330.20,240,24,DONCH_10_LOW,-936.00,-1095.43
B2_vol_15x,MIDHANI,2019-09-16,2019-09-30,129.80,126.00,615,14,DONCH_10_LOW,-2337.00,-2494.32
B2_vol_15x,HAL,2019-09-20,2019-09-30,375.00,352.85,210,10,INITIAL_STOP,-4651.79,-4804.64
B2_vol_15x,NAVINFLUOR,2019-09-13,2019-10-03,750.00,699.12,106,20,INITIAL_STOP,-5392.82,-5546.42
B2_vol_15x,JKPAPER,2019-10-01,2019-10-03,151.45,139.33,515,2,INITIAL_STOP,-6239.74,-6389.49
B2_vol_15x,BRIGADE,2019-10-01,2019-10-03,219.00,201.48,356,2,INITIAL_STOP,-6237.12,-6386.81
B2_vol_15x,BPCL,2019-10-04,2019-10-07,253.85,233.54,300,3,INITIAL_STOP,-6092.40,-6238.62
B2_vol_15x,HINDPETRO,2019-10-04,2019-10-09,192.45,177.05,396,5,INITIAL_STOP,-6096.82,-6243.14
B2_vol_15x,GRANULES,2019-09-13,2019-10-10,104.15,100.10,769,27,DONCH_10_LOW,-3114.45,-3271.52
B2_vol_15x,SYMPHONY,2019-09-23,2019-10-14,1311.00,1248.00,60,21,DONCH_10_LOW,-3780.00,-3933.54
B2_vol_15x,ABBOTINDIA,2019-08-09,2019-10-22,9099.00,10600.00,9,74,DONCH_10_LOW,13509.00,13331.71
B2_vol_15x,WHIRLPOOL,2019-10-09,2019-11-07,2004.20,2112.05,37,29,DONCH_10_LOW,3990.45,3838.15
