variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
baseline,INDUSINDBK,2024-07-16,SHORT,2024-07-16T10:00:00,1436.65,1440.68,1430.60,208,4.03,2024-07-16T10:30:00,1440.68,STOP,-838.76,-1287.62
baseline,INDUSINDBK,2024-07-19,SHORT,2024-07-19T10:00:00,1445.80,1450.19,1439.21,207,4.39,2024-07-19T10:50:00,1439.21,TARGET,1363.28,915.38
baseline,INDUSINDBK,2024-07-23,SHORT,2024-07-23T10:10:00,1419.20,1423.43,1412.85,211,4.23,2024-07-23T10:20:00,1423.43,STOP,-892.55,-1342.40
baseline,INDUSINDBK,2024-07-26,LONG,2024-07-26T10:20:00,1389.75,1384.38,1397.81,215,5.37,2024-07-26T12:10:00,1394.00,TIME_STOP,913.75,464.87
baseline,INDUSINDBK,2024-07-31,LONG,2024-07-31T12:00:00,1426.50,1422.59,1432.36,210,3.91,2024-07-31T13:40:00,1422.59,STOP,-821.02,-1269.75
baseline,INDUSINDBK,2024-08-01,SHORT,2024-08-01T14:10:00,1426.60,1429.28,1422.58,210,2.68,2024-08-01T14:10:00,1422.58,TARGET,843.31,394.57
baseline,INDUSINDBK,2024-08-07,SHORT,2024-08-07T10:20:00,1372.00,1377.80,1363.30,218,5.80,2024-08-07T11:10:00,1363.30,TARGET,1897.51,1450.29
baseline,INDUSINDBK,2024-08-08,LONG,2024-08-08T13:10:00,1348.05,1343.41,1355.01,222,4.64,2024-08-08T13:50:00,1355.01,TARGET,1545.53,1095.47
baseline,INDUSINDBK,2024-08-09,SHORT,2024-08-09T11:00:00,1346.05,1350.50,1339.38,222,4.45,2024-08-09T11:10:00,1348.35,REVERSE,-510.60,-959.22
baseline,INDUSINDBK,2024-08-12,LONG,2024-08-12T11:00:00,1351.05,1346.59,1357.74,222,4.46,2024-08-12T12:50:00,1353.70,TIME_STOP,588.30,137.96
baseline,INDUSINDBK,2024-08-13,SHORT,2024-08-13T13:00:00,1349.00,1353.36,1342.47,222,4.36,2024-08-13T14:50:00,1350.70,TIME_STOP,-377.40,-826.90
baseline,INDUSINDBK,2024-08-16,LONG,2024-08-16T12:50:00,1352.55,1348.37,1358.82,221,4.18,2024-08-16T13:30:00,1358.82,TARGET,1385.85,936.44
baseline,INDUSINDBK,2024-08-19,SHORT,2024-08-19T12:40:00,1355.60,1359.59,1349.62,221,3.99,2024-08-19T14:30:00,1350.40,TIME_STOP,1149.20,700.68
baseline,INDUSINDBK,2024-08-21,LONG,2024-08-21T12:00:00,1380.50,1376.54,1386.44,217,3.96,2024-08-21T13:20:00,1376.54,STOP,-859.64,-1308.35
baseline,INDUSINDBK,2024-08-23,SHORT,2024-08-23T11:10:00,1380.05,1384.14,1373.92,217,4.09,2024-08-23T11:20:00,1381.95,REVERSE,-412.30,-861.82
baseline,INDUSINDBK,2024-09-04,LONG,2024-09-04T14:00:00,1436.30,1433.39,1440.66,208,2.91,2024-09-04T14:50:00,1433.39,STOP,-604.39,-1052.06
baseline,INDUSINDBK,2024-09-05,SHORT,2024-09-05T11:10:00,1432.50,1436.07,1427.14,209,3.57,2024-09-05T11:20:00,1436.07,STOP,-746.31,-1195.96
baseline,INDUSINDBK,2024-09-09,LONG,2024-09-09T11:10:00,1417.50,1412.52,1424.97,211,4.98,2024-09-09T12:20:00,1412.52,STOP,-1051.48,-1499.33
baseline,INDUSINDBK,2024-09-11,SHORT,2024-09-11T12:20:00,1430.80,1434.65,1425.02,209,3.85,2024-09-11T12:50:00,1425.02,TARGET,1207.89,760.24
baseline,INDUSINDBK,2024-09-12,LONG,2024-09-12T12:00:00,1427.30,1423.62,1432.83,210,3.68,2024-09-12T12:40:00,1432.83,TARGET,1160.36,709.89
baseline,INDUSINDBK,2024-09-17,SHORT,2024-09-17T10:10:00,1463.00,1466.88,1457.18,205,3.88,2024-09-17T10:30:00,1466.88,STOP,-795.49,-1245.96
baseline,INDUSINDBK,2024-09-19,SHORT,2024-09-19T12:40:00,1480.40,1485.84,1472.24,202,5.44,2024-09-19T12:50:00,1485.84,STOP,-1098.60,-1547.99
baseline,INDUSINDBK,2024-09-20,LONG,2024-09-20T11:00:00,1487.50,1482.37,1495.19,201,5.13,2024-09-20T12:50:00,1489.85,TIME_STOP,472.35,23.51
baseline,INDUSINDBK,2024-09-26,SHORT,2024-09-26T11:50:00,1438.45,1441.95,1433.19,208,3.50,2024-09-26T12:00:00,1441.95,STOP,-728.99,-1178.33
baseline,INDUSINDBK,2024-10-04,LONG,2024-10-04T11:00:00,1408.60,1403.05,1416.92,212,5.55,2024-10-04T11:30:00,1403.05,STOP,-1175.59,-1622.64
baseline,INDUSINDBK,2024-10-08,LONG,2024-10-08T11:20:00,1364.95,1357.46,1376.19,219,7.49,2024-10-08T12:10:00,1357.46,STOP,-1641.37,-2088.53
baseline,INDUSINDBK,2024-10-10,LONG,2024-10-10T14:10:00,1356.00,1352.45,1361.33,221,3.55,2024-10-10T15:20:00,1358.00,EOD,442.00,-7.85
baseline,INDUSINDBK,2024-10-11,SHORT,2024-10-11T11:20:00,1347.35,1351.77,1340.73,222,4.42,2024-10-11T12:50:00,1340.73,TARGET,1470.35,1022.79
baseline,INDUSINDBK,2024-10-15,SHORT,2024-10-15T10:40:00,1356.00,1359.33,1351.00,221,3.33,2024-10-15T10:40:00,1359.33,STOP,-735.98,-1186.04
baseline,INDUSINDBK,2024-10-18,LONG,2024-10-18T13:30:00,1344.20,1340.38,1349.93,223,3.82,2024-10-18T14:10:00,1349.93,TARGET,1277.32,826.72
baseline,INDUSINDBK,2024-10-23,LONG,2024-10-23T12:40:00,1283.05,1278.80,1289.43,233,4.25,2024-10-23T14:10:00,1278.80,STOP,-990.71,-1438.40
baseline,INDUSINDBK,2024-10-31,SHORT,2024-10-31T12:30:00,1053.80,1057.62,1048.07,284,3.82,2024-10-31T12:40:00,1048.07,TARGET,1626.19,1178.49
baseline,INDUSINDBK,2024-11-06,SHORT,2024-11-06T10:30:00,1072.50,1077.12,1065.57,279,4.62,2024-11-06T12:20:00,1070.30,TIME_STOP,613.80,165.42
baseline,INDUSINDBK,2024-11-08,LONG,2024-11-08T14:00:00,1056.65,1053.62,1061.20,283,3.03,2024-11-08T14:00:00,1053.62,STOP,-857.82,-1305.73
baseline,INDUSINDBK,2024-11-11,LONG,2024-11-11T11:20:00,1058.85,1054.62,1065.20,283,4.23,2024-11-11T12:50:00,1065.20,TARGET,1795.70,1344.87
baseline,INDUSINDBK,2024-11-12,LONG,2024-11-12T10:50:00,1061.45,1057.50,1067.37,282,3.95,2024-11-12T12:40:00,1057.50,STOP,-1113.55,-1561.71
baseline,INDUSINDBK,2024-11-13,SHORT,2024-11-13T10:20:00,1054.20,1058.64,1047.54,284,4.44,2024-11-13T11:20:00,1047.54,TARGET,1891.97,1444.30
baseline,INDUSINDBK,2024-11-19,LONG,2024-11-19T11:10:00,1029.95,1025.68,1036.36,291,4.27,2024-11-19T11:40:00,1025.68,STOP,-1243.98,-1692.62
baseline,INDUSINDBK,2024-11-25,SHORT,2024-11-25T12:50:00,1001.70,1005.55,995.93,299,3.85,2024-11-25T14:40:00,1002.05,TIME_STOP,-104.65,-553.99
baseline,INDUSINDBK,2024-11-27,LONG,2024-11-27T12:40:00,1003.00,1000.00,1007.50,299,3.00,2024-11-27T13:10:00,1007.50,TARGET,1344.44,893.58
baseline,INDUSINDBK,2024-11-28,SHORT,2024-11-28T11:10:00,1000.40,1003.97,995.05,299,3.57,2024-11-28T11:20:00,995.05,TARGET,1600.42,1152.95
baseline,INDUSINDBK,2024-12-05,SHORT,2024-12-05T10:00:00,994.95,998.12,990.19,301,3.17,2024-12-05T11:50:00,993.85,TIME_STOP,331.10,-117.87
baseline,INDUSINDBK,2024-12-10,LONG,2024-12-10T10:10:00,986.30,984.07,989.65,304,2.23,2024-12-10T10:10:00,984.07,STOP,-678.99,-1128.23
baseline,INDUSINDBK,2024-12-11,SHORT,2024-12-11T10:20:00,982.35,984.55,979.04,305,2.20,2024-12-11T11:30:00,984.55,STOP,-672.13,-1122.06
baseline,INDUSINDBK,2024-12-13,LONG,2024-12-13T13:10:00,986.20,982.11,992.34,304,4.09,2024-12-13T15:00:00,985.30,TIME_STOP,-273.60,-723.10
baseline,INDUSINDBK,2024-12-17,SHORT,2024-12-17T10:10:00,992.85,995.36,989.08,302,2.51,2024-12-17T10:20:00,989.08,TARGET,1138.99,690.09
baseline,INDUSINDBK,2024-12-19,LONG,2024-12-19T12:40:00,961.70,958.44,966.59,311,3.26,2024-12-19T14:10:00,959.55,REVERSE,-668.65,-1116.78
baseline,INDUSINDBK,2024-12-26,LONG,2024-12-26T10:10:00,939.00,935.93,943.60,319,3.07,2024-12-26T10:10:00,935.93,STOP,-978.94,-1427.52
baseline,INDUSINDBK,2024-12-30,LONG,2024-12-30T10:20:00,958.00,954.65,963.02,313,3.35,2024-12-30T11:20:00,963.02,TARGET,1571.55,1120.59
baseline,INDUSINDBK,2025-01-07,LONG,2025-01-07T10:40:00,978.70,973.62,986.32,306,5.08,2025-01-07T11:20:00,986.32,TARGET,2332.70,1881.73
baseline,INDUSINDBK,2025-01-09,SHORT,2025-01-09T10:50:00,978.40,982.57,972.15,306,4.17,2025-01-09T11:00:00,972.15,TARGET,1913.93,1466.28
baseline,INDUSINDBK,2025-01-14,SHORT,2025-01-14T13:30:00,960.10,963.58,954.87,312,3.48,2025-01-14T14:00:00,963.58,STOP,-1087.16,-1537.30
baseline,INDUSINDBK,2025-01-15,SHORT,2025-01-15T13:30:00,963.65,966.96,958.69,311,3.31,2025-01-15T13:50:00,958.69,TARGET,1542.32,1093.94
baseline,INDUSINDBK,2025-01-20,LONG,2025-01-20T11:10:00,971.55,966.49,979.14,308,5.06,2025-01-20T11:30:00,979.14,TARGET,2338.53,1887.92
baseline,INDUSINDBK,2025-01-28,LONG,2025-01-28T11:10:00,945.85,940.38,954.05,317,5.47,2025-01-28T11:50:00,940.38,STOP,-1733.10,-2181.55
baseline,INDUSINDBK,2025-02-03,LONG,2025-02-03T10:30:00,1016.20,1009.28,1026.58,295,6.92,2025-02-03T12:20:00,1015.25,TIME_STOP,-280.25,-729.71
baseline,INDUSINDBK,2025-02-10,SHORT,2025-02-10T10:20:00,1064.50,1069.41,1057.14,281,4.91,2025-02-10T10:20:00,1069.41,STOP,-1379.18,-1828.91
baseline,INDUSINDBK,2025-02-11,SHORT,2025-02-11T10:00:00,1067.20,1071.20,1061.20,281,4.00,2025-02-11T10:30:00,1061.20,TARGET,1687.29,1238.73
baseline,INDUSINDBK,2025-02-12,LONG,2025-02-12T13:20:00,1046.10,1040.68,1054.23,286,5.42,2025-02-12T13:40:00,1040.68,STOP,-1549.77,-1997.38
baseline,INDUSINDBK,2025-02-13,LONG,2025-02-13T10:10:00,1043.70,1037.78,1052.57,287,5.92,2025-02-13T11:30:00,1052.57,TARGET,2547.00,2095.78
baseline,INDUSINDBK,2025-02-17,LONG,2025-02-17T13:00:00,1043.00,1038.55,1049.68,287,4.45,2025-02-17T13:40:00,1049.68,TARGET,1916.00,1465.55
baseline,INDUSINDBK,2025-02-19,LONG,2025-02-19T10:20:00,1037.35,1033.01,1043.86,289,4.34,2025-02-19T10:50:00,1033.01,STOP,-1254.06,-1702.81
baseline,INDUSINDBK,2025-02-21,SHORT,2025-02-21T11:30:00,1042.50,1046.16,1037.01,287,3.66,2025-02-21T12:30:00,1046.16,STOP,-1050.94,-1500.53
baseline,INDUSINDBK,2025-02-25,SHORT,2025-02-25T13:40:00,1033.20,1035.88,1029.19,290,2.68,2025-02-25T14:00:00,1029.19,TARGET,1164.03,715.46
baseline,INDUSINDBK,2025-03-03,LONG,2025-03-03T13:40:00,972.95,967.26,981.49,308,5.69,2025-03-03T14:50:00,981.49,TARGET,2630.65,2179.18
baseline,INDUSINDBK,2025-03-04,SHORT,2025-03-04T13:10:00,982.65,986.80,976.43,305,4.15,2025-03-04T13:50:00,986.80,STOP,-1264.66,-1715.18
baseline,INDUSINDBK,2025-03-05,SHORT,2025-03-05T10:30:00,982.20,985.93,976.61,305,3.73,2025-03-05T11:50:00,985.93,STOP,-1137.20,-1587.41
baseline,INDUSINDBK,2025-03-12,LONG,2025-03-12T13:40:00,695.15,687.47,706.66,325,7.68,2025-03-12T13:50:00,687.47,STOP,-2494.79,-2831.80
baseline,INDUSINDBK,2025-03-17,SHORT,2025-03-17T12:50:00,683.45,687.74,677.01,438,4.29,2025-03-17T14:40:00,680.50,TIME_STOP,1292.10,844.04
baseline,INDUSINDBK,2025-03-19,LONG,2025-03-19T10:00:00,692.15,687.84,698.61,433,4.31,2025-03-19T10:30:00,698.61,TARGET,2797.70,2346.05
baseline,INDUSINDBK,2025-03-20,SHORT,2025-03-20T11:00:00,689.50,692.28,685.33,435,2.78,2025-03-20T12:50:00,688.25,TIME_STOP,543.75,94.26
baseline,INDUSINDBK,2025-03-24,SHORT,2025-03-24T11:40:00,676.05,678.73,672.03,443,2.68,2025-03-24T13:10:00,672.03,TARGET,1779.37,1331.47
baseline,INDUSINDBK,2025-03-28,SHORT,2025-03-28T12:10:00,660.80,664.14,655.79,453,3.34,2025-03-28T12:20:00,655.79,TARGET,2271.01,1823.70
baseline,INDUSINDBK,2025-04-04,SHORT,2025-04-04T10:00:00,685.30,689.75,678.63,437,4.45,2025-04-04T11:50:00,680.20,TIME_STOP,2228.70,1781.16
baseline,INDUSINDBK,2025-04-09,SHORT,2025-04-09T10:20:00,673.60,677.75,667.37,445,4.15,2025-04-09T11:30:00,677.75,STOP,-1847.91,-2298.92
baseline,INDUSINDBK,2025-04-23,LONG,2025-04-23T13:10:00,799.60,795.99,805.02,375,3.61,2025-04-23T14:20:00,795.99,STOP,-1354.01,-1802.77
baseline,INDUSINDBK,2025-04-25,LONG,2025-04-25T13:10:00,822.60,818.21,829.19,364,4.39,2025-04-25T15:00:00,822.90,TIME_STOP,109.20,-340.02
baseline,INDUSINDBK,2025-04-29,SHORT,2025-04-29T12:10:00,832.05,836.00,826.13,360,3.95,2025-04-29T12:40:00,836.00,STOP,-1421.41,-1871.78
baseline,INDUSINDBK,2025-04-30,LONG,2025-04-30T13:10:00,836.95,832.17,844.13,358,4.78,2025-04-30T13:20:00,832.17,STOP,-1712.54,-2160.69
baseline,INDUSINDBK,2025-05-07,LONG,2025-05-07T14:10:00,830.45,826.49,836.39,361,3.96,2025-05-07T15:10:00,836.39,TARGET,2143.54,1692.25
baseline,INDUSINDBK,2025-05-08,SHORT,2025-05-08T10:50:00,827.10,831.62,820.32,362,4.52,2025-05-08T12:40:00,825.75,TIME_STOP,488.70,39.95
baseline,INDUSINDBK,2025-05-12,SHORT,2025-05-12T10:40:00,816.85,821.07,810.53,367,4.22,2025-05-12T11:30:00,810.53,TARGET,2321.10,1873.16
baseline,INDUSINDBK,2025-05-15,LONG,2025-05-15T13:40:00,777.65,774.76,781.99,385,2.89,2025-05-15T15:00:00,781.99,TARGET,1669.89,1219.54
baseline,INDUSINDBK,2025-05-20,SHORT,2025-05-20T13:10:00,785.65,788.39,781.54,381,2.74,2025-05-20T14:00:00,788.39,STOP,-1042.98,-1492.76
baseline,INDUSINDBK,2025-05-22,LONG,2025-05-22T10:30:00,793.00,785.15,804.78,318,7.85,2025-05-22T10:40:00,785.15,STOP,-2497.71,-2874.10
baseline,INDUSINDBK,2025-05-28,SHORT,2025-05-28T10:00:00,813.15,816.44,808.21,368,3.29,2025-05-28T11:00:00,816.44,STOP,-1211.91,-1661.68
baseline,INDUSINDBK,2025-05-30,LONG,2025-05-30T10:00:00,814.35,810.78,819.70,368,3.57,2025-05-30T11:50:00,815.75,TIME_STOP,515.20,65.29
baseline,INDUSINDBK,2025-06-02,SHORT,2025-06-02T11:30:00,813.20,815.90,809.15,368,2.70,2025-06-02T13:20:00,810.80,TIME_STOP,883.20,434.98
baseline,INDUSINDBK,2025-06-04,LONG,2025-06-04T10:30:00,807.35,804.78,811.20,371,2.57,2025-06-04T11:10:00,811.20,TARGET,1429.07,978.70
baseline,INDUSINDBK,2025-06-05,SHORT,2025-06-05T10:40:00,806.90,809.14,803.55,371,2.24,2025-06-05T12:30:00,805.60,TIME_STOP,482.30,33.62
baseline,INDUSINDBK,2025-06-11,LONG,2025-06-11T11:20:00,845.85,843.39,849.54,354,2.46,2025-06-11T12:10:00,849.54,TARGET,1306.64,856.52
baseline,INDUSINDBK,2025-06-16,LONG,2025-06-16T12:40:00,821.20,818.32,825.52,365,2.88,2025-06-16T14:30:00,823.90,TIME_STOP,985.50,535.15
baseline,INDUSINDBK,2025-06-19,SHORT,2025-06-19T11:00:00,841.40,844.59,836.61,356,3.19,2025-06-19T12:50:00,838.85,TIME_STOP,907.80,459.17
baseline,INDUSINDBK,2025-06-20,LONG,2025-06-20T11:00:00,842.75,839.98,846.91,355,2.77,2025-06-20T12:30:00,839.98,STOP,-983.72,-1431.74
baseline,INDUSINDBK,2025-06-23,LONG,2025-06-23T13:10:00,840.35,836.73,845.78,356,3.62,2025-06-23T15:00:00,840.60,TIME_STOP,89.00,-359.81
baseline,INDUSINDBK,2025-06-24,SHORT,2025-06-24T10:10:00,833.05,837.69,826.09,360,4.64,2025-06-24T11:40:00,837.69,STOP,-1669.48,-2120.58
baseline,INDUSINDBK,2025-06-25,LONG,2025-06-25T11:50:00,834.30,831.45,838.58,359,2.85,2025-06-25T12:10:00,831.45,STOP,-1023.76,-1472.27
baseline,INDUSINDBK,2025-06-26,LONG,2025-06-26T12:20:00,833.05,830.16,837.39,360,2.89,2025-06-26T12:50:00,830.16,STOP,-1041.83,-1490.90
baseline,INDUSINDBK,2025-07-03,LONG,2025-07-03T10:30:00,862.00,858.33,867.51,348,3.67,2025-07-03T11:00:00,859.35,REVERSE,-922.20,-1371.47
baseline,INDUSINDBK,2025-07-07,SHORT,2025-07-07T13:00:00,853.75,856.25,850.00,351,2.50,2025-07-07T14:50:00,852.65,TIME_STOP,386.10,-63.11
baseline,INDUSINDBK,2025-07-10,LONG,2025-07-10T12:10:00,849.75,847.27,853.48,353,2.48,2025-07-10T12:10:00,847.27,STOP,-877.05,-1326.33
baseline,INDUSINDBK,2025-07-17,SHORT,2025-07-17T10:20:00,876.00,879.83,870.26,342,3.83,2025-07-17T10:40:00,870.26,TARGET,1962.52,1514.60
baseline,INDUSINDBK,2025-07-18,LONG,2025-07-18T11:30:00,870.45,867.70,874.58,344,2.75,2025-07-18T11:40:00,874.58,TARGET,1419.63,969.41
baseline,INDUSINDBK,2025-07-22,SHORT,2025-07-22T11:00:00,848.65,854.29,840.19,353,5.64,2025-07-22T12:50:00,846.00,TIME_STOP,935.45,486.79
baseline,INDUSINDBK,2025-07-23,LONG,2025-07-23T12:20:00,847.70,844.99,851.76,353,2.71,2025-07-23T12:40:00,851.76,TARGET,1432.48,982.55
baseline,INDUSINDBK,2025-07-30,SHORT,2025-07-30T11:10:00,802.95,806.59,797.49,373,3.64,2025-07-30T13:00:00,797.49,TARGET,2036.72,1589.00
baseline,INDUSINDBK,2025-07-31,LONG,2025-07-31T12:40:00,800.50,797.80,804.56,374,2.70,2025-07-31T14:10:00,804.56,TARGET,1516.99,1066.77
baseline,INDUSINDBK,2025-08-04,LONG,2025-08-04T13:50:00,797.05,794.51,800.87,376,2.54,2025-08-04T14:30:00,800.87,TARGET,1435.36,984.75
baseline,INDUSINDBK,2025-08-06,SHORT,2025-08-06T10:00:00,812.00,815.65,806.53,369,3.65,2025-08-06T10:10:00,806.53,TARGET,2019.49,1571.57
baseline,INDUSINDBK,2025-08-08,SHORT,2025-08-08T10:30:00,795.10,798.03,790.70,377,2.93,2025-08-08T12:20:00,793.40,TIME_STOP,640.90,191.75
baseline,INDUSINDBK,2025-08-12,SHORT,2025-08-12T14:00:00,785.60,787.74,782.38,381,2.14,2025-08-12T14:10:00,782.38,TARGET,1225.20,777.15
baseline,INDUSINDBK,2025-08-14,SHORT,2025-08-14T11:20:00,773.05,775.13,769.93,388,2.08,2025-08-14T13:10:00,769.93,TARGET,1211.12,762.11
baseline,INDUSINDBK,2025-08-19,LONG,2025-08-19T11:50:00,788.80,786.65,792.03,380,2.15,2025-08-19T13:30:00,786.65,STOP,-817.87,-1266.87
baseline,INDUSINDBK,2025-08-22,LONG,2025-08-22T11:10:00,771.25,769.29,774.19,388,1.96,2025-08-22T11:20:00,769.29,STOP,-761.67,-1209.97
baseline,INDUSINDBK,2025-09-01,LONG,2025-09-01T10:00:00,750.65,748.48,753.91,399,2.17,2025-09-01T10:10:00,748.48,STOP,-867.06,-1315.67
baseline,INDUSINDBK,2025-09-04,SHORT,2025-09-04T11:10:00,760.75,762.87,757.57,394,2.12,2025-09-04T13:00:00,760.20,TIME_STOP,216.70,-232.74
