variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
baseline,INDUSINDBK,2024-03-20,LONG,2024-03-20T12:00:00,1451.65,1446.29,1459.69,206,5.36,2024-03-20T12:35:00,1459.69,TARGET,1655.31,1205.51
baseline,INDUSINDBK,2024-03-26,SHORT,2024-03-26T13:00:00,1506.95,1509.72,1502.79,199,2.77,2024-03-26T13:00:00,1509.72,STOP,-551.48,-1001.72
baseline,INDUSINDBK,2024-04-01,SHORT,2024-04-01T13:00:00,1552.20,1555.09,1547.87,193,2.89,2024-04-01T13:10:00,1555.09,STOP,-557.63,-1007.41
baseline,INDUSINDBK,2024-04-02,LONG,2024-04-02T09:50:00,1561.90,1557.18,1568.97,192,4.72,2024-04-02T10:00:00,1568.97,TARGET,1358.29,907.44
baseline,INDUSINDBK,2024-04-04,LONG,2024-04-04T13:25:00,1535.85,1532.54,1540.82,195,3.31,2024-04-04T13:25:00,1540.82,TARGET,969.35,519.39
baseline,INDUSINDBK,2024-04-05,SHORT,2024-04-05T10:20:00,1530.30,1534.83,1523.50,196,4.53,2024-04-05T10:25:00,1534.83,STOP,-888.58,-1339.15
baseline,INDUSINDBK,2024-04-09,SHORT,2024-04-09T13:40:00,1553.85,1556.83,1549.38,193,2.98,2024-04-09T13:45:00,1549.38,TARGET,863.18,413.98
baseline,INDUSINDBK,2024-04-10,LONG,2024-04-10T09:50:00,1562.40,1558.18,1568.73,192,4.22,2024-04-10T09:50:00,1558.18,STOP,-810.63,-1259.99
baseline,INDUSINDBK,2024-04-12,LONG,2024-04-12T10:55:00,1559.55,1556.13,1564.67,192,3.42,2024-04-12T12:15:00,1556.13,STOP,-655.88,-1104.53
baseline,INDUSINDBK,2024-04-19,LONG,2024-04-19T12:50:00,1480.95,1476.38,1487.81,202,4.57,2024-04-19T13:35:00,1476.38,STOP,-923.71,-1371.74
baseline,INDUSINDBK,2024-04-22,SHORT,2024-04-22T12:45:00,1480.25,1483.92,1474.75,202,3.67,2024-04-22T14:00:00,1474.75,TARGET,1111.36,663.68
baseline,INDUSINDBK,2024-04-23,LONG,2024-04-23T12:40:00,1480.35,1478.30,1483.43,202,2.05,2024-04-23T13:10:00,1478.30,STOP,-414.60,-862.83
baseline,INDUSINDBK,2024-04-25,LONG,2024-04-25T10:05:00,1483.50,1480.02,1488.72,202,3.48,2024-04-25T10:15:00,1488.72,TARGET,1054.05,603.76
baseline,INDUSINDBK,2024-04-26,SHORT,2024-04-26T10:20:00,1481.40,1487.34,1472.50,202,5.94,2024-04-26T10:30:00,1472.50,TARGET,1798.55,1351.04
baseline,INDUSINDBK,2024-04-29,LONG,2024-04-29T10:05:00,1474.50,1469.60,1481.85,203,4.90,2024-04-29T10:20:00,1481.85,TARGET,1491.95,1041.85
baseline,INDUSINDBK,2024-05-03,SHORT,2024-05-03T10:45:00,1507.40,1512.03,1500.45,199,4.63,2024-05-03T11:20:00,1500.45,TARGET,1382.20,933.28
baseline,INDUSINDBK,2024-05-06,SHORT,2024-05-06T13:00:00,1492.65,1495.82,1487.89,200,3.17,2024-05-06T13:30:00,1487.89,TARGET,951.23,504.15
baseline,INDUSINDBK,2024-05-09,SHORT,2024-05-09T10:30:00,1435.00,1439.20,1428.71,209,4.20,2024-05-09T10:40:00,1428.71,TARGET,1315.41,866.53
baseline,INDUSINDBK,2024-05-15,SHORT,2024-05-15T10:40:00,1415.60,1419.58,1409.62,211,3.98,2024-05-15T11:00:00,1419.58,STOP,-840.76,-1289.43
baseline,INDUSINDBK,2024-05-17,LONG,2024-05-17T10:15:00,1401.75,1397.68,1407.85,214,4.07,2024-05-17T11:00:00,1407.85,TARGET,1306.20,855.26
baseline,INDUSINDBK,2024-05-24,SHORT,2024-05-24T10:25:00,1431.10,1435.36,1424.70,209,4.26,2024-05-24T11:15:00,1435.36,STOP,-891.36,-1340.68
baseline,INDUSINDBK,2024-05-28,SHORT,2024-05-28T10:05:00,1459.55,1464.48,1452.15,205,4.93,2024-05-28T10:15:00,1464.48,STOP,-1010.69,-1460.26
baseline,INDUSINDBK,2024-05-29,LONG,2024-05-29T12:40:00,1455.20,1452.23,1459.65,206,2.97,2024-05-29T13:15:00,1452.23,STOP,-611.36,-1060.56
baseline,INDUSINDBK,2024-05-30,SHORT,2024-05-30T11:40:00,1455.45,1458.61,1450.71,206,3.16,2024-05-30T12:05:00,1458.61,STOP,-650.84,-1101.06
baseline,INDUSINDBK,2024-05-31,LONG,2024-05-31T13:35:00,1457.35,1454.46,1461.68,205,2.89,2024-05-31T13:45:00,1461.68,TARGET,888.45,439.65
baseline,INDUSINDBK,2024-06-04,SHORT,2024-06-04T11:00:00,1416.20,1427.83,1398.75,211,11.63,2024-06-04T11:00:00,1398.75,TARGET,3681.55,3236.09
baseline,INDUSINDBK,2024-06-05,LONG,2024-06-05T11:20:00,1436.45,1426.69,1451.09,208,9.76,2024-06-05T12:30:00,1451.09,TARGET,3045.03,2594.57
baseline,INDUSINDBK,2024-06-06,SHORT,2024-06-06T12:25:00,1481.65,1486.57,1474.26,202,4.92,2024-06-06T13:05:00,1474.26,TARGET,1492.06,1044.24
baseline,INDUSINDBK,2024-06-07,LONG,2024-06-07T11:25:00,1486.25,1482.17,1492.38,201,4.08,2024-06-07T11:45:00,1492.38,TARGET,1231.18,782.15
baseline,INDUSINDBK,2024-06-10,SHORT,2024-06-10T10:15:00,1489.20,1493.84,1482.24,201,4.64,2024-06-10T10:15:00,1492.00,REVERSE,-562.80,-1012.22
baseline,INDUSINDBK,2024-06-14,SHORT,2024-06-14T13:55:00,1502.95,1505.34,1499.36,199,2.39,2024-06-14T14:05:00,1505.34,STOP,-476.38,-925.37
baseline,INDUSINDBK,2024-06-18,LONG,2024-06-18T09:50:00,1508.20,1503.99,1514.52,198,4.21,2024-06-18T09:50:00,1503.99,STOP,-833.76,-1281.07
baseline,INDUSINDBK,2024-06-21,SHORT,2024-06-21T11:00:00,1527.85,1531.46,1522.44,196,3.61,2024-06-21T11:00:00,1531.46,STOP,-707.13,-1156.85
baseline,INDUSINDBK,2024-06-25,LONG,2024-06-25T13:35:00,1493.05,1490.14,1497.41,200,2.91,2024-06-25T13:35:00,1497.41,TARGET,872.17,423.60
baseline,INDUSINDBK,2024-06-26,LONG,2024-06-26T10:10:00,1496.80,1491.90,1504.15,200,4.90,2024-06-26T11:05:00,1504.15,TARGET,1470.32,1020.18
baseline,INDUSINDBK,2024-07-03,LONG,2024-07-03T09:50:00,1444.60,1439.90,1451.65,207,4.70,2024-07-03T09:50:00,1439.90,STOP,-973.11,-1420.93
baseline,INDUSINDBK,2024-07-04,SHORT,2024-07-04T10:15:00,1442.60,1445.95,1437.57,207,3.35,2024-07-04T10:25:00,1437.57,TARGET,1041.65,594.50
baseline,INDUSINDBK,2024-07-08,LONG,2024-07-08T14:00:00,1437.90,1435.94,1440.84,208,1.96,2024-07-08T14:40:00,1435.94,STOP,-408.07,-856.39
baseline,INDUSINDBK,2024-07-09,SHORT,2024-07-09T09:55:00,1430.65,1434.62,1424.70,209,3.97,2024-07-09T11:20:00,1434.62,STOP,-829.66,-1278.79
baseline,INDUSINDBK,2024-07-11,SHORT,2024-07-11T10:20:00,1419.55,1422.91,1414.51,211,3.36,2024-07-11T11:40:00,1422.91,STOP,-708.49,-1158.31
baseline,INDUSINDBK,2024-07-16,SHORT,2024-07-16T09:50:00,1436.20,1439.42,1431.36,208,3.22,2024-07-16T09:55:00,1439.42,STOP,-670.72,-1119.32
baseline,INDUSINDBK,2024-07-18,SHORT,2024-07-18T13:00:00,1446.20,1449.04,1441.94,207,2.84,2024-07-18T13:00:00,1447.30,REVERSE,-227.70,-676.92
baseline,INDUSINDBK,2024-07-19,SHORT,2024-07-19T09:55:00,1445.80,1449.24,1440.63,207,3.44,2024-07-19T10:10:00,1440.63,TARGET,1069.60,621.48
baseline,INDUSINDBK,2024-07-23,SHORT,2024-07-23T10:25:00,1420.00,1423.39,1414.91,211,3.39,2024-07-23T11:05:00,1423.39,STOP,-716.17,-1166.14
baseline,INDUSINDBK,2024-07-26,LONG,2024-07-26T10:10:00,1387.30,1382.72,1394.17,216,4.58,2024-07-26T11:20:00,1394.17,TARGET,1482.98,1032.38
baseline,INDUSINDBK,2024-07-31,LONG,2024-07-31T12:05:00,1427.55,1424.74,1431.77,210,2.81,2024-07-31T13:40:00,1424.74,STOP,-590.74,-1039.97
baseline,INDUSINDBK,2024-08-01,SHORT,2024-08-01T13:55:00,1429.55,1431.15,1427.14,209,1.60,2024-08-01T13:55:00,1427.14,TARGET,503.16,55.37
baseline,INDUSINDBK,2024-08-07,SHORT,2024-08-07T10:15:00,1372.00,1376.31,1365.53,218,4.31,2024-08-07T11:05:00,1365.53,TARGET,1409.98,962.40
baseline,INDUSINDBK,2024-08-08,LONG,2024-08-08T12:50:00,1347.60,1344.34,1352.49,222,3.26,2024-08-08T13:00:00,1344.34,STOP,-723.18,-1171.39
baseline,INDUSINDBK,2024-08-09,SHORT,2024-08-09T10:55:00,1346.05,1349.20,1341.33,222,3.15,2024-08-09T11:05:00,1349.20,STOP,-699.07,-1147.82
baseline,INDUSINDBK,2024-08-12,LONG,2024-08-12T10:55:00,1351.05,1347.62,1356.20,222,3.43,2024-08-12T10:55:00,1356.20,TARGET,1143.58,692.82
baseline,INDUSINDBK,2024-08-13,SHORT,2024-08-13T12:50:00,1349.00,1352.25,1344.12,222,3.25,2024-08-13T13:10:00,1344.12,TARGET,1083.72,635.32
baseline,INDUSINDBK,2024-08-16,LONG,2024-08-16T12:40:00,1354.00,1351.14,1358.29,221,2.86,2024-08-16T13:25:00,1358.29,TARGET,948.50,498.93
baseline,INDUSINDBK,2024-08-19,SHORT,2024-08-19T12:30:00,1357.05,1359.63,1353.18,221,2.58,2024-08-19T13:35:00,1353.18,TARGET,854.28,405.06
baseline,INDUSINDBK,2024-08-21,LONG,2024-08-21T11:55:00,1380.50,1377.66,1384.76,217,2.84,2024-08-21T12:50:00,1384.76,TARGET,925.49,475.45
baseline,INDUSINDBK,2024-08-23,SHORT,2024-08-23T12:35:00,1379.45,1381.37,1376.57,217,1.92,2024-08-23T13:35:00,1381.37,STOP,-415.97,-865.29
baseline,INDUSINDBK,2024-09-04,LONG,2024-09-04T13:35:00,1436.30,1434.46,1439.07,208,1.84,2024-09-04T13:40:00,1434.46,STOP,-383.69,-831.52
baseline,INDUSINDBK,2024-09-05,SHORT,2024-09-05T11:05:00,1432.50,1435.04,1428.69,209,2.54,2024-09-05T11:15:00,1435.04,STOP,-531.46,-980.94
baseline,INDUSINDBK,2024-09-09,LONG,2024-09-09T11:00:00,1414.45,1410.81,1419.90,212,3.64,2024-09-09T11:15:00,1419.90,TARGET,1155.96,705.30
baseline,INDUSINDBK,2024-09-11,SHORT,2024-09-11T12:15:00,1430.80,1433.67,1426.50,209,2.87,2024-09-11T12:30:00,1426.50,TARGET,898.51,450.63
baseline,INDUSINDBK,2024-09-12,LONG,2024-09-12T11:45:00,1427.45,1425.09,1430.99,210,2.36,2024-09-12T12:40:00,1430.99,TARGET,743.09,292.89
baseline,INDUSINDBK,2024-09-17,SHORT,2024-09-17T10:00:00,1463.10,1466.09,1458.62,205,2.99,2024-09-17T10:30:00,1466.09,STOP,-612.93,-1063.29
baseline,INDUSINDBK,2024-09-19,SHORT,2024-09-19T12:10:00,1482.00,1486.18,1475.72,202,4.18,2024-09-19T12:45:00,1486.18,STOP,-845.28,-1294.96
baseline,INDUSINDBK,2024-09-20,LONG,2024-09-20T10:55:00,1487.50,1483.86,1492.96,201,3.64,2024-09-20T12:50:00,1489.85,TIME_STOP,472.35,23.51
baseline,INDUSINDBK,2024-09-26,SHORT,2024-09-26T11:50:00,1438.35,1440.68,1434.85,208,2.33,2024-09-26T11:55:00,1440.68,STOP,-484.87,-934.00
baseline,INDUSINDBK,2024-09-27,SHORT,2024-09-27T13:30:00,1461.50,1464.04,1457.69,205,2.54,2024-09-27T13:30:00,1464.04,STOP,-520.87,-970.67
baseline,INDUSINDBK,2024-10-04,LONG,2024-10-04T10:40:00,1400.00,1395.81,1406.28,214,4.19,2024-10-04T10:45:00,1406.28,TARGET,1344.90,894.49
baseline,INDUSINDBK,2024-10-08,LONG,2024-10-08T10:45:00,1361.20,1355.88,1369.18,220,5.32,2024-10-08T12:40:00,1362.00,TIME_STOP,176.00,-273.33
baseline,INDUSINDBK,2024-10-10,LONG,2024-10-10T13:40:00,1357.05,1354.82,1360.40,221,2.23,2024-10-10T13:50:00,1354.82,STOP,-493.21,-942.70
baseline,INDUSINDBK,2024-10-11,SHORT,2024-10-11T11:10:00,1349.25,1352.41,1344.51,222,3.16,2024-10-11T11:15:00,1344.51,TARGET,1052.10,603.59
baseline,INDUSINDBK,2024-10-15,SHORT,2024-10-15T10:30:00,1356.35,1358.99,1352.39,221,2.64,2024-10-15T10:35:00,1358.99,STOP,-583.33,-1033.39
baseline,INDUSINDBK,2024-10-18,LONG,2024-10-18T12:50:00,1344.40,1341.77,1348.34,223,2.63,2024-10-18T13:15:00,1341.77,STOP,-586.13,-1035.39
baseline,INDUSINDBK,2024-10-23,LONG,2024-10-23T12:05:00,1280.80,1278.15,1284.78,234,2.65,2024-10-23T12:10:00,1279.80,REVERSE,-234.00,-683.39
baseline,INDUSINDBK,2024-10-24,LONG,2024-10-24T13:30:00,1275.35,1272.88,1279.06,235,2.47,2024-10-24T13:30:00,1272.88,STOP,-581.47,-1030.60
baseline,INDUSINDBK,2024-10-31,LONG,2024-10-31T09:50:00,1058.20,1054.07,1064.39,283,4.13,2024-10-31T09:55:00,1064.39,TARGET,1751.41,1300.90
baseline,INDUSINDBK,2024-11-06,SHORT,2024-11-06T10:15:00,1075.00,1078.44,1069.84,279,3.44,2024-11-06T10:25:00,1069.84,TARGET,1439.00,990.19
baseline,INDUSINDBK,2024-11-08,LONG,2024-11-08T13:35:00,1056.80,1054.85,1059.72,283,1.95,2024-11-08T13:55:00,1054.85,STOP,-551.80,-999.99
baseline,INDUSINDBK,2024-11-11,LONG,2024-11-11T11:15:00,1058.85,1055.93,1063.23,283,2.92,2024-11-11T11:40:00,1063.23,TARGET,1238.95,788.54
baseline,INDUSINDBK,2024-11-12,LONG,2024-11-12T10:40:00,1061.35,1058.39,1065.79,282,2.96,2024-11-12T12:15:00,1058.39,STOP,-835.40,-1283.72
baseline,INDUSINDBK,2024-11-13,SHORT,2024-11-13T10:15:00,1054.20,1058.09,1048.37,284,3.89,2024-11-13T11:15:00,1048.37,TARGET,1656.56,1208.71
baseline,INDUSINDBK,2024-11-19,LONG,2024-11-19T10:55:00,1028.40,1025.33,1033.01,291,3.07,2024-11-19T11:40:00,1025.33,STOP,-893.46,-1341.68
baseline,INDUSINDBK,2024-11-25,SHORT,2024-11-25T12:35:00,1000.25,1002.86,996.34,299,2.61,2024-11-25T12:50:00,1002.86,STOP,-779.04,-1228.24
baseline,INDUSINDBK,2024-11-27,LONG,2024-11-27T12:30:00,1003.15,1001.23,1006.04,299,1.92,2024-11-27T13:00:00,1006.04,TARGET,863.08,412.52
baseline,INDUSINDBK,2024-11-28,SHORT,2024-11-28T11:05:00,1000.40,1003.23,996.15,299,2.83,2024-11-28T11:20:00,996.15,TARGET,1269.65,821.92
baseline,INDUSINDBK,2024-11-29,LONG,2024-11-29T14:05:00,995.20,993.97,997.05,301,1.23,2024-11-29T14:10:00,993.97,STOP,-370.61,-819.66
baseline,INDUSINDBK,2024-12-05,LONG,2024-12-05T12:35:00,1001.40,999.46,1004.31,299,1.94,2024-12-05T12:40:00,999.46,STOP,-580.93,-1029.62
baseline,INDUSINDBK,2024-12-10,LONG,2024-12-10T10:00:00,987.60,985.73,990.40,303,1.87,2024-12-10T10:05:00,985.73,STOP,-565.85,-1014.29
baseline,INDUSINDBK,2024-12-11,SHORT,2024-12-11T10:20:00,982.00,983.61,979.58,305,1.61,2024-12-11T10:25:00,983.61,STOP,-492.11,-941.75
baseline,INDUSINDBK,2024-12-13,LONG,2024-12-13T13:00:00,985.20,982.28,989.59,304,2.92,2024-12-13T13:20:00,982.28,STOP,-888.72,-1337.31
baseline,INDUSINDBK,2024-12-17,SHORT,2024-12-17T09:55:00,994.50,996.44,991.60,301,1.94,2024-12-17T10:05:00,991.60,TARGET,873.76,425.39
baseline,INDUSINDBK,2024-12-19,LONG,2024-12-19T12:05:00,962.80,960.29,966.56,311,2.51,2024-12-19T13:15:00,960.29,STOP,-780.55,-1229.11
baseline,INDUSINDBK,2024-12-26,LONG,2024-12-26T10:00:00,940.55,937.89,944.54,318,2.66,2024-12-26T10:00:00,937.89,STOP,-846.75,-1294.75
baseline,INDUSINDBK,2024-12-30,LONG,2024-12-30T10:20:00,958.45,955.72,962.54,313,2.73,2024-12-30T11:20:00,962.54,TARGET,1279.96,829.00
baseline,INDUSINDBK,2025-01-07,LONG,2025-01-07T09:50:00,977.50,973.78,983.08,306,3.72,2025-01-07T09:50:00,973.78,STOP,-1138.43,-1586.25
baseline,INDUSINDBK,2025-01-09,SHORT,2025-01-09T10:50:00,974.90,977.95,970.33,307,3.05,2025-01-09T11:40:00,977.95,STOP,-935.87,-1385.51
baseline,INDUSINDBK,2025-01-14,SHORT,2025-01-14T13:10:00,960.05,962.23,956.78,312,2.18,2025-01-14T13:50:00,962.23,STOP,-680.78,-1130.59
baseline,INDUSINDBK,2025-01-15,SHORT,2025-01-15T13:15:00,964.85,966.81,961.91,310,1.96,2025-01-15T13:30:00,961.91,TARGET,910.40,462.42
baseline,INDUSINDBK,2025-01-20,LONG,2025-01-20T11:05:00,971.55,967.75,977.24,308,3.80,2025-01-20T11:25:00,977.24,TARGET,1753.69,1303.52
baseline,INDUSINDBK,2025-01-28,LONG,2025-01-28T11:05:00,945.85,941.63,952.18,317,4.22,2025-01-28T11:15:00,941.63,STOP,-1336.95,-1785.70
baseline,INDUSINDBK,2025-01-31,LONG,2025-01-31T10:00:00,964.25,960.32,970.15,311,3.93,2025-01-31T10:35:00,970.15,TARGET,1834.45,1383.25
baseline,INDUSINDBK,2025-02-03,LONG,2025-02-03T10:30:00,1017.45,1012.47,1024.91,294,4.98,2025-02-03T12:25:00,1015.70,TIME_STOP,-514.50,-962.81
baseline,INDUSINDBK,2025-02-05,SHORT,2025-02-05T13:55:00,1059.95,1062.17,1056.62,283,2.22,2025-02-05T14:20:00,1062.17,STOP,-627.75,-1078.17
baseline,INDUSINDBK,2025-02-10,SHORT,2025-02-10T10:10:00,1065.35,1068.97,1059.93,281,3.62,2025-02-10T10:20:00,1068.97,STOP,-1016.21,-1466.01
baseline,INDUSINDBK,2025-02-11,SHORT,2025-02-11T09:55:00,1067.20,1070.19,1062.72,281,2.99,2025-02-11T10:00:00,1070.19,STOP,-839.75,-1290.20
baseline,INDUSINDBK,2025-02-12,LONG,2025-02-12T12:55:00,1043.50,1039.51,1049.49,287,3.99,2025-02-12T13:45:00,1039.51,STOP,-1146.08,-1594.45
baseline,INDUSINDBK,2025-02-13,LONG,2025-02-13T10:10:00,1043.10,1039.05,1049.17,287,4.05,2025-02-13T11:05:00,1049.17,TARGET,1742.86,1292.50
baseline,INDUSINDBK,2025-02-17,LONG,2025-02-17T12:50:00,1041.30,1038.64,1045.30,288,2.66,2025-02-17T13:20:00,1045.30,TARGET,1151.01,700.30
baseline,INDUSINDBK,2025-02-19,LONG,2025-02-19T10:05:00,1038.85,1035.37,1044.07,288,3.48,2025-02-19T10:05:00,1035.37,STOP,-1001.56,-1449.59
baseline,INDUSINDBK,2025-02-21,SHORT,2025-02-21T11:15:00,1044.80,1047.68,1040.48,287,2.88,2025-02-21T13:00:00,1040.48,TARGET,1240.03,791.17
baseline,INDUSINDBK,2025-02-25,SHORT,2025-02-25T13:30:00,1032.70,1034.39,1030.16,290,1.69,2025-02-25T13:50:00,1030.16,TARGET,735.53,286.85
baseline,INDUSINDBK,2025-03-03,LONG,2025-03-03T13:20:00,977.40,973.93,982.61,306,3.47,2025-03-03T13:25:00,973.93,STOP,-1063.21,-1511.04
baseline,INDUSINDBK,2025-03-04,SHORT,2025-03-04T13:00:00,982.70,985.24,978.90,305,2.54,2025-03-04T13:35:00,985.24,STOP,-773.68,-1223.85
baseline,INDUSINDBK,2025-03-05,SHORT,2025-03-05T10:25:00,982.20,984.87,978.20,305,2.67,2025-03-05T10:45:00,984.87,STOP,-813.46,-1263.42
baseline,INDUSINDBK,2025-03-12,LONG,2025-03-12T13:10:00,687.75,683.59,693.99,436,4.16,2025-03-12T13:30:00,693.99,TARGET,2720.16,2268.34
baseline,INDUSINDBK,2025-03-13,SHORT,2025-03-13T09:55:00,671.00,678.13,660.30,350,7.13,2025-03-13T10:00:00,678.13,STOP,-2496.62,-2850.77
baseline,INDUSINDBK,2025-03-17,SHORT,2025-03-17T12:35:00,682.50,685.24,678.39,439,2.74,2025-03-17T13:25:00,685.24,STOP,-1202.48,-1652.81
baseline,INDUSINDBK,2025-03-19,LONG,2025-03-19T09:50:00,690.15,686.71,695.32,434,3.44,2025-03-19T10:05:00,695.32,TARGET,2242.01,1791.05
baseline,INDUSINDBK,2025-03-20,SHORT,2025-03-20T10:55:00,689.50,691.52,686.46,435,2.02,2025-03-20T11:20:00,686.46,TARGET,1320.62,871.71
baseline,INDUSINDBK,2025-03-24,SHORT,2025-03-24T11:35:00,676.05,677.82,673.39,443,1.77,2025-03-24T12:35:00,673.39,TARGET,1177.98,729.63
baseline,INDUSINDBK,2025-03-28,SHORT,2025-03-28T11:55:00,659.70,661.92,656.37,454,2.22,2025-03-28T12:15:00,656.37,TARGET,1510.44,1062.32
baseline,INDUSINDBK,2025-04-04,SHORT,2025-04-04T09:50:00,690.50,693.96,685.31,434,3.46,2025-04-04T09:50:00,685.31,TARGET,2250.53,1802.70
baseline,INDUSINDBK,2025-04-09,LONG,2025-04-09T12:20:00,678.45,676.53,681.33,442,1.92,2025-04-09T12:20:00,681.33,TARGET,1271.24,820.47
baseline,INDUSINDBK,2025-04-23,LONG,2025-04-23T13:00:00,795.80,793.70,798.95,376,2.10,2025-04-23T13:00:00,798.95,TARGET,1184.44,734.72
baseline,INDUSINDBK,2025-04-25,LONG,2025-04-25T13:00:00,824.50,821.76,828.61,363,2.74,2025-04-25T13:00:00,821.76,STOP,-993.59,-1441.78
baseline,INDUSINDBK,2025-04-29,SHORT,2025-04-29T12:00:00,830.20,832.89,826.16,361,2.69,2025-04-29T12:10:00,832.89,STOP,-972.79,-1423.07
baseline,INDUSINDBK,2025-04-30,LONG,2025-04-30T13:05:00,836.95,833.82,841.64,358,3.13,2025-04-30T13:05:00,833.82,STOP,-1120.39,-1568.99
baseline,INDUSINDBK,2025-05-07,LONG,2025-05-07T13:35:00,830.75,828.26,834.48,361,2.49,2025-05-07T13:40:00,828.26,STOP,-898.43,-1347.61
baseline,INDUSINDBK,2025-05-08,SHORT,2025-05-08T10:45:00,827.10,830.15,822.53,362,3.05,2025-05-08T12:40:00,825.75,TIME_STOP,488.70,39.95
baseline,INDUSINDBK,2025-05-12,SHORT,2025-05-12T10:30:00,818.15,821.42,813.24,366,3.27,2025-05-12T11:25:00,813.24,TARGET,1797.11,1349.30
baseline,INDUSINDBK,2025-05-15,LONG,2025-05-15T13:35:00,777.65,775.79,780.44,385,1.86,2025-05-15T14:05:00,775.79,STOP,-716.75,-1165.31
baseline,INDUSINDBK,2025-05-16,LONG,2025-05-16T13:55:00,768.20,765.98,771.53,390,2.22,2025-05-16T13:55:00,765.98,STOP,-866.83,-1315.57
baseline,INDUSINDBK,2025-05-20,SHORT,2025-05-20T12:45:00,788.60,790.30,786.05,380,1.70,2025-05-20T13:00:00,786.05,TARGET,970.43,521.65
baseline,INDUSINDBK,2025-05-22,LONG,2025-05-22T10:20:00,794.45,787.66,804.63,368,6.79,2025-05-22T10:35:00,787.66,STOP,-2497.02,-2933.69
baseline,INDUSINDBK,2025-05-28,SHORT,2025-05-28T09:50:00,813.75,816.39,809.79,368,2.64,2025-05-28T11:00:00,816.39,STOP,-970.76,-1420.67
baseline,INDUSINDBK,2025-05-30,LONG,2025-05-30T09:50:00,814.10,811.19,818.47,368,2.91,2025-05-30T11:45:00,815.20,TIME_STOP,404.80,-44.89
baseline,INDUSINDBK,2025-06-02,SHORT,2025-06-02T11:25:00,813.20,815.02,810.47,368,1.82,2025-06-02T12:55:00,810.47,TARGET,1005.52,557.38
baseline,INDUSINDBK,2025-06-03,LONG,2025-06-03T09:50:00,814.95,812.87,818.08,368,2.08,2025-06-03T09:50:00,812.87,STOP,-766.83,-1216.11
baseline,INDUSINDBK,2025-06-04,LONG,2025-06-04T10:10:00,806.95,804.83,810.14,371,2.12,2025-06-04T10:35:00,810.14,TARGET,1182.40,732.45
baseline,INDUSINDBK,2025-06-05,SHORT,2025-06-05T10:30:00,806.55,808.31,803.90,371,1.76,2025-06-05T12:25:00,805.15,TIME_STOP,519.40,70.94
baseline,INDUSINDBK,2025-06-11,LONG,2025-06-11T11:25:00,846.00,844.45,848.33,354,1.55,2025-06-11T11:35:00,848.33,TARGET,825.67,375.83
baseline,INDUSINDBK,2025-06-16,LONG,2025-06-16T11:30:00,818.00,815.97,821.05,366,2.03,2025-06-16T11:55:00,815.97,STOP,-744.53,-1193.05
baseline,INDUSINDBK,2025-06-19,SHORT,2025-06-19T10:40:00,840.80,843.28,837.08,356,2.48,2025-06-19T11:30:00,843.28,STOP,-882.29,-1331.94
baseline,INDUSINDBK,2025-06-20,LONG,2025-06-20T10:50:00,843.25,840.98,846.65,355,2.27,2025-06-20T12:30:00,840.98,STOP,-804.86,-1253.29
baseline,INDUSINDBK,2025-06-23,LONG,2025-06-23T13:00:00,840.95,838.34,844.86,356,2.61,2025-06-23T13:25:00,844.86,TARGET,1393.18,943.07
baseline,INDUSINDBK,2025-06-24,SHORT,2025-06-24T09:55:00,835.80,840.00,829.50,358,4.20,2025-06-24T10:25:00,829.50,TARGET,2255.98,1808.84
baseline,INDUSINDBK,2025-06-25,LONG,2025-06-25T10:10:00,835.10,832.45,839.07,359,2.65,2025-06-25T10:10:00,833.10,REVERSE,-718.00,-1167.16
baseline,INDUSINDBK,2025-06-26,LONG,2025-06-26T12:10:00,832.70,830.51,835.99,360,2.19,2025-06-26T12:40:00,830.51,STOP,-788.54,-1237.60
baseline,INDUSINDBK,2025-07-03,LONG,2025-07-03T10:15:00,861.60,858.94,865.59,348,2.66,2025-07-03T11:05:00,858.94,STOP,-924.79,-1373.85
baseline,INDUSINDBK,2025-07-07,SHORT,2025-07-07T12:50:00,854.15,855.80,851.67,351,1.65,2025-07-07T12:55:00,851.67,TARGET,868.76,419.70
baseline,INDUSINDBK,2025-07-10,LONG,2025-07-10T12:05:00,849.75,847.91,852.51,353,1.84,2025-07-10T12:10:00,847.91,STOP,-648.91,-1098.37
baseline,INDUSINDBK,2025-07-17,SHORT,2025-07-17T10:00:00,871.35,874.42,866.74,344,3.07,2025-07-17T10:00:00,874.42,STOP,-1057.44,-1507.85
baseline,INDUSINDBK,2025-07-18,LONG,2025-07-18T11:20:00,872.80,870.68,875.98,343,2.12,2025-07-18T11:20:00,870.68,STOP,-728.25,-1176.76
baseline,INDUSINDBK,2025-07-22,SHORT,2025-07-22T10:55:00,848.65,852.60,842.73,353,3.95,2025-07-22T12:50:00,846.00,TIME_STOP,935.45,486.79
baseline,INDUSINDBK,2025-07-23,LONG,2025-07-23T12:15:00,847.70,845.94,850.35,353,1.76,2025-07-23T12:20:00,850.35,TARGET,934.39,484.83
baseline,INDUSINDBK,2025-07-30,SHORT,2025-07-30T11:05:00,802.95,805.21,799.56,373,2.26,2025-07-30T11:55:00,799.56,TARGET,1265.46,817.16
