date,baseline,vwap,htf,rsi50,cpr,bb,confluence,fast_pair
2024-07-23,-8179.65,-8179.65,-6878.40,-8179.65,-6811.82,-8179.65,-6878.40,-2618.41
2024-07-24,-1602.87,-1602.87,-4294.69,-1602.87,-4707.82,-1602.87,-3149.32,-4364.80
2024-07-25,-5073.43,-5073.43,-2440.30,-5073.43,-5057.71,-5073.43,-2440.30,-6703.58
2024-07-26,1252.66,1252.66,761.56,1252.66,1252.66,1252.66,761.56,-1025.71
2024-07-30,-683.07,-683.07,1085.74,-683.07,-71.23,-683.07,1085.74,-2775.69
2024-07-31,-4947.83,-4947.83,-2905.46,-4947.83,-2209.89,-4947.83,-2905.46,-8588.68
2024-08-01,182.83,182.83,452.29,182.83,3798.60,182.83,-1041.06,4671.71
2024-08-02,1500.90,1500.90,1500.90,1500.90,1500.90,1500.90,1500.90,-8742.22
2024-08-05,-1646.68,-1646.68,-1646.68,-1646.68,-1646.68,-1646.68,-1646.68,-4688.31
2024-08-07,3380.17,1400.97,-864.74,3380.17,3380.17,3380.17,-864.74,-4706.51
2024-08-08,-5586.27,-5586.27,-3268.27,-5586.27,-3268.27,-5586.27,-3268.27,-2319.64
2024-08-09,-10940.21,-7834.26,-4959.32,-10940.21,-9510.89,-10940.21,-4959.32,-922.45
2024-08-12,-6300.95,-6300.95,-1710.36,-6300.95,-6507.52,-6300.95,-1710.36,-6038.07
2024-08-13,-1591.14,-1591.14,-4519.87,-1591.14,-5055.31,-1591.14,-4519.87,-5975.35
2024-08-16,831.67,831.67,-317.73,831.67,-317.73,831.67,-317.73,-1059.78
2024-08-19,-75.83,-75.83,528.99,-75.83,-480.88,-75.83,528.99,-11023.78
2024-08-20,-3955.57,-3955.57,-163.97,-3955.57,-1067.88,-3955.57,-622.10,-4212.95
2024-08-21,-3955.08,-3955.08,-1343.48,-3955.08,-2854.28,-3955.08,-1343.48,-932.73
2024-08-23,-191.75,-191.75,380.97,-191.75,326.97,-191.75,380.97,-7007.21
2024-08-26,-4331.55,-4331.55,-4331.55,-4331.55,-3245.28,-4331.55,-4331.55,-7635.11
2024-08-27,-5951.38,-5951.38,-6589.66,-5951.38,-4672.08,-5951.38,-5606.52,-4574.24
2024-08-28,-6390.74,-6390.74,-2178.49,-6390.74,-3249.69,-6390.74,-2178.49,-66.08
2024-08-29,-5521.60,-5521.60,-3085.53,-5521.60,-4772.32,-5521.60,-3085.53,-7309.18
2024-09-02,-1470.53,-1470.53,38.04,-1470.53,-1027.23,-1470.53,38.04,-2579.52
2024-09-03,-5952.73,-4101.53,-2856.60,-5952.73,-3409.63,-5952.73,-2071.67,-5420.78
2024-09-04,-4982.30,-4982.30,-2227.27,-4982.30,-2218.89,-4982.30,-2227.27,-5690.76
2024-09-05,-4972.79,-5113.36,-5321.78,-4972.79,-1639.92,-4972.79,-5321.78,-3074.19
2024-09-06,1754.05,1754.05,1989.25,1754.05,-1346.76,1754.05,1989.25,-4218.44
2024-09-09,-4690.50,-4690.50,-4456.35,-4690.50,-5769.36,-4690.50,-4006.89,-13394.13
2024-09-10,-2024.09,-2024.09,-800.82,-2024.09,-2024.09,-2024.09,-1513.22,-12139.48
2024-09-11,-4710.17,-4710.17,-2994.27,-4710.17,-2446.41,-4710.17,-2994.27,-13113.53
2024-09-12,-5114.69,-5114.69,-3104.65,-5114.69,-4161.23,-5114.69,-3104.65,-10684.22
2024-09-13,-771.73,-771.73,-968.51,-771.73,-260.36,-771.73,-968.51,-1593.02
2024-09-16,-1234.49,-1234.49,-1168.75,-1234.49,-1748.32,-1234.49,-1168.75,-9271.49
2024-09-17,-3223.27,-3223.27,-2632.62,-3223.27,-2492.93,-3223.27,-2632.62,-7482.26
2024-09-18,-5065.46,-5065.46,393.90,-5065.46,-3572.64,-5065.46,393.90,-8264.00
2024-09-19,-7600.40,-5153.45,-4899.84,-7600.40,-5243.44,-7600.40,-4899.84,-143.82
2024-09-20,-1150.97,-1150.97,-1185.70,-1150.97,-3359.25,-1150.97,-1185.70,-11045.32
2024-09-24,-2373.76,-2373.76,-2338.71,-2373.76,-2338.71,-2373.76,0.00,-5281.08
2024-09-25,-6114.20,-6114.20,-3331.95,-6114.20,-5343.84,-6114.20,-3331.95,-6571.24
2024-09-26,2858.68,2858.68,508.83,2858.68,533.47,2277.56,508.83,-4086.11
2024-09-27,-2568.66,-2568.66,-1354.27,-2568.66,-1354.27,-2568.66,-1354.27,50.65
2024-09-30,-6233.02,-6216.47,-5534.60,-6233.02,-4802.93,-6233.02,-4609.29,-4284.16
2024-10-03,1111.12,1111.12,-699.60,1111.12,-699.60,1111.12,657.35,-1953.69
2024-10-04,1209.08,1209.08,-4252.77,1209.08,-1588.96,1230.93,-4252.77,-5617.29
2024-10-07,3509.92,3509.92,3509.92,3509.92,3509.92,3509.92,3509.92,-3065.50
2024-10-08,-7248.74,-7248.74,-2560.89,-7248.74,-2497.98,-7248.74,-2750.57,-14552.93
2024-10-10,-3061.41,-3061.41,-594.29,-3061.41,-1621.75,-3061.41,391.63,-3038.32
2024-10-11,-273.99,2094.21,587.77,-273.99,-453.16,-273.99,2321.40,-2383.08
2024-10-14,-3598.99,-3598.99,-1538.97,-3598.99,-3598.99,-3598.99,-1538.97,-5619.79
2024-10-15,-1253.68,-1253.68,-378.60,-1253.68,-1253.68,-1253.68,-378.60,-6478.05
2024-10-16,-4518.91,-4932.17,-4389.36,-4518.91,-4590.47,-4518.91,-3490.15,-1035.26
2024-10-18,515.52,515.52,-81.94,515.52,2986.54,515.52,-1027.32,-3616.72
2024-10-21,-3932.18,-3932.18,-2251.60,-3932.18,-2922.40,-3932.18,-2801.18,-6305.97
2024-10-22,-4078.37,-4078.37,-3583.72,-4078.37,-4847.23,-4078.37,-3583.72,-4383.75
2024-10-23,-1469.48,-1469.48,-1138.40,-1469.48,-4971.73,-1161.04,2439.79,-1511.00
2024-10-24,-2733.83,-2733.83,-442.84,-2733.83,-3011.28,-2733.83,604.67,-12118.12
2024-10-28,-3280.05,-3280.05,-1115.49,-3280.05,-2157.62,-3280.05,0.00,4410.27
2024-10-29,1057.96,1057.96,151.32,1057.96,622.24,1057.96,813.41,-551.97
2024-10-30,-3174.98,-1955.30,-1245.00,-3174.98,-2464.68,-3174.98,-1245.00,1295.42
2024-10-31,-809.73,-809.73,-1601.29,-809.73,814.84,-809.73,-1601.29,-10034.69
2024-11-04,3693.97,3693.97,999.68,3693.97,3693.97,3693.97,999.68,-5647.18
2024-11-05,-606.03,-606.03,2953.73,-606.03,1154.42,-606.03,2233.93,-11762.36
2024-11-06,-1473.36,-1473.36,0.00,-1473.36,-88.58,-1473.36,0.00,-4425.63
2024-11-07,-6898.69,-6898.69,-2951.13,-6898.69,-4702.31,-6898.69,-2951.13,-1822.80
2024-11-08,-5601.36,-5601.36,-3460.89,-5601.36,-1936.35,-5601.36,-3460.89,-7098.85
2024-11-11,-5493.25,-5493.25,-2259.71,-5493.25,-3026.14,-5493.25,-2259.71,-3785.01
2024-11-12,-5248.87,-5248.87,-1932.06,-5248.87,-4325.30,-5248.87,-1932.06,-5736.24
2024-11-13,1208.71,1208.71,1208.71,1208.71,1208.71,1208.71,1208.71,-13949.38
2024-11-14,-5294.11,-5294.11,-50.84,-5294.11,-5774.14,-5294.11,-50.84,-9882.95
2024-11-19,-5963.63,-5963.63,-787.37,-5963.63,-2824.52,-5963.63,-189.92,-843.74
2024-11-21,-2932.81,-2932.81,-1401.82,-2932.81,-2878.43,-2932.81,-1401.82,-2695.74
2024-11-22,2507.16,2507.16,-912.20,2507.16,2507.16,2507.16,-912.20,-4278.44
2024-11-25,-5405.71,-5405.71,0.00,-5405.71,-1908.51,-5405.71,0.00,-4550.86
2024-11-27,-2960.19,-2960.19,-1320.99,-2960.19,-1002.09,-2960.19,-1320.99,-6483.05
2024-11-28,1045.82,1045.82,687.30,1045.82,-1576.06,1045.82,1733.96,-4489.04
2024-11-29,-4112.87,-4112.87,-3276.29,-4112.87,-1266.51,-4112.87,-3276.29,-10939.06
2024-12-02,-6267.61,-6267.61,-2538.74,-6267.61,-6125.65,-6267.61,-1084.08,-11152.17
2024-12-03,-3438.32,-3438.32,-2856.61,-3438.32,-3429.41,-3438.32,-2856.61,-9090.99
2024-12-05,-6813.35,-6813.35,-535.36,-6813.35,-3846.40,-6813.35,-535.36,-9925.20
2024-12-06,-5874.57,-5874.57,-3966.04,-5874.57,-4416.62,-5874.57,-3358.60,-12582.18
2024-12-09,-5220.96,-5220.96,-349.74,-5220.96,-3664.58,-5220.96,-349.74,-4648.23
2024-12-10,-3021.02,-3021.02,-1744.53,-3021.02,-3203.83,-3021.02,-1744.53,-541.30
2024-12-11,-6238.78,-6238.78,-3490.58,-6238.78,-4515.59,-6238.78,-3490.58,-11416.28
2024-12-13,-2113.87,-2113.87,226.46,-2113.87,-1845.65,-2113.87,226.46,2159.33
2024-12-16,-934.92,-934.92,-1080.65,-934.92,-1920.42,-934.92,-1080.65,-7954.08
2024-12-17,-2809.59,-2619.57,-2793.26,-2809.59,-2809.59,-2809.59,-1761.26,-6991.98
2024-12-18,-3018.88,-3018.88,-2985.77,-3018.88,-3005.12,-3018.88,-2985.77,-6216.30
2024-12-19,-3706.09,-3706.09,-4406.76,-3706.09,-3472.28,-3706.09,-182.27,1322.80
2024-12-23,-2529.89,-2529.89,-1426.73,-2529.89,-1984.60,-2529.89,-1426.73,-1252.31
2024-12-24,-2305.13,-2305.13,1930.57,-2305.13,-1529.61,-2305.13,1930.57,-4056.46
2024-12-26,-3275.20,-3762.84,-1265.12,-3275.20,-3289.42,-3275.20,-1265.12,-9032.87
2024-12-27,-2586.51,-2586.51,1110.38,-2586.51,-1634.49,-2961.08,749.08,1106.91
2024-12-30,-2387.25,-2387.25,2354.15,-2387.25,1950.55,-2387.25,1982.49,-9801.35
2024-12-31,-3121.53,-3949.19,27.37,-3121.53,-1835.98,-3121.53,996.53,-6014.17
2025-01-01,-6537.75,-6537.75,-4378.37,-6537.75,-5607.76,-6537.75,-4378.37,-283.83
2025-01-02,-5158.10,-5158.10,-1733.70,-5158.10,-2215.07,-5158.10,-1733.70,-2631.82
2025-01-03,-4328.82,-4328.82,-3523.32,-4328.82,-4143.75,-4328.82,-2450.46,-3876.97
2025-01-06,-581.63,-581.63,449.42,-581.63,-581.63,-581.63,0.00,-10035.12
2025-01-07,-10466.84,-11981.58,-7060.86,-10466.84,-8625.40,-10466.84,-7060.86,-8670.75
2025-01-08,-5622.11,-5622.11,-1682.49,-5622.11,-3258.43,-5622.11,-1682.49,-8149.56
2025-01-09,-660.84,-660.84,1132.24,-660.84,1968.39,-660.84,1132.24,-12142.45
2025-01-10,-3157.49,-3157.49,0.00,-3157.49,-1270.43,-3157.49,0.00,-9853.19
2025-01-14,-5893.91,-5893.91,-2738.60,-5893.91,-3669.26,-5893.91,-2738.60,-4982.49
2025-01-15,-5352.55,-5352.55,-2084.31,-5352.55,-2527.78,-5352.55,-2084.31,-8507.94
2025-01-16,250.63,250.63,-749.51,250.63,-215.47,250.63,-749.51,-5822.95
2025-01-17,-5812.63,-5812.63,-4611.29,-5812.63,-4726.07,-5812.63,-4748.72,-8863.89
2025-01-20,-2996.08,-2953.94,-2518.58,-2996.08,-3454.05,-2996.08,-1694.65,-2420.50
2025-01-22,-1528.41,-1528.41,0.00,-1528.41,-1528.41,-1528.41,0.00,-4253.97
2025-01-23,-1097.67,-1097.67,-1926.34,-1097.67,-3786.63,-1097.67,-1926.34,-2509.87
2025-01-24,-7660.15,-7660.15,-4339.04,-7660.15,-8517.05,-7660.15,-4339.04,475.94
2025-01-27,-2596.34,-2596.34,-2709.73,-2596.34,-1564.73,-2596.34,-2709.73,-10007.67
2025-01-28,-9589.18,-9589.18,-708.33,-9589.18,-7279.11,-9589.18,-708.33,-7624.20
2025-01-30,-1823.62,-3046.90,-2102.74,-1823.62,-2653.44,-1823.62,-2102.74,2442.38
2025-01-31,1574.26,564.43,2294.75,1574.26,2791.41,1574.26,2294.75,-5201.79
2025-02-01,-3798.73,-3798.73,-3103.65,-3798.73,-4803.79,-3798.73,-3103.65,-3736.91
2025-02-03,-6950.34,-6950.34,-3716.91,-6950.34,-4621.13,-6950.34,-962.81,-1730.66
2025-02-04,-2322.95,-2322.95,-2110.93,-2322.95,-628.99,-2322.95,-1446.01,-4770.49
2025-02-05,-3230.80,-3230.80,-627.92,-3230.80,-1505.19,-3230.80,-627.92,-7052.48
2025-02-07,-5283.88,-5283.88,-1626.46,-5283.88,-5418.56,-5283.88,-1626.46,-9979.83
2025-02-10,-2557.93,-2557.93,-1253.25,-2557.93,819.50,-2557.93,-1253.25,-9297.07
2025-02-11,-3308.30,-3308.30,1009.49,-3308.30,-2570.82,-3308.30,1009.49,-679.85
2025-02-12,-9493.62,-9493.62,3468.27,-9493.62,1815.66,-9493.62,3468.27,5179.46
2025-02-13,-1496.88,-1496.88,-3812.55,-1496.88,-3533.61,-1496.88,-3574.83,-7751.34
2025-02-17,1642.10,1642.10,2019.55,1642.10,1450.67,1642.10,2019.55,-9003.11
2025-02-18,-6548.44,-6548.44,-2272.29,-6548.44,-5680.37,-6548.44,-2272.29,-10268.60
2025-02-19,-3636.53,-2386.98,-4270.17,-3636.53,-1973.98,-3636.53,-3020.62,-489.94
2025-02-20,-1626.06,-1626.06,-1938.81,-1626.06,-1468.06,-1626.06,-1938.81,-7191.60
2025-02-21,-1407.46,-1407.46,82.19,-1407.46,-820.95,-1407.46,82.19,1742.41
2025-02-24,-5048.62,-5048.62,-1581.46,-5048.62,-4961.38,-5048.62,-1581.46,-2278.60
2025-02-25,-2286.84,-765.70,1405.25,-2286.84,-2889.89,-2286.84,1405.25,-2598.16
2025-02-27,-4514.51,-4514.51,-2169.83,-4514.51,-2984.15,-4514.51,-2169.83,-8216.90
2025-02-28,-1618.72,-1618.72,-19.97,-1618.72,-1618.72,-1618.72,-19.97,-5039.29
2025-03-03,-5885.15,-6308.04,-5876.42,-5885.15,-5876.42,-5885.15,-5876.42,-7151.85
2025-03-04,-6593.12,-6593.12,-5528.39,-6593.12,-4211.95,-6593.12,-6139.18,-5500.34
2025-03-05,-1554.44,-1554.44,-1059.28,-1554.44,-1554.44,-1554.44,-1059.28,-2907.81
2025-03-06,-3447.76,-3447.76,-1772.35,-3447.76,-1829.77,-3447.76,0.00,-7636.38
2025-03-07,-6790.20,-6790.20,-237.76,-6790.20,-975.06,-6790.20,-728.58,-6500.42
2025-03-11,-2462.47,-2462.47,-240.04,-2462.47,-1782.64,-2462.47,579.31,-10279.18
2025-03-12,-339.89,-339.89,-2489.20,-339.89,-3843.57,-339.89,-2489.20,-5281.85
2025-03-13,-5203.17,-5203.17,-4629.28,-5203.17,-1142.25,-5203.17,-5040.24,-1224.71
2025-03-17,-9050.57,-9050.57,-6127.77,-9050.57,-5868.47,-9050.57,-6127.77,-6371.44
2025-03-19,-1592.27,-1592.27,-2094.83,-1592.27,-1592.27,-1592.27,-1068.12,-6270.94
2025-03-20,-2080.70,-2080.70,290.14,-2080.70,-1768.36,-2080.70,290.14,-4637.76
2025-03-21,-2510.75,-2441.26,-465.65,-2510.75,1186.49,-2510.75,-465.65,-541.72
2025-03-24,600.91,-525.40,-336.55,600.91,2975.55,600.91,615.94,-1826.11
2025-03-25,-2444.09,-2444.09,-3514.37,-2444.09,-2543.87,-2444.09,-3514.37,2434.67
2025-03-27,-4486.75,-4486.75,-4701.19,-4486.75,-4558.79,-4486.75,-4701.19,-10818.57
2025-03-28,-5334.98,-5334.98,-1428.28,-5334.98,-3619.88,-5334.98,-1428.28,-1656.27
2025-04-01,-4967.07,-4967.07,-760.08,-4967.07,-4967.07,-4967.07,-760.08,-6873.60
2025-04-02,-430.88,-430.88,1016.34,-430.88,1155.43,-430.88,1016.34,-13491.95
2025-04-04,2236.48,2236.48,0.00,2236.48,3115.28,2236.48,0.00,-8678.76
2025-04-07,-1970.90,-1970.90,-1970.90,-1970.90,-1970.90,-1970.90,-1970.90,-10556.41
2025-04-08,-3670.47,-3670.47,-2067.28,-3670.47,-3670.47,-3670.47,-2067.28,-14674.46
2025-04-09,-5487.85,-5487.85,-1482.76,-5487.85,-3294.20,-5487.85,-1482.76,-8954.03
2025-04-15,189.78,189.78,189.78,189.78,189.78,189.78,189.78,-4754.43
2025-04-16,-5475.99,-5475.99,-3007.33,-5475.99,-4449.27,-5475.99,-3007.33,-8878.56
2025-04-17,-617.96,-617.96,-507.04,-617.96,-2703.15,-617.96,-507.04,-994.47
2025-04-21,-278.68,-278.68,759.28,-278.68,-817.14,-278.68,759.28,-3104.56
2025-04-22,-4757.38,-4757.38,-1851.63,-4757.38,-2337.14,-4757.38,-1851.63,-9094.77
2025-04-23,-1211.17,-1211.17,688.01,-1211.17,-1211.17,-1211.17,-173.54,-6018.81
2025-04-24,-6964.00,-6964.00,-4259.02,-6964.00,-6122.14,-6964.00,-4259.02,-7523.75
2025-04-25,-2797.05,-2797.05,-3289.66,-2797.05,-983.34,-2797.05,-1910.06,9116.75
2025-04-28,164.53,164.53,-1025.05,164.53,361.45,164.53,-639.25,-1261.71
2025-04-29,-3185.84,-3932.16,-1255.73,-3185.84,-2729.00,-3185.84,291.54,-3323.01
2025-04-30,-5694.40,-5694.40,-4554.23,-5694.40,-3181.71,-5694.40,-3440.45,-8347.42
2025-05-02,-4820.58,-4820.58,1406.76,-4820.58,-2268.93,-4820.58,765.99,-10568.44
2025-05-06,-7536.58,-7536.58,-4445.66,-7536.58,-4664.82,-7536.58,-3251.29,-5676.37
2025-05-07,-9274.57,-7666.21,-2661.06,-9274.57,-3435.66,-9274.57,-3168.66,-9850.30
2025-05-08,-290.47,-290.47,-1003.93,-290.47,39.95,-290.47,-1003.93,-4774.10
2025-05-09,-6850.56,-6850.56,-250.29,-6850.56,-7957.07,-6850.56,795.03,5938.94
2025-05-12,1349.30,1349.30,1349.30,1349.30,0.00,1349.30,1349.30,-3858.61
2025-05-14,-2321.33,-3172.36,-1162.53,-2321.33,-315.53,-2321.33,-1162.53,-8798.05
2025-05-15,-4802.25,-4802.25,845.87,-4802.25,-1415.22,-4802.25,845.87,-6851.06
2025-05-16,-9636.27,-9636.27,114.04,-9636.27,-2154.21,-9636.27,114.04,-7171.72
2025-05-19,-2619.98,-2619.98,-1838.45,-2619.98,-4053.06,-2619.98,-1838.45,-10246.68
2025-05-20,-6477.29,-6477.29,-2780.19,-6477.29,-5755.87,-6477.29,-2125.28,-6647.58
2025-05-22,-7756.60,-7756.60,-1747.35,-7756.60,-3294.69,-7756.60,-1747.35,-12054.80
2025-05-23,-3272.90,-3272.90,-2022.48,-3272.90,-938.47,-3272.90,-2022.48,-6469.66
2025-05-26,-4334.45,-4334.45,-946.75,-4334.45,-1591.26,-4334.45,-946.75,-5703.25
2025-05-27,-6714.59,-6714.59,-2169.74,-6714.59,-4823.07,-6714.59,-2169.74,-4018.71
2025-05-28,-3652.24,-3652.24,-1928.96,-3652.24,-3349.63,-3652.24,-1061.22,-10371.01
2025-05-30,-389.66,-1336.34,1430.55,-389.66,751.10,-389.66,1072.77,-4455.57
2025-06-02,-4405.87,-4405.87,-646.35,-4405.87,-294.43,-4405.87,-646.35,-2453.10
2025-06-03,-8666.66,-8666.66,-1012.30,-8666.66,-5001.08,-8666.66,-1012.30,-7424.52
2025-06-04,-2863.09,-2863.09,-1429.51,-2863.09,-3219.79,-2863.09,-1429.51,-6684.68
2025-06-05,-5238.51,-5238.51,-4488.20,-5238.51,-5491.39,-5238.51,-4488.20,-8153.59
2025-06-09,-621.01,-621.01,-681.78,-621.01,-621.01,-621.01,-681.78,-6386.47
2025-06-10,-194.51,-194.51,-2316.35,-194.51,-564.59,-194.51,-1577.88,-5426.70
2025-06-11,-4237.95,-2927.93,-2573.57,-4237.95,-3390.71,-4237.95,-1596.01,-7766.41
2025-06-12,-4587.09,-4587.09,-762.99,-4587.09,-5141.04,-4587.09,-762.99,-2234.50
2025-06-13,-2648.35,-2648.35,-162.02,-2648.35,-357.14,-2648.35,-162.02,-5686.20
