,offset0,offset1,offset2,offset3,offset4,offset5,offset6,offset7,offset8,offset9,offset10,offset11
2020-05-26,9158316.0,8538984.0,8437026.0,9500814.0,10198146.0,9939966.0,10475702.0,9692691.0,10487456.0,11062548.0,11022000.0,10725618.0
2020-05-27,9166220.0,8544838.0,8443344.0,9503716.0,10190502.0,9933530.0,10438273.0,9674699.0,10454096.0,11036492.0,10970598.0,10672441.0
2020-05-28,9200947.0,8570928.0,8472986.0,9542593.0,10226456.0,10013968.0,10504848.0,9762210.0,10504698.0,11115872.0,11014332.0,10724279.0
2020-05-29,9321228.0,8671063.0,8580227.0,9682595.0,10281562.0,10076464.0,10543546.0,9856835.0,10595362.0,11247500.0,11114212.0,10854518.0
2020-06-01,9349840.0,8706528.0,8610135.0,9718780.0,10284846.0,10081216.0,10578566.0,9893165.0,10633738.0,11297809.0,11131940.0,10920357.0
2020-06-02,9369608.0,8745320.0,8645686.0,9768997.0,10293324.0,10109536.0,10615400.0,9937347.0,10681663.0,11372255.0,11176464.0,11005084.0
2020-06-03,9402942.0,8719329.0,8683680.0,9810475.0,10337177.0,10150394.0,10616052.0,9990352.0,10737664.0,11414893.0,11196350.0,11041886.0
2020-06-04,9447400.0,8764649.0,8690857.0,9790810.0,10347578.0,10220122.0,10662168.0,9991491.0,10758106.0,11417707.0,11256172.0,11090504.0
2020-06-05,9521095.0,8821768.0,8735367.0,9789700.0,10398929.0,10272345.0,10757610.0,10031852.0,10856850.0,11542475.0,11333577.0,11149035.0
2020-06-08,9394741.0,8679209.0,8599046.0,9633212.0,10197434.0,10221897.0,10693734.0,9977732.0,10800052.0,11476053.0,11251582.0,11074020.0
2020-06-09,9322771.0,8572914.0,8476788.0,9491996.0,10049296.0,10136617.0,10667190.0,9951660.0,10775646.0,11398298.0,11224034.0,11064382.0
2020-06-10,9391423.0,8645549.0,8550641.0,9584505.0,10123163.0,10196875.0,10698047.0,9954840.0,10792708.0,11441956.0,11248738.0,11091789.0
2020-06-11,9352224.0,8596453.0,8510869.0,9523142.0,10080544.0,10175842.0,10668269.0,9914870.0,10764714.0,11399174.0,11198096.0,11023384.0
2020-06-12,9383337.0,8626797.0,8533648.0,9565940.0,10103948.0,10203257.0,10693227.0,9931411.0,10965615.0,11404320.0,11211791.0,11045520.0
2020-06-15,9403843.0,8641684.0,8545938.0,9574860.0,10095209.0,10205213.0,10725530.0,9951553.0,10975545.0,11372074.0,11188799.0,11074534.0
2020-06-16,9430264.0,8656294.0,8540177.0,9569053.0,10118713.0,10257667.0,10781672.0,9999736.0,11031703.0,11439975.0,11120928.0,11093152.0
2020-06-17,9451806.0,8683193.0,8574853.0,9623215.0,10115585.0,10240965.0,10777562.0,9983201.0,11014474.0,11428453.0,11136640.0,11036269.0
2020-06-18,9557709.0,8777632.0,8696667.0,9760759.0,10239943.0,10367084.0,10953899.0,10140225.0,11145077.0,11552466.0,11317906.0,11213143.0
2020-06-19,9523144.0,8751486.0,8666548.0,9737205.0,10196323.0,10336230.0,10942920.0,10117390.0,11116202.0,11518198.0,11300982.0,11201581.0
2020-06-22,9510169.0,8742420.0,8656792.0,9738475.0,10203408.0,10333186.0,10919838.0,10111696.0,11109084.0,11527244.0,11273510.0,11183202.0
2020-06-23,9756893.0,8970269.0,8890498.0,9995219.0,10466985.0,10593472.0,11150277.0,10369494.0,11388009.0,11817149.0,11551578.0,11436014.0
2020-06-24,9537681.0,8762665.0,8672319.0,9744115.0,10214454.0,10356816.0,10923479.0,10147305.0,11131651.0,11544684.0,11288464.0,11187791.0
2020-06-25,9566535.0,8795110.0,8708303.0,9772056.0,10228280.0,10326348.0,10882344.0,10109046.0,11094324.0,11494313.0,11270533.0,11149255.0
2020-06-26,9528915.0,8750987.0,8675000.0,9746466.0,10203638.0,10322988.0,10893850.0,10112800.0,11090781.0,11516182.0,11262618.0,11164633.0
2020-06-29,9446223.0,8672887.0,8602352.0,9668408.0,10143453.0,10274651.0,10836742.0,10066029.0,11039923.0,11452033.0,11189237.0,11105851.0
2020-06-30,9524031.0,8734508.0,8660418.0,9740042.0,10205123.0,10342020.0,10887694.0,10137019.0,11108100.0,11519895.0,11270453.0,11176855.0
2020-07-01,9601734.0,8815062.0,8731563.0,9845926.0,10290677.0,10430700.0,11001778.0,10229916.0,11210714.0,11637609.0,11378540.0,11292782.0
2020-07-02,9635802.0,8862574.0,8778868.0,9888445.0,10347212.0,10487919.0,11056300.0,10277682.0,11272785.0,11713800.0,11433088.0,11359330.0
2020-07-03,9709068.0,8960963.0,8879300.0,9998096.0,10459551.0,10580590.0,11136152.0,10365540.0,11370493.0,11851882.0,11547474.0,11474805.0
2020-07-06,9741708.0,9003581.0,8930171.0,10044841.0,10519699.0,10640559.0,11181492.0,10431548.0,11428178.0,11929452.0,11595322.0,11535062.0
2020-07-07,9719393.0,8958667.0,8929985.0,10042372.0,10510129.0,10628685.0,11178492.0,10453118.0,11409706.0,11876602.0,11570111.0,11481094.0
2020-07-08,9732176.0,8969555.0,8942975.0,10059617.0,10486186.0,10687764.0,11237744.0,10525612.0,11483715.0,11958904.0,11633540.0,11539239.0
2020-07-09,9773898.0,9008786.0,9059148.0,10194780.0,10628656.0,10807895.0,11360136.0,10661380.0,11624161.0,12111485.0,11746613.0,11658346.0
2020-07-10,9870486.0,9082531.0,9125674.0,10182512.0,10620607.0,10794224.0,11336789.0,10657284.0,11615545.0,12094094.0,11841128.0,11648578.0
2020-07-13,9932885.0,9139314.0,9181380.0,10195733.0,10665523.0,10840491.0,11368618.0,10676360.0,11649482.0,12131021.0,11858636.0,11617463.0
2020-07-14,9903233.0,9084708.0,9102044.0,10077319.0,10530263.0,10718997.0,11236518.0,10557000.0,11528372.0,12043139.0,11788586.0,11501719.0
2020-07-15,9875588.0,9040276.0,9072118.0,10063499.0,10545401.0,10707194.0,11222853.0,10547773.0,11519442.0,12031566.0,11794426.0,11512458.0
2020-07-16,9928178.0,9043436.0,9098695.0,10064969.0,10546272.0,10707375.0,11219846.0,10546912.0,11584400.0,12073594.0,11825139.0,11502828.0
2020-07-17,9997518.0,9141777.0,9192245.0,10173135.0,10642652.0,10828106.0,11399410.0,10662480.0,11759420.0,12250473.0,11975856.0,11633799.0
2020-07-20,10076942.0,9254666.0,9396794.0,10403015.0,10876822.0,11069438.0,11646578.0,10904460.0,12011290.0,12520831.0,12217350.0,11881136.0
2020-07-21,10092010.0,9271716.0,9432928.0,10496313.0,10984963.0,11172776.0,11780929.0,11010811.0,12150798.0,12665184.0,12357956.0,12029834.0
2020-07-22,10207782.0,9363014.0,9552585.0,10615194.0,11092334.0,11248551.0,11840146.0,11084750.0,12187188.0,12722212.0,12429024.0,12113814.0
2020-07-23,10267968.0,9403960.0,9544529.0,10599220.0,11121204.0,11263274.0,11837892.0,11102970.0,12193985.0,12750275.0,12456054.0,12145433.0
2020-07-24,10286409.0,9397310.0,9555707.0,10632536.0,11177918.0,11298617.0,11872079.0,11139650.0,12246457.0,12823825.0,12548882.0,12251118.0
2020-07-27,10376247.0,9481615.0,9607994.0,10640016.0,11198738.0,11317372.0,11895318.0,11148437.0,12276259.0,12874632.0,12604697.0,12253978.0
2020-07-28,10323544.0,9446345.0,9581236.0,10584275.0,11169868.0,11287216.0,11881325.0,11116613.0,12241110.0,12801709.0,12553165.0,12176065.0
2020-07-29,10253909.0,9397549.0,9501774.0,10491035.0,11063340.0,11204956.0,11813377.0,11037488.0,12153275.0,12686139.0,12435648.0,12082024.0
2020-07-30,10164059.0,9324960.0,9399300.0,10378046.0,10950125.0,11082575.0,11679587.0,10915721.0,12015041.0,12544673.0,12303634.0,11934358.0
2020-07-31,10204996.0,9373107.0,9453202.0,10447535.0,11006897.0,11113553.0,11701133.0,10954990.0,12039529.0,12571548.0,12307890.0,11975552.0
2020-08-03,10324550.0,9503846.0,9660913.0,10622779.0,11180346.0,11293379.0,11897078.0,11139017.0,12236575.0,12720805.0,12437128.0,12109286.0
2020-08-04,10347935.0,9556735.0,9697592.0,10676662.0,11248966.0,11350771.0,11984128.0,11194611.0,12300516.0,12785765.0,12504117.0,12154676.0
2020-08-05,10451439.0,9626526.0,9690315.0,10696173.0,11239011.0,11330602.0,11970025.0,11172620.0,12276555.0,12818747.0,12519784.0,12169678.0
2020-08-06,10570805.0,9730441.0,9716440.0,10653997.0,11213594.0,11289865.0,11920005.0,11133619.0,12239326.0,12800127.0,12502829.0,12140689.0
2020-08-07,10778341.0,9917680.0,9932967.0,10839578.0,11442519.0,11510350.0,12147583.0,11346885.0,12496562.0,13105755.0,12759728.0,12245028.0
2020-08-10,11082175.0,10205273.0,10214865.0,11227052.0,11784485.0,11740500.0,12405962.0,11575655.0,12775737.0,13426498.0,13006694.0,12391733.0
2020-08-11,11141108.0,10244734.0,10342394.0,11373731.0,11979437.0,11888296.0,12639909.0,11764879.0,13014583.0,13703757.0,13248206.0,12452300.0
2020-08-12,10959598.0,10090320.0,10135377.0,11127635.0,11756136.0,11664771.0,12299604.0,11722481.0,12958690.0,13601996.0,13143914.0,12438067.0
2020-08-13,11010541.0,10130486.0,10161853.0,11147137.0,11786110.0,11694394.0,12353768.0,11664073.0,13059901.0,13702146.0,13229322.0,12557390.0
2020-08-14,10902511.0,10020383.0,10066621.0,11017362.0,11605138.0,11510104.0,12177889.0,11454288.0,12766375.0,13541234.0,13094498.0,12428241.0
2020-08-17,11014289.0,10125498.0,10199897.0,11135083.0,11719905.0,11625825.0,12289452.0,11497422.0,12937552.0,13573117.0,13182867.0,12548437.0
2020-08-18,11233213.0,10343412.0,10344727.0,11315178.0,11910963.0,11816350.0,12490261.0,11750479.0,13174835.0,13703777.0,13192706.0,12702152.0
2020-08-19,11361220.0,10460220.0,10442851.0,11410652.0,12038861.0,11944798.0,12623675.0,11896915.0,13356309.0,13832048.0,13341018.0,12777926.0
2020-08-20,11549073.0,10633780.0,10475789.0,11467946.0,12129002.0,12043802.0,12708965.0,12003836.0,13688710.0,13831356.0,13442899.0,12982934.0
2020-08-21,11889537.0,10932321.0,10774509.0,11840479.0,12528380.0,12446579.0,13133146.0,12298152.0,14091658.0,14214633.0,13810459.0,13317380.0
2020-08-24,12259336.0,11271054.0,11118001.0,12124439.0,12959941.0,12868178.0,13468072.0,12544058.0,14513294.0,14563961.0,14295550.0,13600285.0
2020-08-25,12135401.0,11156973.0,11057738.0,12043602.0,12856587.0,12755843.0,13345376.0,12471924.0,14389315.0,14498249.0,14204040.0,13540983.0
2020-08-26,12016965.0,11049213.0,10990136.0,11975893.0,12789211.0,12682610.0,13267596.0,12477177.0,14269193.0,14546651.0,14140863.0,13468661.0
2020-08-27,12073792.0,11108562.0,11018251.0,12005474.0,12859371.0,12752265.0,13308958.0,12580929.0,14415283.0,14643380.0,14207954.0,13515799.0
2020-08-28,11925896.0,10977909.0,10888939.0,11838234.0,12657751.0,12553362.0,13105058.0,12354811.0,14168202.0,14410135.0,14000915.0,13335379.0
2020-08-31,11258646.0,10357171.0,10281089.0,11191597.0,11926684.0,11834607.0,12374250.0,11679971.0,13350623.0,13667265.0,13244755.0,12614589.0
2020-09-01,11335085.0,10433396.0,10376466.0,11255815.0,12021389.0,11928213.0,12464928.0,11712184.0,13458632.0,13798752.0,13376517.0,12674385.0
2020-09-02,11694643.0,10838456.0,10748005.0,11663436.0,12509335.0,12413100.0,12958448.0,12239218.0,14030361.0,14185859.0,13788457.0,13192867.0
2020-09-03,11858732.0,10969797.0,10853238.0,11798675.0,12633070.0,12536693.0,13111531.0,12387716.0,14208922.0,14411570.0,13912956.0,13309204.0
2020-09-04,11814955.0,10908900.0,10733407.0,11637577.0,12463146.0,12366846.0,12910224.0,12258094.0,14043311.0,14235530.0,13750205.0,13171972.0
2020-09-07,11901806.0,10930666.0,10657747.0,11660090.0,12345522.0,12254651.0,12807614.0,12110976.0,13875245.0,14117631.0,13627789.0,13001568.0
2020-09-08,11968619.0,11054750.0,10762752.0,11679839.0,12378706.0,12386494.0,12907081.0,12249290.0,14021846.0,14179777.0,13768141.0,13138410.0
2020-09-09,11955538.0,10960048.0,10687886.0,11569439.0,12243098.0,12349739.0,12820613.0,12102707.0,13921988.0,14104565.0,13713850.0,13067483.0
2020-09-10,12080242.0,11111111.0,10861761.0,11730039.0,12428982.0,12502807.0,12932596.0,12284042.0,14117370.0,14288524.0,13908826.0,13231290.0
2020-09-11,12101471.0,11089329.0,10828082.0,11705570.0,12408139.0,12496070.0,12944028.0,12212835.0,14085017.0,14288227.0,13925492.0,13217573.0
2020-09-14,12699789.0,11605803.0,11260036.0,12218175.0,12982761.0,13151208.0,13484092.0,12792185.0,14699140.0,14842801.0,14479542.0,13761718.0
2020-09-15,12924823.0,11868669.0,11517387.0,12508974.0,13289397.0,13381815.0,13751175.0,13055502.0,15004805.0,15197238.0,14754572.0,14044330.0
2020-09-16,12930776.0,11891593.0,11544618.0,12520406.0,13318396.0,13418729.0,13765694.0,13096286.0,15022405.0,15169951.0,14736700.0,14108662.0
2020-09-17,12778997.0,11768751.0,11442040.0,12376128.0,13190631.0,13252584.0,13586944.0,12895805.0,14857373.0,14931286.0,14464744.0,13875246.0
2020-09-18,12652857.0,11713790.0,11346795.0,12296388.0,13095262.0,13199112.0,13445947.0,12819799.0,14798186.0,14949142.0,14400663.0,13801334.0
2020-09-21,12270896.0,11352839.0,10956378.0,11954118.0,12685292.0,12725620.0,12910977.0,12298450.0,14252579.0,14453978.0,13868147.0,13265867.0
2020-09-22,12060853.0,11151948.0,10674139.0,11637177.0,12363267.0,12472477.0,12725764.0,12053515.0,13965698.0,14059045.0,13539522.0,12914626.0
2020-09-23,12049465.0,11126026.0,10682211.0,11694378.0,12357543.0,12419268.0,12748949.0,12051502.0,13978071.0,14009281.0,13430351.0,12920483.0
2020-09-24,11745113.0,10837254.0,10408330.0,11375620.0,12023697.0,12075102.0,12401334.0,11748000.0,13550881.0,13543521.0,13045442.0,12551297.0
2020-09-25,12132978.0,11106647.0,10711357.0,11710305.0,12371233.0,12452569.0,12844489.0,12074829.0,13932151.0,13857944.0,13351225.0,12940239.0
2020-09-28,12445153.0,11415162.0,11014282.0,12087026.0,12755355.0,12833039.0,13208498.0,12395603.0,14405659.0,14288517.0,13692031.0,13320877.0
2020-09-29,12461494.0,11422377.0,11037348.0,12072655.0,12760827.0,12822732.0,13198175.0,12405553.0,14389507.0,14338130.0,13746172.0,13332066.0
2020-09-30,12455439.0,11417954.0,11034671.0,12098736.0,12743432.0,12759878.0,13149511.0,12376478.0,14357669.0,14417711.0,13772130.0,13320978.0
2020-10-01,12458584.0,11450557.0,11057860.0,12091117.0,12755640.0,12795008.0,13153554.0,12361295.0,14363740.0,14380438.0,13740700.0,13313037.0
2020-10-05,12437955.0,11384977.0,10994062.0,12017973.0,12688758.0,12729884.0,12993611.0,12257197.0,14286442.0,14262920.0,13636772.0,13236168.0
2020-10-06,12662126.0,11539778.0,11064517.0,12071721.0,12781666.0,12845950.0,13086101.0,12475395.0,14517778.0,14348975.0,13849280.0,13366415.0
2020-10-07,12923659.0,11667906.0,11212607.0,12091739.0,12783141.0,12902040.0,12989681.0,12650986.0,14723122.0,14302817.0,14000581.0,13340089.0
2020-10-08,12942143.0,11737476.0,11228115.0,11979626.0,12640426.0,12782630.0,12947644.0,12530041.0,14518851.0,14221766.0,13837010.0,13207209.0
2020-10-09,12851916.0,11685868.0,11148228.0,11861707.0,12552629.0,12686622.0,12905670.0,12499559.0,14439673.0,14087735.0,13786415.0,13074540.0
2020-10-12,12855827.0,11708407.0,11131257.0,11794280.0,12596178.0,12784444.0,12894259.0,12477794.0,14388938.0,13978853.0,13744143.0,13006579.0
2020-10-13,12767357.0,11659655.0,11076591.0,11683259.0,12533873.0,12705122.0,12910944.0,12486837.0,14471858.0,14031800.0,13793396.0,13064112.0
2020-10-14,12712771.0,11617217.0,11014219.0,11673047.0,12438403.0,12677878.0,12753650.0,12407487.0,14452572.0,14126128.0,13771210.0,13097228.0
2020-10-15,12485890.0,11396426.0,10809474.0,11479785.0,12235048.0,12492476.0,12602828.0,12182515.0,14161958.0,13854386.0,13512303.0,12871946.0
2020-10-16,12539254.0,11483976.0,10937292.0,11580980.0,12364291.0,12568958.0,12700705.0,12325396.0,14329754.0,13918188.0,13672349.0,13020539.0
2020-10-19,12504744.0,11413234.0,10900098.0,11570519.0,12340780.0,12520590.0,12665784.0,12364499.0,14356056.0,13939592.0,13690827.0,13095331.0
2020-10-20,12623440.0,11534913.0,10990727.0,11651357.0,12446662.0,12622180.0,12821953.0,12485205.0,14498449.0,14086340.0,13829693.0,13176601.0
2020-10-21,12679351.0,11575464.0,11063767.0,11749525.0,12520830.0,12642579.0,12872005.0,12505620.0,14545411.0,14137603.0,13831417.0,13193631.0
2020-10-22,12596028.0,11518885.0,11013293.0,11712807.0,12466501.0,12609965.0,12849385.0,12522133.0,14528672.0,14175201.0,13878144.0,13275972.0
2020-10-23,12671069.0,11575992.0,11101636.0,11819361.0,12595751.0,12715884.0,12959721.0,12680244.0,14693336.0,14326069.0,14044630.0,13472079.0
2020-10-26,12606247.0,11523230.0,11022665.0,11784272.0,12521440.0,12588679.0,12907993.0,12653445.0,14637993.0,14340570.0,13951651.0,13411266.0
2020-10-27,12745446.0,11633573.0,11140259.0,11926537.0,12619296.0,12630215.0,13081816.0,12782716.0,14776326.0,14556184.0,14125394.0,13583117.0
2020-10-28,12651045.0,11517570.0,11034063.0,11846749.0,12499436.0,12558713.0,12917154.0,12588405.0,14594640.0,14373948.0,13919112.0,13376234.0
2020-10-29,12700569.0,11491694.0,11019205.0,11918741.0,12498625.0,12530706.0,12941687.0,12553848.0,14555638.0,14459000.0,13956099.0,13451785.0
2020-10-30,12763530.0,11574336.0,11107436.0,11974731.0,12590382.0,12608627.0,13004083.0,12646660.0,14680265.0,14490588.0,14039406.0,13528589.0
2020-11-02,12576577.0,11379306.0,10908581.0,11774395.0,12380037.0,12451578.0,12835716.0,12530103.0,14536323.0,14324088.0,13874520.0,13390702.0
2020-11-03,12670979.0,11508222.0,11017223.0,11921663.0,12505067.0,12548877.0,12998521.0,12693734.0,14713108.0,14536162.0,14057816.0,13582240.0
2020-11-04,12761336.0,11598820.0,11125020.0,12057267.0,12644128.0,12659438.0,13117134.0,12830242.0,14873565.0,14716566.0,14244861.0,13762550.0
2020-11-05,12953525.0,11734412.0,11230695.0,12294620.0,12841017.0,12848581.0,13271999.0,12995166.0,15120154.0,14882407.0,14431428.0,13971569.0
2020-11-06,12984155.0,11716329.0,11215994.0,12360942.0,12948989.0,12957305.0,13299471.0,13013958.0,15191877.0,14900964.0,14427003.0,13960473.0
2020-11-09,13002543.0,11698150.0,11203366.0,12344110.0,12943658.0,13025341.0,13406544.0,13046039.0,15206241.0,14953754.0,14436071.0,13914997.0
2020-11-10,12715673.0,11462181.0,10994961.0,12143968.0,12646172.0,12788468.0,13117722.0,12733237.0,14878475.0,14612251.0,14090347.0,13636561.0
2020-11-11,12707926.0,11490055.0,11018682.0,12178656.0,12703953.0,12879911.0,13137120.0,12829655.0,14990529.0,14678040.0,14171478.0,13681600.0
2020-11-12,12822997.0,11588268.0,11115714.0,12336883.0,12837382.0,13034601.0,13348717.0,12992403.0,15175637.0,14818227.0,14286182.0,13789281.0
2020-11-13,12928109.0,11685354.0,11207666.0,12479611.0,12997077.0,13135662.0,13480988.0,13185125.0,15331865.0,14944844.0,14462552.0,13991372.0
2020-11-14,12974402.0,11736211.0,11256030.0,12524708.0,13042498.0,13192207.0,13516330.0,13193886.0,15350992.0,15003427.0,14497847.0,14011509.0
2020-11-17,12937841.0,11715408.0,11242014.0,12522790.0,13010412.0,13168059.0,13604041.0,13169754.0,15358625.0,15036088.0,14455957.0,13989637.0
2020-11-18,12912154.0,11700306.0,11228828.0,12525237.0,13030146.0,13249010.0,13587833.0,13195311.0,15427518.0,15056443.0,14495099.0,14033818.0
2020-11-19,12806038.0,11618695.0,11154728.0,12451960.0,12946487.0,13139024.0,13536621.0,13103107.0,15331017.0,14946759.0,14368310.0,13916066.0
2020-11-20,12957771.0,11736138.0,11256581.0,12617077.0,13136293.0,13303971.0,13657918.0,13250700.0,15514862.0,15084672.0,14533691.0,14087132.0
2020-11-23,13159094.0,11957417.0,11458453.0,12975216.0,13455941.0,13602940.0,13913037.0,13530378.0,15874123.0,15405487.0,14844623.0,14412840.0
2020-11-24,13196203.0,12002288.0,11504461.0,12965337.0,13434701.0,13630280.0,13907550.0,13519665.0,15896608.0,15398844.0,14822752.0,14390767.0
2020-11-25,13000259.0,11815734.0,11327610.0,12731638.0,13199090.0,13443721.0,13726321.0,13338016.0,15675807.0,15158287.0,14603378.0,14158765.0
2020-11-26,12976366.0,11772743.0,11289125.0,12701630.0,13192817.0,13481414.0,13781762.0,13385882.0,15742245.0,15188772.0,14663429.0,14214057.0
2020-11-27,13305060.0,12099536.0,11597334.0,13151878.0,13664280.0,13901565.0,14183492.0,13803324.0,16313937.0,15617110.0,15149229.0,14722320.0
2020-12-01,13280497.0,12085902.0,11586830.0,13107725.0,13634500.0,13863920.0,14124373.0,13780644.0,16223705.0,15610022.0,15136670.0,14679444.0
2020-12-02,13358969.0,12168364.0,11672245.0,13183866.0,13736893.0,14022105.0,14229373.0,13836174.0,16290145.0,15744421.0,15229245.0,14757796.0
2020-12-03,13376815.0,12195755.0,11711613.0,13139423.0,13706656.0,13987929.0,14254598.0,13811598.0,16248134.0,15752013.0,15235072.0,14780734.0
2020-12-04,13388592.0,12208131.0,11724545.0,13131239.0,13716260.0,14015178.0,14321678.0,13840874.0,16264583.0,15811308.0,15288282.0,14804515.0
2020-12-07,13524766.0,12344953.0,11861685.0,13238312.0,13824180.0,14108076.0,14407379.0,13961402.0,16367931.0,15953775.0,15432916.0,14938757.0
2020-12-08,13407998.0,12254672.0,11770976.0,13139561.0,13706903.0,14024561.0,14283355.0,13874294.0,16303954.0,15827015.0,15314640.0,14839506.0
2020-12-09,13488478.0,12321419.0,11845779.0,13170691.0,13723614.0,14016604.0,14362109.0,13935750.0,16357493.0,15912113.0,15426407.0,14942571.0
2020-12-10,13443442.0,12278718.0,11805658.0,13148498.0,13676802.0,13961790.0,14377035.0,13952837.0,16353203.0,15911946.0,15459900.0,14978958.0
2020-12-11,13455990.0,12310966.0,11834139.0,13184328.0,13711165.0,14015296.0,14424198.0,14023861.0,16437023.0,15951006.0,15516232.0,15049783.0
2020-12-14,13497480.0,12333037.0,11860784.0,13197932.0,13723866.0,14039599.0,14470685.0,14073164.0,16495883.0,15950828.0,15569308.0,15123668.0
2020-12-15,13586117.0,12409125.0,11927899.0,13240474.0,13762953.0,14089631.0,14476354.0,14148049.0,16594142.0,15967870.0,15607525.0,15156834.0
2020-12-16,13749819.0,12555135.0,12066846.0,13382223.0,13912717.0,14224123.0,14652621.0,14337748.0,16805946.0,16147743.0,15769881.0,15350765.0
2020-12-17,13804347.0,12599768.0,12111657.0,13502374.0,14016999.0,14314641.0,14740000.0,14472347.0,16943190.0,16300795.0,15889501.0,15516895.0
2020-12-18,13776609.0,12568137.0,12075598.0,13466215.0,13930335.0,14253190.0,14702607.0,14391499.0,16857288.0,16243463.0,15824316.0,15439913.0
2020-12-21,13363968.0,12174290.0,11690502.0,13039348.0,13438078.0,13812320.0,14304473.0,13935037.0,16304321.0,15716762.0,15244368.0,14942237.0
2020-12-22,13423263.0,12250136.0,11763623.0,13087974.0,13496909.0,13907103.0,14355023.0,13925476.0,16314946.0,15811880.0,15415705.0,15059533.0
2020-12-23,13824214.0,12598274.0,12097579.0,13441239.0,13863925.0,14379431.0,14733362.0,14289872.0,16766576.0,16218385.0,15887070.0,15478508.0
2020-12-24,13886203.0,12653951.0,12147511.0,13495659.0,13912524.0,14411157.0,14783746.0,14345675.0,16831408.0,16259653.0,15915507.0,15503552.0
2020-12-28,14159320.0,12901480.0,12387629.0,13729972.0,14171987.0,14700507.0,15031957.0,14632484.0,17172756.0,16550868.0,16258306.0,15838760.0
2020-12-29,14260633.0,12967671.0,12452321.0,13810953.0,14308041.0,14764140.0,15108836.0,14697965.0,17247536.0,16636907.0,16317103.0,15910962.0
2020-12-30,14380244.0,13057741.0,12538632.0,13906619.0,14375077.0,14883310.0,15298956.0,14795207.0,17362798.0,16804094.0,16430088.0,16027841.0
2020-12-31,14444433.0,13109601.0,12591526.0,14001963.0,14471902.0,14972358.0,15453398.0,14914697.0,17492582.0,16965764.0,16563760.0,16163773.0
2021-01-01,14617739.0,13225197.0,12692663.0,14168299.0,14662702.0,15187679.0,15598310.0,15120334.0,17753332.0,17176188.0,16791184.0,16331948.0
2021-01-04,14937244.0,13459595.0,12923328.0,14516129.0,15029396.0,15611786.0,15918296.0,15488117.0,18236928.0,17591964.0,17239876.0,16664597.0
2021-01-05,15247365.0,13774217.0,13245199.0,14876670.0,15415100.0,16039990.0,16205391.0,15779688.0,18599688.0,17908458.0,17636502.0,17074358.0
2021-01-06,15362848.0,13864329.0,13456036.0,14997131.0,15501916.0,16082667.0,16260188.0,15888917.0,18722028.0,18008378.0,17777664.0,17259762.0
2021-01-07,15542461.0,13997043.0,13614445.0,15109636.0,15619356.0,16196976.0,16430000.0,16156928.0,18997426.0,18188156.0,17994094.0,17547174.0
2021-01-08,15601372.0,14074239.0,13660400.0,15078063.0,15645533.0,16303464.0,16509261.0,16207849.0,19064014.0,18255838.0,18061978.0,17595504.0
2021-01-11,15562117.0,14073289.0,13672112.0,15039817.0,15612647.0,16276458.0,16408475.0,16058238.0,18901146.0,18115568.0,17964412.0,17483550.0
2021-01-12,15530770.0,14082795.0,13723036.0,15077198.0,15702672.0,16338954.0,16309703.0,16154521.0,19024866.0,18137148.0,17993550.0,17458616.0
2021-01-13,15462564.0,13999593.0,13602207.0,14837030.0,15565670.0,16184864.0,16163974.0,15919226.0,18735414.0,17821200.0,17863954.0,17327282.0
2021-01-14,15629032.0,14168232.0,13729025.0,14948098.0,15695432.0,16336512.0,16294703.0,16038490.0,18822244.0,17905664.0,18067882.0,17519056.0
2021-01-15,15370461.0,13931697.0,13486551.0,14749318.0,15445705.0,16085379.0,16036003.0,15821785.0,18591460.0,17666002.0,17780464.0,17252110.0
2021-01-18,15282821.0,13837446.0,13434970.0,14672028.0,15399224.0,16047022.0,15976798.0,15783744.0,18468552.0,17572660.0,17709430.0,17217354.0
2021-01-19,15597310.0,14176369.0,13750405.0,14889036.0,15730018.0,16401559.0,16271813.0,16078540.0,18795560.0,17916744.0,18075324.0,17468804.0
2021-01-20,15711439.0,14333962.0,13876628.0,14951151.0,15864512.0,16565929.0,16393251.0,16186853.0,18908590.0,18044668.0,18242080.0,17560776.0
2021-01-21,15649372.0,14200620.0,13725608.0,14840839.0,15626873.0,16252680.0,16160655.0,16010108.0,18750976.0,17744978.0,17849906.0,17295922.0
2021-01-22,15427579.0,13994110.0,13546161.0,14648084.0,15451288.0,16014786.0,15925824.0,15773129.0,18491750.0,17508108.0,17585836.0,17008050.0
2021-01-25,15343299.0,13892890.0,13403399.0,14587827.0,15298997.0,15853029.0,15786504.0,15615485.0,18333190.0,17404710.0,17420206.0,16769059.0
2021-01-27,15266929.0,13820191.0,13387672.0,14393948.0,15267123.0,15737920.0,15707519.0,15552167.0,18196258.0,17201886.0,17377476.0,16704544.0
2021-01-28,15196165.0,13760125.0,13414848.0,14435471.0,15317755.0,15771360.0,15751320.0,15582974.0,18291602.0,17197772.0,17350626.0,16801074.0
2021-01-29,15012090.0,13574669.0,13213593.0,14215420.0,15146407.0,15620179.0,15643211.0,15297403.0,17930938.0,17044512.0,17212390.0,16666348.0
2021-02-01,15615383.0,14225661.0,13830130.0,14743994.0,15870970.0,16363838.0,16246398.0,15957261.0,18719140.0,17799228.0,18019490.0,17380974.0
