variant,symbol,direction,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
rs_60d_z2.0,BHARTIARTL,LONG,2019-08-05,2019-10-04,333.85,333.25,286,60,MAX_HOLD,-171.60,-362.39
rs_60d_z2.0,TATACONSUM,LONG,2019-08-06,2019-10-07,258.80,262.45,367,62,MAX_HOLD,1339.55,1148.25
rs_60d_z2.0,PIDILITIND,LONG,2019-08-07,2019-10-07,660.00,683.00,144,61,MAX_HOLD,3312.00,3118.61
rs_60d_z2.0,HDFCLIFE,LONG,2019-08-14,2019-10-14,487.50,582.30,198,61,MAX_HOLD,18770.40,18558.58
rs_60d_z2.0,NESTLEIND,LONG,2019-08-22,2019-10-22,632.00,751.00,153,61,MAX_HOLD,18207.00,17995.40
rs_60d_z2.0,VOLTAS,LONG,2019-08-28,2019-10-27,617.85,703.90,158,60,MAX_HOLD,13595.90,13387.06
rs_60d_z2.0,EICHERMOT,LONG,2019-10-09,2019-10-30,1795.00,2243.75,55,21,TARGET,24681.25,24459.12
rs_60d_z2.0,HEROMOTOCO,LONG,2019-10-09,2019-11-19,2516.85,2315.50,39,41,INITIAL_STOP,-7852.57,-8041.03
rs_60d_z2.0,M&M,LONG,2019-10-23,2019-11-20,596.90,557.68,171,28,INITIAL_STOP,-6707.06,-6904.49
rs_60d_z2.0,COLPAL,LONG,2019-09-26,2019-11-25,1474.15,1514.25,65,60,MAX_HOLD,2606.50,2412.25
rs_60d_z2.0,BPCL,LONG,2019-10-01,2019-12-02,231.10,232.05,415,62,MAX_HOLD,394.25,202.04
rs_60d_z2.0,SIEMENS,LONG,2019-10-07,2019-12-06,1164.05,1123.75,84,60,MAX_HOLD,-3385.20,-3577.38
rs_60d_z2.0,MARUTI,LONG,2019-10-07,2019-12-06,6674.70,6886.70,14,60,MAX_HOLD,2968.00,2778.14
rs_60d_z2.0,ASIANPAINT,LONG,2019-10-07,2019-12-06,1724.95,1716.65,56,60,MAX_HOLD,-464.80,-657.53
rs_60d_z2.0,EICHERMOT,LONG,2019-10-31,2019-12-06,2254.50,2103.18,47,36,INITIAL_STOP,-7112.13,-7316.94
rs_60d_z2.0,MCX,LONG,2019-10-16,2019-12-16,1070.90,1129.25,93,61,MAX_HOLD,5426.55,5221.94
rs_60d_z2.0,BHARTIARTL,LONG,2019-12-03,2019-12-16,454.25,417.91,231,13,INITIAL_STOP,-8394.54,-8596.01
rs_60d_z2.0,ADANIENT,LONG,2019-10-29,2019-12-30,182.80,208.65,567,62,MAX_HOLD,14656.95,14435.00
rs_60d_z2.0,JINDALSTEL,LONG,2019-11-21,2020-01-02,139.30,174.12,751,42,TARGET,26153.57,25918.19
rs_60d_z2.0,RELIANCE,LONG,2019-12-23,2020-01-06,743.55,716.32,139,14,INITIAL_STOP,-3784.48,-3987.40
rs_60d_z2.0,EICHERMOT,LONG,2019-12-10,2020-01-08,2112.80,1983.13,49,29,INITIAL_STOP,-6354.02,-6554.72
rs_60d_z2.0,HINDALCO,LONG,2019-12-31,2020-01-08,217.00,206.35,484,8,INITIAL_STOP,-5152.22,-5357.12
rs_60d_z2.0,INDUSINDBK,LONG,2020-01-08,2020-01-17,1441.00,1360.70,74,9,INITIAL_STOP,-5941.90,-6149.23
rs_60d_z2.0,TATAMOTORS,LONG,2019-11-20,2020-01-20,167.75,195.00,628,61,MAX_HOLD,17113.00,16885.19
rs_60d_z2.0,VEDL,LONG,2020-01-15,2020-01-21,131.95,123.06,804,6,INITIAL_STOP,-7147.19,-7352.21
rs_60d_z2.0,DLF,LONG,2019-11-26,2020-01-27,222.25,257.10,472,62,MAX_HOLD,16449.20,16222.95
rs_60d_z2.0,HINDALCO,LONG,2020-01-21,2020-01-28,206.00,196.20,520,7,INITIAL_STOP,-5097.02,-5306.17
rs_60d_z2.0,COFORGE,LONG,2020-01-24,2020-01-30,395.00,370.71,269,6,INITIAL_STOP,-6534.89,-6740.86
rs_60d_z2.0,AMBUJACEM,LONG,2020-01-29,2020-01-31,216.75,206.61,496,2,INITIAL_STOP,-5027.25,-5237.24
rs_60d_z2.0,SHREECEM,LONG,2020-01-15,2020-02-01,23670.00,22561.02,4,17,INITIAL_STOP,-4435.93,-4620.86
rs_60d_z2.0,ICICIBANK,LONG,2019-12-09,2020-02-07,524.05,536.45,198,60,MAX_HOLD,2455.20,2245.22
rs_60d_z2.0,JSWSTEEL,LONG,2019-12-09,2020-02-07,253.00,279.30,411,60,MAX_HOLD,10809.30,10590.52
rs_60d_z2.0,COFORGE,LONG,2020-02-06,2020-02-12,390.50,362.30,271,6,INITIAL_STOP,-7641.31,-7845.32
rs_60d_z2.0,BHARTIARTL,LONG,2019-12-18,2020-02-14,438.75,548.44,236,58,TARGET,25886.25,25653.27
rs_60d_z2.0,TATAPOWER,LONG,2020-02-07,2020-02-14,57.40,53.91,1845,7,INITIAL_STOP,-6439.11,-6644.48
rs_60d_z2.0,TATASTEEL,LONG,2019-12-19,2020-02-17,39.48,39.19,2627,60,MAX_HOLD,-761.83,-968.50
rs_60d_z2.0,GAIL,LONG,2020-02-14,2020-02-17,78.19,72.86,1361,3,INITIAL_STOP,-7256.19,-7461.77
rs_60d_z2.0,SHREECEM,LONG,2020-02-06,2020-02-18,25048.00,23641.58,4,12,INITIAL_STOP,-5625.68,-5820.43
rs_60d_z2.0,BHARTIARTL,LONG,2020-02-17,2020-02-24,554.55,524.24,195,7,INITIAL_STOP,-5910.96,-6121.33
rs_60d_z2.0,DRREDDY,LONG,2020-01-28,2020-02-25,638.00,613.53,169,28,INITIAL_STOP,-4135.26,-4346.77
rs_60d_z2.0,GODREJPROP,LONG,2020-02-11,2020-02-26,1150.25,1058.72,93,15,INITIAL_STOP,-8512.14,-8717.58
rs_60d_z2.0,JINDALSTEL,LONG,2020-01-03,2020-02-28,173.35,159.48,621,56,INITIAL_STOP,-8612.03,-8818.72
rs_60d_z2.0,COFORGE,LONG,2020-02-26,2020-02-28,379.00,353.66,279,2,INITIAL_STOP,-7069.83,-7274.24
rs_60d_z2.0,AMBUJACEM,LONG,2020-02-27,2020-03-02,213.60,201.36,491,4,INITIAL_STOP,-6009.86,-6213.61
rs_60d_z2.0,COFORGE,LONG,2020-03-04,2020-03-06,381.50,350.98,269,2,INITIAL_STOP,-8209.88,-8406.92
rs_60d_z2.0,TRENT,LONG,2020-02-11,2020-03-09,700.50,648.69,153,27,INITIAL_STOP,-7927.25,-8133.67
rs_60d_z2.0,APOLLOHOSP,LONG,2020-03-05,2020-03-09,1764.95,1663.29,58,4,INITIAL_STOP,-5896.39,-6095.22
rs_60d_z2.0,AMBUJACEM,LONG,2020-03-03,2020-03-11,203.90,190.03,504,8,INITIAL_STOP,-6992.17,-7190.71
rs_60d_z2.0,HCLTECH,LONG,2020-03-09,2020-03-11,555.00,522.00,183,2,INITIAL_STOP,-6039.32,-6236.41
rs_60d_z2.0,DIVISLAB,LONG,2020-02-03,2020-03-12,1994.90,1918.55,53,38,INITIAL_STOP,-4046.60,-4254.02
rs_60d_z2.0,MUTHOOTFIN,LONG,2020-02-18,2020-03-12,870.00,818.28,123,23,INITIAL_STOP,-6361.76,-6569.42
rs_60d_z2.0,DRREDDY,LONG,2020-03-05,2020-03-12,634.20,595.79,162,7,INITIAL_STOP,-6222.27,-6421.53
rs_60d_z2.0,APOLLOHOSP,LONG,2020-03-11,2020-03-12,1629.00,1522.40,61,1,INITIAL_STOP,-6502.86,-6695.09
rs_60d_z2.0,M&M,LONG,2020-03-11,2020-03-12,462.85,425.86,217,1,INITIAL_STOP,-8026.89,-8219.74
rs_60d_z2.0,TRENT,LONG,2020-03-11,2020-03-12,664.45,611.29,151,1,INITIAL_STOP,-8026.56,-8219.19
rs_60d_z2.0,PIDILITIND,LONG,2020-03-05,2020-03-13,804.00,768.23,127,8,INITIAL_STOP,-4543.39,-4743.06
rs_60d_z2.0,AMBUJACEM,LONG,2020-03-12,2020-03-13,183.00,168.36,541,1,INITIAL_STOP,-7920.24,-8110.33
rs_60d_z2.0,HAVELLS,LONG,2020-03-12,2020-03-13,590.00,549.27,168,1,INITIAL_STOP,-6841.81,-7033.21
rs_60d_z2.0,HINDUNILVR,LONG,2020-03-12,2020-03-13,2102.40,1975.16,47,1,INITIAL_STOP,-5980.26,-6171.91
rs_60d_z2.0,NESTLEIND,LONG,2020-03-13,2020-03-16,767.00,722.37,124,3,INITIAL_STOP,-5533.78,-5718.46
rs_60d_z2.0,MUTHOOTFIN,LONG,2020-03-13,2020-03-17,691.30,636.00,137,4,INITIAL_STOP,-7576.65,-7758.49
rs_60d_z2.0,M&M,LONG,2020-03-13,2020-03-18,400.50,368.46,237,5,INITIAL_STOP,-7593.48,-7775.72
rs_60d_z2.0,AMBUJACEM,LONG,2020-03-16,2020-03-18,180.00,165.60,514,2,INITIAL_STOP,-7401.60,-7579.24
rs_60d_z2.0,CIPLA,LONG,2020-03-16,2020-03-18,416.00,382.72,222,2,INITIAL_STOP,-7388.16,-7565.48
rs_60d_z2.0,DRREDDY,LONG,2020-03-13,2020-03-19,546.00,502.99,174,6,INITIAL_STOP,-7483.78,-7666.31
rs_60d_z2.0,DIVISLAB,LONG,2020-03-13,2020-03-19,1800.00,1656.00,52,6,INITIAL_STOP,-7488.00,-7667.71
rs_60d_z2.0,HAVELLS,LONG,2020-03-16,2020-03-19,584.90,538.11,158,3,INITIAL_STOP,-7393.14,-7570.57
rs_60d_z2.0,PIDILITIND,LONG,2020-03-16,2020-03-19,751.00,690.92,123,3,INITIAL_STOP,-7389.84,-7567.20
rs_60d_z2.0,HINDUNILVR,LONG,2020-03-16,2020-03-19,2000.00,1840.80,46,3,INITIAL_STOP,-7323.34,-7500.02
rs_60d_z2.0,HAVELLS,LONG,2020-03-20,2020-03-23,537.00,494.04,158,3,INITIAL_STOP,-6787.68,-6950.58
rs_60d_z2.0,PIDILITIND,LONG,2020-03-20,2020-03-23,729.50,671.14,116,3,INITIAL_STOP,-6769.76,-6932.23
rs_60d_z2.0,AMBUJACEM,LONG,2020-03-20,2020-03-23,153.95,141.63,552,3,INITIAL_STOP,-6798.43,-6961.59
rs_60d_z2.0,HINDUNILVR,LONG,2020-03-20,2020-03-31,1850.00,2312.50,45,11,TARGET,20812.50,20625.19
rs_60d_z2.0,CIPLA,LONG,2020-03-19,2020-04-07,374.80,468.50,237,19,TARGET,22206.90,22007.04
rs_60d_z2.0,DRREDDY,LONG,2020-03-20,2020-04-07,528.20,660.25,161,18,TARGET,21260.05,21068.71
rs_60d_z2.0,DIVISLAB,LONG,2020-03-20,2020-04-09,1875.55,2344.44,45,20,TARGET,21099.94,20910.04
rs_60d_z2.0,SUNPHARMA,LONG,2020-04-07,2020-04-27,398.00,497.50,213,20,TARGET,21193.50,21002.76
rs_60d_z2.0,CIPLA,LONG,2020-04-08,2020-04-27,496.95,621.19,179,19,TARGET,22238.51,22038.37
rs_60d_z2.0,HINDUNILVR,LONG,2020-04-01,2020-05-04,2293.20,2109.74,37,33,INITIAL_STOP,-6787.87,-6950.78
rs_60d_z2.0,ITC,LONG,2020-04-07,2020-05-04,160.60,147.75,529,27,INITIAL_STOP,-6796.59,-6959.71
rs_60d_z2.0,SUNPHARMA,LONG,2020-04-28,2020-05-05,495.00,455.40,193,7,INITIAL_STOP,-7642.80,-7826.23
rs_60d_z2.0,CIPLA,LONG,2020-04-28,2020-05-12,616.80,567.46,155,14,INITIAL_STOP,-7648.32,-7831.88
rs_60d_z2.0,AMBUJACEM,LONG,2020-03-24,2020-05-13,145.10,181.38,572,50,TARGET,20749.30,20562.56
rs_60d_z2.0,HAVELLS,LONG,2020-03-24,2020-05-20,494.00,454.48,168,57,INITIAL_STOP,-6639.36,-6798.70
rs_60d_z2.0,NESTLEIND,LONG,2020-03-30,2020-05-29,749.50,877.00,110,60,MAX_HOLD,14025.00,13846.08
rs_60d_z2.0,DABUR,LONG,2020-04-01,2020-06-01,450.90,469.25,188,61,MAX_HOLD,3449.80,3276.81
rs_60d_z2.0,DRREDDY,LONG,2020-04-08,2020-06-08,705.00,793.50,126,61,MAX_HOLD,11151.00,10962.19
rs_60d_z2.0,GAIL,LONG,2020-06-09,2020-06-10,62.29,57.31,1557,1,INITIAL_STOP,-7758.84,-7945.05
rs_60d_z2.0,DIVISLAB,LONG,2020-04-13,2020-06-12,2385.00,2395.10,38,60,MAX_HOLD,383.80,202.16
rs_60d_z2.0,VEDL,LONG,2020-06-11,2020-06-12,76.50,70.38,1257,1,INITIAL_STOP,-7692.84,-7877.47
rs_60d_z2.0,MUTHOOTFIN,LONG,2020-05-07,2020-06-18,810.00,1012.50,115,42,TARGET,23287.50,23077.91
rs_60d_z2.0,MUTHOOTFIN,LONG,2020-06-19,2020-06-29,1172.70,1078.88,83,10,INITIAL_STOP,-7786.73,-7973.61
rs_60d_z2.0,RELIANCE,LONG,2020-05-05,2020-07-06,692.80,866.00,136,62,TARGET,23555.20,23343.20
rs_60d_z2.0,SUNPHARMA,LONG,2020-05-06,2020-07-06,459.60,480.20,203,61,MAX_HOLD,4181.80,3991.02
rs_60d_z2.0,CUMMINSIND,LONG,2020-07-07,2020-07-09,435.60,403.54,228,2,INITIAL_STOP,-7309.63,-7500.95
rs_60d_z2.0,CIPLA,LONG,2020-05-13,2020-07-13,600.00,638.35,154,61,MAX_HOLD,5905.90,5715.19
rs_60d_z2.0,MARICO,LONG,2020-05-15,2020-07-14,321.00,348.65,295,60,MAX_HOLD,8156.75,7959.20
rs_60d_z2.0,HAL,LONG,2020-07-07,2020-07-15,477.50,439.30,208,8,INITIAL_STOP,-7945.60,-8136.29
rs_60d_z2.0,TATAPOWER,LONG,2020-07-10,2020-07-16,50.60,46.55,1955,6,INITIAL_STOP,-7913.84,-8103.77
rs_60d_z2.0,M&M,LONG,2020-06-02,2020-07-17,465.10,581.38,206,45,TARGET,23952.65,23737.08
rs_60d_z2.0,ITC,LONG,2020-05-21,2020-07-20,151.90,166.65,620,60,MAX_HOLD,9145.00,8947.50
rs_60d_z2.0,PERSISTENT,LONG,2020-07-14,2020-07-27,361.00,451.25,275,13,TARGET,24818.75,24595.38
rs_60d_z2.0,HEROMOTOCO,LONG,2020-06-01,2020-07-31,2205.40,2513.45,43,60,MAX_HOLD,13246.15,13043.24
rs_60d_z2.0,VEDL,LONG,2020-06-15,2020-08-06,75.65,94.56,1261,52,TARGET,23848.66,23634.02
rs_60d_z2.0,HINDALCO,LONG,2020-06-30,2020-08-11,148.00,185.00,655,42,TARGET,24235.00,24016.88
rs_60d_z2.0,HAL,LONG,2020-07-16,2020-08-12,434.15,542.69,229,27,TARGET,24855.09,24631.39
rs_60d_z2.0,GAIL,LONG,2020-06-15,2020-08-14,56.56,56.32,1687,60,MAX_HOLD,-404.88,-595.31
rs_60d_z2.0,HAL,LONG,2020-08-13,2020-08-14,560.00,700.00,201,1,TARGET,28140.00,27886.74
rs_60d_z2.0,JINDALSTEL,LONG,2020-07-21,2020-08-17,179.90,224.88,566,27,TARGET,25455.85,25226.75
rs_60d_z2.0,TATAPOWER,LONG,2020-07-17,2020-08-20,47.20,59.00,2090,34,TARGET,24662.00,24440.04
rs_60d_z2.0,HAL,LONG,2020-08-17,2020-08-20,665.00,611.80,173,3,INITIAL_STOP,-9203.60,-9424.49
rs_60d_z2.0,PERSISTENT,LONG,2020-07-28,2020-08-24,429.10,536.38,243,27,TARGET,26067.82,25833.21
rs_60d_z2.0,HAL,LONG,2020-08-21,2020-08-27,607.50,558.90,197,6,INITIAL_STOP,-9574.20,-9803.98
rs_60d_z2.0,PERSISTENT,LONG,2020-08-25,2020-08-28,552.00,510.87,221,3,INITIAL_STOP,-9090.58,-9325.47
rs_60d_z2.0,INDUSINDBK,LONG,2020-08-31,2020-09-01,705.00,650.10,170,1,INITIAL_STOP,-9333.68,-9564.05
rs_60d_z2.0,PNB,LONG,2020-08-21,2020-09-09,34.26,31.90,3493,19,INITIAL_STOP,-8239.45,-8470.55
rs_60d_z2.0,WIPRO,LONG,2020-07-16,2020-09-14,128.70,150.60,773,60,MAX_HOLD,16928.70,16712.80
rs_60d_z2.0,M&M,LONG,2020-07-20,2020-09-18,588.90,654.15,171,60,MAX_HOLD,11157.75,10945.19
rs_60d_z2.0,TATASTEEL,LONG,2020-08-10,2020-09-21,36.11,33.47,2992,42,INITIAL_STOP,-7904.59,-8112.77
rs_60d_z2.0,ADANIENT,LONG,2020-08-28,2020-09-21,289.00,265.88,419,24,INITIAL_STOP,-9687.28,-9919.77
rs_60d_z2.0,IDFCFIRSTB,LONG,2020-08-17,2020-09-23,30.40,27.97,3804,37,INITIAL_STOP,-9251.33,-9473.36
rs_60d_z2.0,PERSISTENT,LONG,2020-09-03,2020-09-28,511.75,639.69,233,25,TARGET,29809.44,29541.15
rs_60d_z2.0,BEL,LONG,2020-08-03,2020-10-05,32.00,32.05,3303,63,MAX_HOLD,165.15,-46.41
rs_60d_z2.0,APOLLOHOSP,LONG,2020-09-24,2020-10-09,1824.00,2280.00,65,15,TARGET,29640.00,29373.24
rs_60d_z2.0,JSWSTEEL,LONG,2020-08-12,2020-10-12,252.00,285.15,438,61,MAX_HOLD,14519.70,14284.43
rs_60d_z2.0,COFORGE,LONG,2020-09-23,2020-10-13,438.00,547.50,272,20,TARGET,29784.00,29515.94
rs_60d_z2.0,COFORGE,LONG,2020-10-14,2020-10-15,540.00,496.80,238,1,INITIAL_STOP,-10281.60,-10528.36
rs_60d_z2.0,CHOLAFIN,LONG,2020-08-18,2020-10-19,213.50,239.90,553,62,MAX_HOLD,14599.20,14348.47
rs_60d_z2.0,PERSISTENT,LONG,2020-09-29,2020-10-19,642.40,591.01,189,20,INITIAL_STOP,-9713.09,-9946.20
rs_60d_z2.0,TCS,LONG,2020-10-14,2020-10-21,2842.00,2689.49,45,7,INITIAL_STOP,-6863.12,-7112.04
rs_60d_z2.0,APOLLOHOSP,LONG,2020-10-12,2020-10-23,2231.00,2073.45,55,11,INITIAL_STOP,-8665.22,-8901.97
rs_60d_z2.0,TECHM,LONG,2020-09-10,2020-11-09,715.60,829.60,165,60,MAX_HOLD,18810.00,18555.04
rs_60d_z2.0,HCLTECH,LONG,2020-09-15,2020-11-14,791.05,830.50,151,60,MAX_HOLD,5956.95,5712.10
rs_60d_z2.0,ADANIENT,LONG,2020-09-29,2020-11-17,299.90,374.88,405,49,TARGET,30364.88,30091.59
rs_60d_z2.0,WIPRO,LONG,2020-09-21,2020-11-20,154.85,169.80,783,60,MAX_HOLD,11705.85,11451.65
rs_60d_z2.0,GRASIM,LONG,2020-10-06,2020-12-04,747.30,934.12,162,59,TARGET,30265.65,29993.26
rs_60d_z2.0,HAVELLS,LONG,2020-10-22,2020-12-16,709.90,887.38,179,55,TARGET,31768.03,31482.11
rs_60d_z2.0,KOTAKBANK,LONG,2020-10-28,2020-12-17,1575.00,1968.75,80,50,TARGET,31500.00,31216.50
rs_60d_z2.0,AMBUJACEM,LONG,2020-10-19,2020-12-18,249.20,251.05,512,60,MAX_HOLD,947.20,691.07
rs_60d_z2.0,JSWSTEEL,LONG,2020-10-20,2020-12-21,310.00,353.50,413,62,MAX_HOLD,17965.50,17691.47
rs_60d_z2.0,HDFCBANK,LONG,2020-10-22,2020-12-21,620.00,686.30,205,60,MAX_HOLD,13591.50,13323.71
rs_60d_z2.0,GAIL,LONG,2020-12-07,2020-12-21,72.27,67.12,1884,14,INITIAL_STOP,-9704.64,-9967.25
rs_60d_z2.0,IOC,LONG,2020-12-17,2020-12-21,48.30,45.22,2885,4,INITIAL_STOP,-8871.70,-9141.52
rs_60d_z2.0,TATASTEEL,LONG,2020-12-21,2020-12-22,57.46,54.05,2480,1,INITIAL_STOP,-8451.39,-8727.94
rs_60d_z2.0,AXISBANK,LONG,2020-11-10,2021-01-11,572.00,666.95,224,62,MAX_HOLD,21268.80,20991.28
rs_60d_z2.0,GAIL,LONG,2020-12-22,2021-01-12,68.27,85.34,2105,21,TARGET,35927.09,35603.74
rs_60d_z2.0,BANKBARODA,LONG,2020-12-04,2021-01-13,49.59,61.99,2686,40,TARGET,33299.69,32999.99
rs_60d_z2.0,IOC,LONG,2020-12-22,2021-01-13,41.45,51.81,3467,22,TARGET,35926.79,35603.45
rs_60d_z2.0,KOTAKBANK,LONG,2020-12-18,2021-01-15,1963.80,1867.39,72,28,INITIAL_STOP,-6941.29,-7217.14
rs_60d_z2.0,LT,LONG,2020-11-19,2021-01-18,1125.05,1336.05,117,60,MAX_HOLD,24687.00,24399.05
rs_60d_z2.0,BAJAJFINSV,LONG,2020-12-22,2021-01-18,885.00,829.88,162,27,INITIAL_STOP,-8930.22,-9208.03
rs_60d_z2.0,GAIL,LONG,2021-01-13,2021-01-18,87.20,81.57,1703,5,INITIAL_STOP,-9584.82,-9872.24
rs_60d_z2.0,IOC,LONG,2021-01-14,2021-01-21,51.73,48.26,3003,7,INITIAL_STOP,-10412.88,-10713.16
rs_60d_z2.0,VEDL,LONG,2021-01-12,2021-01-22,145.20,133.58,998,10,INITIAL_STOP,-11592.77,-11870.99
rs_60d_z2.0,SIEMENS,LONG,2020-11-27,2021-01-27,1161.75,1235.80,114,61,MAX_HOLD,8441.70,8168.38
rs_60d_z2.0,GAIL,LONG,2021-01-19,2021-01-27,84.50,78.06,1836,8,INITIAL_STOP,-11820.04,-12118.50
rs_60d_z2.0,PNB,LONG,2021-01-19,2021-01-27,34.94,32.14,4441,8,INITIAL_STOP,-12413.48,-12711.41
rs_60d_z2.0,BANKBARODA,LONG,2021-01-14,2021-01-28,65.49,60.25,2372,14,INITIAL_STOP,-12427.38,-12725.64
rs_60d_z2.0,DLF,LONG,2021-01-25,2021-01-28,274.15,252.22,557,3,INITIAL_STOP,-12216.12,-12509.31
rs_60d_z2.0,HAVELLS,LONG,2021-01-22,2021-01-29,1142.00,1074.67,134,7,INITIAL_STOP,-9021.62,-9318.66
rs_60d_z2.0,ICICIBANK,LONG,2020-12-22,2021-02-02,497.30,621.62,289,42,TARGET,35929.92,35606.56
rs_60d_z2.0,TATAMOTORS,LONG,2021-01-18,2021-02-02,261.65,327.06,591,15,TARGET,38658.79,38310.86
rs_60d_z2.0,CUMMINSIND,LONG,2021-01-28,2021-02-02,620.00,775.00,243,5,TARGET,37665.00,37326.01
rs_60d_z2.0,ADANIPORTS,LONG,2021-02-01,2021-02-16,514.30,642.88,287,15,TARGET,36901.03,36568.92
rs_60d_z2.0,IDFCFIRSTB,LONG,2021-01-28,2021-02-18,47.10,58.88,3211,21,TARGET,37809.52,37469.24
rs_60d_z2.0,TATAMOTORS,LONG,2021-02-03,2021-02-19,339.20,312.06,468,16,INITIAL_STOP,-12699.65,-13004.44
