variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,sqz_bars,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
vwap,EICHERMOT,2024-06-28,SHORT,2024-06-28T13:00:00,4670.00,4679.84,4650.32,64,9.84,0,2024-06-28T13:05:00,4679.84,STOP,-629.62,-1078.41
vwap,EICHERMOT,2024-07-12,LONG,2024-07-12T13:15:00,4865.00,4855.49,4884.02,61,9.51,0,2024-07-12T14:40:00,4867.30,TIME_STOP,140.30,-304.95
vwap,EICHERMOT,2024-08-07,SHORT,2024-08-07T13:05:00,4597.40,4608.59,4575.01,65,11.19,0,2024-08-07T13:25:00,4608.59,STOP,-727.60,-1176.39
vwap,EICHERMOT,2024-08-16,SHORT,2024-08-16T10:20:00,4765.65,4779.40,4738.15,62,13.75,0,2024-08-16T11:45:00,4775.00,TIME_STOP,-579.70,-1023.34
vwap,EICHERMOT,2024-08-21,LONG,2024-08-21T10:10:00,4910.45,4900.69,4929.97,61,9.76,0,2024-08-21T10:40:00,4900.69,STOP,-595.31,-1044.17
vwap,EICHERMOT,2024-08-26,SHORT,2024-08-26T13:40:00,4870.00,4875.60,4858.79,61,5.60,0,2024-08-26T14:15:00,4875.60,STOP,-341.77,-787.64
vwap,EICHERMOT,2024-09-04,SHORT,2024-09-04T14:00:00,4857.15,4863.68,4844.09,61,6.53,0,2024-09-04T14:05:00,4844.09,TARGET,796.55,352.72
vwap,EICHERMOT,2024-09-05,LONG,2024-09-05T12:30:00,4847.60,4842.83,4857.15,61,4.77,0,2024-09-05T12:30:00,4842.83,STOP,-291.16,-734.50
vwap,EICHERMOT,2024-09-18,LONG,2024-09-18T12:30:00,4863.10,4851.06,4887.17,61,12.04,0,2024-09-18T12:55:00,4851.06,STOP,-734.22,-1178.64
vwap,EICHERMOT,2024-09-24,SHORT,2024-09-24T13:00:00,4865.30,4871.94,4852.01,61,6.64,0,2024-09-24T13:10:00,4871.94,STOP,-405.34,-850.81
vwap,EICHERMOT,2024-09-30,SHORT,2024-09-30T10:50:00,5021.90,5036.83,4992.03,59,14.93,0,2024-09-30T12:15:00,5020.40,TIME_STOP,88.50,-355.87
vwap,EICHERMOT,2024-10-22,SHORT,2024-10-22T13:20:00,4779.85,4789.82,4759.91,62,9.97,0,2024-10-22T13:30:00,4789.82,STOP,-618.01,-1063.00
vwap,EICHERMOT,2024-11-12,SHORT,2024-11-12T10:30:00,4767.10,4779.55,4742.19,62,12.45,0,2024-11-12T10:35:00,4742.19,TARGET,1544.26,1102.07
vwap,EICHERMOT,2024-11-13,SHORT,2024-11-13T13:05:00,4543.10,4557.73,4513.83,66,14.63,0,2024-11-13T13:10:00,4557.73,STOP,-965.90,-1416.39
vwap,EICHERMOT,2024-12-26,LONG,2024-12-26T13:45:00,4803.15,4795.83,4817.79,62,7.32,0,2024-12-26T13:50:00,4795.83,STOP,-453.89,-900.24
vwap,EICHERMOT,2025-01-07,SHORT,2025-01-07T11:00:00,5210.00,5226.98,5176.03,57,16.98,0,2025-01-07T11:20:00,5226.98,STOP,-968.00,-1414.18
vwap,EICHERMOT,2025-01-08,SHORT,2025-01-08T10:25:00,5143.55,5160.58,5109.49,58,17.03,0,2025-01-08T11:15:00,5160.58,STOP,-987.72,-1435.95
vwap,EICHERMOT,2025-01-09,SHORT,2025-01-09T12:50:00,5114.60,5125.62,5092.57,58,11.02,0,2025-01-09T13:00:00,5125.62,STOP,-638.87,-1084.32
vwap,EICHERMOT,2025-01-10,SHORT,2025-01-10T14:05:00,5057.50,5069.28,5033.95,59,11.78,0,2025-01-10T15:15:00,5059.80,EOD,-135.70,-583.39
vwap,EICHERMOT,2025-01-22,SHORT,2025-01-22T12:10:00,4971.45,4982.85,4948.66,60,11.40,0,2025-01-22T13:10:00,4982.85,STOP,-683.77,-1131.72
vwap,EICHERMOT,2025-01-27,SHORT,2025-01-27T10:20:00,5159.25,5174.40,5128.94,58,15.15,0,2025-01-27T10:30:00,5128.94,TARGET,1757.74,1310.20
vwap,EICHERMOT,2025-02-05,LONG,2025-02-05T12:25:00,5416.70,5406.65,5436.81,55,10.05,0,2025-02-05T13:00:00,5436.81,TARGET,1105.94,658.23
vwap,EICHERMOT,2025-02-13,SHORT,2025-02-13T14:00:00,4838.00,4848.98,4816.05,62,10.98,0,2025-02-13T15:15:00,4816.05,TARGET,1361.17,912.25
vwap,EICHERMOT,2025-02-19,LONG,2025-02-19T13:50:00,4787.05,4779.61,4801.94,62,7.44,0,2025-02-19T14:15:00,4779.61,STOP,-461.51,-906.36
vwap,EICHERMOT,2025-02-25,SHORT,2025-02-25T12:30:00,4999.85,5008.68,4982.20,60,8.83,0,2025-02-25T13:15:00,5008.68,STOP,-529.60,-979.98
vwap,EICHERMOT,2025-02-27,SHORT,2025-02-27T13:45:00,4908.25,4916.07,4892.61,61,7.82,0,2025-02-27T14:05:00,4892.61,TARGET,954.27,505.88
vwap,EICHERMOT,2025-03-03,LONG,2025-03-03T12:40:00,4899.55,4884.40,4929.85,61,15.15,0,2025-03-03T14:05:00,4900.80,TIME_STOP,76.25,-372.12
vwap,EICHERMOT,2025-03-06,LONG,2025-03-06T12:15:00,5041.35,5029.06,5065.94,59,12.29,0,2025-03-06T13:30:00,5065.94,TARGET,1450.66,1003.41
vwap,EICHERMOT,2025-03-13,SHORT,2025-03-13T13:20:00,4988.50,4995.96,4973.57,60,7.46,0,2025-03-13T13:20:00,4995.96,STOP,-447.82,-897.12
vwap,EICHERMOT,2025-03-19,SHORT,2025-03-19T13:50:00,5085.60,5093.12,5070.56,58,7.52,0,2025-03-19T14:00:00,5093.12,STOP,-436.18,-878.95
vwap,EICHERMOT,2025-04-07,SHORT,2025-04-07T12:05:00,5083.25,5099.82,5050.12,59,16.57,0,2025-04-07T12:30:00,5050.12,TARGET,1954.86,1506.45
vwap,EICHERMOT,2025-04-30,SHORT,2025-04-30T11:45:00,5550.50,5564.36,5522.77,54,13.86,0,2025-04-30T11:55:00,5564.36,STOP,-748.67,-1198.83
vwap,EICHERMOT,2025-06-02,LONG,2025-06-02T12:25:00,5361.00,5353.11,5376.77,55,7.89,0,2025-06-02T12:25:00,5353.11,STOP,-433.79,-875.74
vwap,EICHERMOT,2025-06-23,LONG,2025-06-23T13:35:00,5543.00,5535.59,5557.82,54,7.41,0,2025-06-23T14:25:00,5557.82,TARGET,800.54,350.96
vwap,EICHERMOT,2025-07-07,SHORT,2025-07-07T12:55:00,5676.00,5683.19,5661.62,52,7.19,0,2025-07-07T13:15:00,5683.19,STOP,-373.79,-816.80
vwap,EICHERMOT,2025-07-14,SHORT,2025-07-14T13:20:00,5528.00,5535.51,5512.97,54,7.51,0,2025-07-14T14:45:00,5528.00,TIME_STOP,-0.00,-447.77
vwap,EICHERMOT,2025-07-25,SHORT,2025-07-25T09:50:00,5413.00,5424.69,5389.62,55,11.69,0,2025-07-25T10:00:00,5389.62,TARGET,1285.66,840.05
vwap,EICHERMOT,2025-07-28,SHORT,2025-07-28T10:50:00,5396.50,5408.63,5372.23,55,12.13,0,2025-07-28T11:35:00,5408.63,STOP,-667.31,-1113.02
vwap,EICHERMOT,2025-07-29,LONG,2025-07-29T12:20:00,5418.00,5409.51,5434.98,55,8.49,0,2025-07-29T12:35:00,5409.51,STOP,-466.90,-913.53
vwap,EICHERMOT,2025-08-05,LONG,2025-08-05T11:05:00,5650.00,5637.63,5674.74,53,12.37,0,2025-08-05T11:30:00,5637.63,STOP,-655.48,-1104.16
vwap,EICHERMOT,2025-08-07,SHORT,2025-08-07T10:05:00,5649.00,5658.63,5629.74,53,9.63,0,2025-08-07T10:15:00,5629.74,TARGET,1021.00,572.67
vwap,EICHERMOT,2025-08-11,SHORT,2025-08-11T11:15:00,5671.00,5679.17,5654.65,52,8.17,0,2025-08-11T11:35:00,5654.65,TARGET,849.99,408.29
vwap,EICHERMOT,2025-09-11,LONG,2025-09-11T13:40:00,6785.00,6775.72,6803.56,44,9.28,0,2025-09-11T14:00:00,6775.72,STOP,-408.30,-855.80
vwap,EICHERMOT,2025-09-15,SHORT,2025-09-15T09:50:00,6848.50,6859.62,6826.26,43,11.12,0,2025-09-15T11:00:00,6826.26,TARGET,956.21,515.20
vwap,EICHERMOT,2025-09-19,LONG,2025-09-19T14:05:00,6971.00,6964.44,6984.13,43,6.56,0,2025-09-19T14:05:00,6984.13,TARGET,564.50,114.45
vwap,EICHERMOT,2025-09-30,SHORT,2025-09-30T11:00:00,6954.00,6966.62,6928.75,43,12.62,0,2025-09-30T11:10:00,6966.62,STOP,-542.83,-991.77
vwap,EICHERMOT,2025-10-06,LONG,2025-10-06T11:00:00,6942.50,6929.26,6968.97,43,13.24,0,2025-10-06T11:15:00,6929.26,STOP,-569.16,-1016.52
vwap,EICHERMOT,2025-10-27,LONG,2025-10-27T13:45:00,6896.50,6889.27,6910.96,43,7.23,0,2025-10-27T13:45:00,6910.96,TARGET,621.66,176.37
vwap,EICHERMOT,2025-10-29,SHORT,2025-10-29T14:05:00,6957.50,6968.53,6935.45,43,11.03,0,2025-10-29T14:20:00,6968.53,STOP,-474.09,-923.21
vwap,EICHERMOT,2025-11-18,SHORT,2025-11-18T09:55:00,6768.50,6780.64,6744.22,44,12.14,0,2025-11-18T11:00:00,6780.64,STOP,-534.08,-981.20
vwap,EICHERMOT,2025-11-28,LONG,2025-11-28T10:15:00,7033.00,7018.10,7062.80,42,14.90,0,2025-11-28T10:25:00,7018.10,STOP,-625.88,-1068.49
vwap,EICHERMOT,2025-12-08,SHORT,2025-12-08T12:55:00,7164.00,7174.90,7142.19,41,10.90,0,2025-12-08T13:15:00,7142.19,TARGET,894.02,454.10
vwap,EICHERMOT,2025-12-22,SHORT,2025-12-22T13:15:00,7246.00,7251.59,7234.82,41,5.59,0,2025-12-22T13:15:00,7251.59,STOP,-229.14,-674.94
vwap,EICHERMOT,2026-01-14,SHORT,2026-01-14T13:30:00,7301.50,7314.25,7276.00,41,12.75,0,2026-01-14T14:10:00,7314.25,STOP,-522.75,-972.18
vwap,EICHERMOT,2026-01-20,SHORT,2026-01-20T13:20:00,7279.00,7287.75,7261.50,41,8.75,0,2026-01-20T13:20:00,7261.50,TARGET,717.33,270.21
vwap,EICHERMOT,2026-01-30,LONG,2026-01-30T12:30:00,7086.50,7072.57,7114.37,42,13.93,0,2026-01-30T12:45:00,7072.57,STOP,-585.23,-1031.24
vwap,TITAN,2024-03-19,SHORT,2024-03-19T14:05:00,3575.90,3580.26,3567.18,83,4.36,0,2024-03-19T14:05:00,3580.26,STOP,-361.92,-807.39
vwap,TITAN,2024-03-21,SHORT,2024-03-21T12:15:00,3595.95,3602.22,3583.41,83,6.27,0,2024-03-21T12:20:00,3602.22,STOP,-520.46,-968.55
vwap,TITAN,2024-04-19,LONG,2024-04-19T12:50:00,3549.00,3539.18,3568.65,84,9.82,0,2024-04-19T14:15:00,3555.25,TIME_STOP,525.00,77.43
vwap,TITAN,2024-04-22,LONG,2024-04-22T11:05:00,3583.70,3574.59,3601.92,83,9.11,0,2024-04-22T11:10:00,3574.59,STOP,-756.09,-1201.69
vwap,TITAN,2024-05-16,SHORT,2024-05-16T10:25:00,3252.55,3258.81,3240.02,92,6.26,0,2024-05-16T10:25:00,3258.81,STOP,-576.31,-1025.59
vwap,TITAN,2024-05-23,LONG,2024-05-23T12:00:00,3420.00,3413.96,3432.08,87,6.04,0,2024-05-23T12:35:00,3432.08,TARGET,1050.75,603.65
vwap,TITAN,2024-05-28,LONG,2024-05-28T10:45:00,3418.45,3411.40,3432.55,87,7.05,0,2024-05-28T11:15:00,3411.40,STOP,-613.17,-1058.82
vwap,TITAN,2024-05-29,LONG,2024-05-29T12:50:00,3415.00,3410.65,3423.71,87,4.35,0,2024-05-29T12:50:00,3410.65,STOP,-378.86,-824.24
vwap,TITAN,2024-06-06,LONG,2024-06-06T11:00:00,3344.00,3334.19,3363.61,89,9.81,0,2024-06-06T11:35:00,3334.19,STOP,-872.71,-1318.48
vwap,TITAN,2024-06-07,LONG,2024-06-07T13:45:00,3405.45,3397.77,3420.80,88,7.68,0,2024-06-07T13:50:00,3420.80,TARGET,1351.17,900.64
vwap,TITAN,2024-06-14,LONG,2024-06-14T13:05:00,3493.15,3488.26,3502.93,85,4.89,0,2024-06-14T13:25:00,3488.26,STOP,-415.50,-860.57
vwap,TITAN,2024-07-09,LONG,2024-07-09T12:55:00,3205.10,3200.18,3214.93,93,4.92,0,2024-07-09T13:05:00,3200.18,STOP,-457.12,-903.89
vwap,TITAN,2024-07-10,LONG,2024-07-10T12:55:00,3243.15,3234.14,3261.16,92,9.01,0,2024-07-10T13:45:00,3234.14,STOP,-828.51,-1275.45
vwap,TITAN,2024-07-12,LONG,2024-07-12T11:05:00,3268.00,3261.21,3281.58,91,6.79,0,2024-07-12T11:05:00,3261.21,STOP,-617.98,-1063.60
vwap,TITAN,2024-07-16,SHORT,2024-07-16T12:35:00,3234.90,3238.23,3228.24,92,3.33,0,2024-07-16T12:40:00,3238.23,STOP,-306.16,-752.81
vwap,TITAN,2024-07-19,LONG,2024-07-19T11:25:00,3258.20,3252.42,3269.76,92,5.78,0,2024-07-19T12:45:00,3269.76,TARGET,1063.92,613.50
vwap,TITAN,2024-07-26,LONG,2024-07-26T10:45:00,3426.55,3418.23,3443.19,87,8.32,0,2024-07-26T10:50:00,3443.19,TARGET,1447.32,999.07
vwap,TITAN,2024-08-21,LONG,2024-08-21T11:00:00,3505.65,3497.65,3521.65,85,8.00,0,2024-08-21T11:30:00,3521.65,TARGET,1359.89,911.90
vwap,TITAN,2024-08-26,LONG,2024-08-26T13:30:00,3618.80,3613.61,3629.18,82,5.19,0,2024-08-26T13:30:00,3629.18,TARGET,851.36,405.61
vwap,TITAN,2024-08-29,SHORT,2024-08-29T11:05:00,3510.20,3517.81,3494.97,85,7.61,0,2024-08-29T11:10:00,3517.81,STOP,-647.09,-1095.13
vwap,TITAN,2024-09-06,SHORT,2024-09-06T10:10:00,3692.90,3704.97,3668.77,81,12.07,0,2024-09-06T10:35:00,3668.77,TARGET,1954.65,1507.43
vwap,TITAN,2024-09-11,SHORT,2024-09-11T12:55:00,3729.00,3734.52,3717.95,80,5.52,0,2024-09-11T14:00:00,3717.95,TARGET,883.72,436.90
vwap,TITAN,2024-09-18,SHORT,2024-09-18T11:20:00,3763.00,3768.58,3751.84,79,5.58,0,2024-09-18T11:25:00,3751.84,TARGET,881.93,436.67
vwap,TITAN,2024-09-19,SHORT,2024-09-19T13:05:00,3764.55,3771.66,3750.32,79,7.11,0,2024-09-19T13:40:00,3771.66,STOP,-562.00,-1008.52
vwap,TITAN,2024-11-05,SHORT,2024-11-05T11:10:00,3224.90,3235.98,3202.75,93,11.08,0,2024-11-05T11:40:00,3202.75,TARGET,2060.19,1611.86
vwap,TITAN,2024-11-08,SHORT,2024-11-08T11:50:00,3130.30,3137.15,3116.60,95,6.85,0,2024-11-08T12:15:00,3137.15,STOP,-650.85,-1097.41
vwap,TITAN,2024-11-14,SHORT,2024-11-14T09:50:00,3164.00,3174.29,3143.42,94,10.29,0,2024-11-14T09:55:00,3174.29,STOP,-967.30,-1414.15
vwap,TITAN,2024-11-28,SHORT,2024-11-28T10:40:00,3268.40,3277.09,3251.02,91,8.69,0,2024-11-28T11:10:00,3251.02,TARGET,1581.26,1136.31
vwap,TITAN,2024-12-05,LONG,2024-12-05T12:10:00,3386.80,3379.15,3402.11,88,7.65,0,2024-12-05T12:10:00,3402.11,TARGET,1347.04,898.97
vwap,TITAN,2024-12-09,LONG,2024-12-09T11:20:00,3483.00,3472.91,3503.18,86,10.09,0,2024-12-09T11:20:00,3472.91,STOP,-867.76,-1316.42
vwap,TITAN,2025-01-02,LONG,2025-01-02T10:55:00,3279.00,3272.23,3292.55,91,6.77,0,2025-01-02T11:05:00,3272.23,STOP,-616.51,-1063.63
vwap,TITAN,2025-01-09,LONG,2025-01-09T11:10:00,3496.60,3487.48,3514.83,85,9.12,0,2025-01-09T12:00:00,3487.48,STOP,-774.98,-1220.21
vwap,TITAN,2025-01-22,SHORT,2025-01-22T12:55:00,3354.60,3361.13,3341.54,89,6.53,0,2025-01-22T13:25:00,3341.54,TARGET,1162.07,715.10
vwap,TITAN,2025-01-24,SHORT,2025-01-24T10:05:00,3382.00,3390.94,3364.11,88,8.94,0,2025-01-24T10:05:00,3390.94,STOP,-787.15,-1234.16
vwap,TITAN,2025-01-27,SHORT,2025-01-27T10:10:00,3376.15,3385.92,3356.61,88,9.77,0,2025-01-27T10:20:00,3356.61,TARGET,1719.09,1274.73
vwap,TITAN,2025-02-18,LONG,2025-02-18T12:40:00,3221.00,3213.96,3235.08,93,7.04,0,2025-02-18T12:55:00,3213.96,STOP,-654.65,-1103.49
vwap,TITAN,2025-02-19,LONG,2025-02-19T09:50:00,3241.50,3233.50,3257.49,92,8.00,0,2025-02-19T10:50:00,3233.50,STOP,-735.59,-1182.37
vwap,TITAN,2025-03-11,SHORT,2025-03-11T13:35:00,3036.40,3041.73,3025.75,98,5.33,0,2025-03-11T13:50:00,3041.73,STOP,-521.89,-968.63
vwap,TITAN,2025-03-21,LONG,2025-03-21T12:30:00,3181.25,3176.94,3189.87,94,4.31,0,2025-03-21T12:40:00,3176.94,STOP,-405.06,-853.31
vwap,TITAN,2025-04-02,LONG,2025-04-02T10:40:00,3004.50,2997.06,3019.37,99,7.44,0,2025-04-02T10:55:00,3019.37,TARGET,1472.45,1025.18
vwap,TITAN,2025-04-04,SHORT,2025-04-04T10:25:00,3085.70,3093.82,3069.46,97,8.12,0,2025-04-04T10:40:00,3093.82,STOP,-787.46,-1237.02
vwap,TITAN,2025-04-22,LONG,2025-04-22T14:00:00,3345.00,3340.25,3354.51,89,4.75,0,2025-04-22T14:10:00,3354.51,TARGET,846.30,399.11
vwap,TITAN,2025-04-30,LONG,2025-04-30T11:55:00,3404.20,3398.61,3415.39,88,5.59,0,2025-04-30T12:30:00,3398.61,STOP,-492.33,-941.32
vwap,TITAN,2025-05-08,LONG,2025-05-08T10:05:00,3357.20,3346.70,3378.19,89,10.50,0,2025-05-08T10:50:00,3378.19,TARGET,1868.34,1418.75
vwap,TITAN,2025-05-14,LONG,2025-05-14T13:00:00,3593.00,3586.62,3605.76,83,6.38,0,2025-05-14T13:05:00,3605.76,TARGET,1058.97,610.85
vwap,TITAN,2025-06-17,LONG,2025-06-17T13:50:00,3413.70,3409.93,3421.25,87,3.77,0,2025-06-17T14:40:00,3409.93,STOP,-328.27,-773.51
vwap,TITAN,2025-06-20,SHORT,2025-06-20T09:55:00,3491.40,3499.48,3475.25,85,8.08,0,2025-06-20T09:55:00,3499.48,STOP,-686.47,-1132.14
vwap,TITAN,2025-07-07,SHORT,2025-07-07T12:40:00,3652.50,3657.35,3642.80,82,4.85,0,2025-07-07T13:10:00,3657.35,STOP,-397.67,-847.22
vwap,TITAN,2025-08-04,LONG,2025-08-04T12:50:00,3342.90,3337.70,3353.30,89,5.20,0,2025-08-04T13:10:00,3353.30,TARGET,925.91,478.94
vwap,TITAN,2025-08-14,LONG,2025-08-14T12:15:00,3483.00,3478.06,3492.87,86,4.94,0,2025-08-14T12:55:00,3492.87,TARGET,849.19,399.25
vwap,TITAN,2025-09-03,LONG,2025-09-03T09:50:00,3630.00,3623.76,3642.49,82,6.24,0,2025-09-03T10:00:00,3642.49,TARGET,1024.02,576.76
vwap,TITAN,2025-09-11,SHORT,2025-09-11T10:20:00,3620.60,3625.95,3609.90,82,5.35,0,2025-09-11T10:30:00,3609.90,TARGET,877.45,432.77
vwap,TITAN,2025-10-07,LONG,2025-10-07T11:10:00,3440.00,3434.34,3451.32,87,5.66,0,2025-10-07T11:25:00,3434.34,STOP,-492.39,-940.94
vwap,TITAN,2025-10-29,LONG,2025-10-29T12:50:00,3750.90,3745.30,3762.10,79,5.60,0,2025-10-29T12:50:00,3745.30,STOP,-442.50,-886.65
vwap,TITAN,2025-11-06,SHORT,2025-11-06T10:20:00,3790.00,3800.95,3768.10,79,10.95,0,2025-11-06T11:45:00,3781.30,TIME_STOP,687.30,238.70
vwap,TITAN,2025-11-11,SHORT,2025-11-11T09:55:00,3786.00,3792.19,3773.61,79,6.19,0,2025-11-11T10:00:00,3792.19,STOP,-489.36,-938.37
vwap,TITAN,2025-12-08,SHORT,2025-12-08T09:55:00,3800.10,3806.18,3787.95,78,6.08,0,2025-12-08T10:30:00,3806.18,STOP,-473.89,-918.86
vwap,TITAN,2025-12-17,SHORT,2025-12-17T10:55:00,3915.60,3921.93,3902.95,76,6.33,0,2025-12-17T11:30:00,3902.95,TARGET,961.53,515.87
vwap,TITAN,2025-12-29,SHORT,2025-12-29T12:40:00,4008.70,4013.32,3999.46,74,4.62,0,2025-12-29T12:55:00,3999.46,TARGET,683.45,239.00
vwap,TITAN,2026-01-02,LONG,2026-01-02T13:55:00,4058.20,4053.54,4067.52,73,4.66,0,2026-01-02T13:55:00,4053.54,STOP,-340.17,-784.29
vwap,TITAN,2026-01-06,LONG,2026-01-06T10:05:00,4098.00,4091.23,4111.53,73,6.77,0,2026-01-06T10:15:00,4091.23,STOP,-493.86,-942.22
vwap,TITAN,2026-01-23,LONG,2026-01-23T10:35:00,4041.20,4029.90,4063.81,74,11.30,0,2026-01-23T12:00:00,4050.40,TIME_STOP,680.80,231.72
vwap,TITAN,2026-01-27,SHORT,2026-01-27T11:00:00,3990.50,4001.03,3969.43,75,10.53,0,2026-01-27T11:35:00,4001.03,STOP,-789.95,-1239.47
vwap,TITAN,2026-02-20,LONG,2026-02-20T11:50:00,4252.00,4244.38,4267.25,70,7.62,0,2026-02-20T11:50:00,4244.38,STOP,-533.69,-979.75
vwap,TITAN,2026-02-27,LONG,2026-02-27T13:15:00,4341.30,4336.23,4351.45,69,5.07,0,2026-02-27T13:20:00,4336.23,STOP,-350.03,-799.09
vwap,TITAN,2026-03-11,SHORT,2026-03-11T10:00:00,4205.20,4215.92,4183.76,71,10.72,0,2026-03-11T10:45:00,4183.76,TARGET,1522.42,1075.70
vwap,ASIANPAINT,2024-03-19,LONG,2024-03-19T12:25:00,2815.30,2811.05,2823.79,106,4.25,0,2024-03-19T13:50:00,2815.25,TIME_STOP,-5.30,-452.93
vwap,ASIANPAINT,2024-03-20,SHORT,2024-03-20T13:45:00,2812.85,2817.09,2804.37,106,4.24,0,2024-03-20T14:30:00,2817.09,STOP,-449.57,-897.15
vwap,ASIANPAINT,2024-03-21,LONG,2024-03-21T11:05:00,2836.90,2831.61,2847.49,105,5.29,0,2024-03-21T11:25:00,2831.61,STOP,-555.96,-1002.36
vwap,ASIANPAINT,2024-03-26,SHORT,2024-03-26T11:45:00,2817.00,2821.55,2807.89,106,4.55,0,2024-03-26T11:45:00,2821.55,STOP,-482.60,-930.86
vwap,ASIANPAINT,2024-04-23,LONG,2024-04-23T13:05:00,2869.00,2865.64,2875.71,104,3.36,0,2024-04-23T13:05:00,2865.64,STOP,-349.06,-796.37
vwap,ASIANPAINT,2024-04-25,LONG,2024-04-25T13:05:00,2850.45,2846.31,2858.73,105,4.14,0,2024-04-25T13:05:00,2846.31,STOP,-434.94,-883.56
vwap,ASIANPAINT,2024-05-09,SHORT,2024-05-09T10:25:00,2824.55,2833.53,2806.60,106,8.98,0,2024-05-09T11:50:00,2817.80,TIME_STOP,715.50,266.93
vwap,ASIANPAINT,2024-05-16,LONG,2024-05-16T12:15:00,2804.00,2799.13,2813.74,106,4.87,0,2024-05-16T12:25:00,2799.13,STOP,-516.43,-961.87
vwap,ASIANPAINT,2024-05-23,LONG,2024-05-23T12:35:00,2901.25,2895.34,2913.07,103,5.91,0,2024-05-23T12:50:00,2895.34,STOP,-608.65,-1056.44
vwap,ASIANPAINT,2024-05-24,SHORT,2024-05-24T13:15:00,2873.30,2878.01,2863.88,104,4.71,0,2024-05-24T13:15:00,2878.01,STOP,-489.89,-938.49
vwap,ASIANPAINT,2024-05-29,LONG,2024-05-29T11:40:00,2907.85,2901.92,2919.72,103,5.93,0,2024-05-29T13:05:00,2914.80,TIME_STOP,715.85,266.05
vwap,ASIANPAINT,2024-06-06,SHORT,2024-06-06T13:10:00,2913.95,2920.33,2901.18,102,6.38,0,2024-06-06T13:15:00,2920.33,STOP,-651.23,-1097.55
vwap,ASIANPAINT,2024-06-10,LONG,2024-06-10T13:05:00,2937.45,2932.83,2946.68,102,4.62,0,2024-06-10T13:45:00,2946.68,TARGET,941.58,491.44
vwap,ASIANPAINT,2024-06-14,LONG,2024-06-14T13:25:00,2929.00,2925.93,2935.13,102,3.07,0,2024-06-14T13:30:00,2925.93,STOP,-312.73,-760.63
vwap,ASIANPAINT,2024-06-18,SHORT,2024-06-18T10:20:00,2909.00,2913.47,2900.07,103,4.47,0,2024-06-18T10:25:00,2913.47,STOP,-460.00,-909.79
vwap,ASIANPAINT,2024-06-20,LONG,2024-06-20T13:05:00,2915.95,2911.10,2925.66,102,4.85,0,2024-06-20T13:10:00,2911.10,STOP,-494.96,-940.72
vwap,ASIANPAINT,2024-06-24,LONG,2024-06-24T11:05:00,2885.30,2880.52,2894.85,103,4.78,0,2024-06-24T11:40:00,2894.85,TARGET,983.72,537.21
vwap,ASIANPAINT,2024-07-11,LONG,2024-07-11T14:05:00,3017.95,3013.66,3026.53,99,4.29,0,2024-07-11T14:40:00,3026.53,TARGET,849.44,400.63
vwap,ASIANPAINT,2024-07-25,SHORT,2024-07-25T12:30:00,2895.25,2898.33,2889.08,103,3.08,0,2024-07-25T12:40:00,2898.33,STOP,-317.65,-765.20
vwap,ASIANPAINT,2024-08-01,SHORT,2024-08-01T12:40:00,3089.05,3093.82,3079.50,97,4.77,0,2024-08-01T12:40:00,3093.82,STOP,-463.07,-912.88
vwap,ASIANPAINT,2024-09-02,SHORT,2024-09-02T14:00:00,3140.75,3145.12,3132.02,95,4.37,0,2024-09-02T14:00:00,3145.12,STOP,-414.88,-862.75
vwap,ASIANPAINT,2024-09-03,LONG,2024-09-03T09:55:00,3163.05,3157.88,3173.40,94,5.17,0,2024-09-03T10:00:00,3157.88,STOP,-486.30,-931.92
vwap,ASIANPAINT,2024-09-05,LONG,2024-09-05T10:45:00,3242.40,3234.38,3258.44,92,8.02,0,2024-09-05T11:35:00,3234.38,STOP,-737.92,-1184.82
vwap,ASIANPAINT,2024-09-26,LONG,2024-09-26T11:55:00,3249.60,3243.74,3261.32,92,5.86,0,2024-09-26T13:20:00,3254.95,TIME_STOP,492.20,43.39
vwap,ASIANPAINT,2024-09-27,SHORT,2024-09-27T14:05:00,3311.70,3317.74,3299.62,90,6.04,0,2024-09-27T14:10:00,3299.62,TARGET,1087.51,641.25
vwap,ASIANPAINT,2024-10-07,SHORT,2024-10-07T10:55:00,3048.10,3056.57,3031.16,98,8.47,0,2024-10-07T10:55:00,3056.57,STOP,-829.90,-1278.59
vwap,ASIANPAINT,2024-10-14,LONG,2024-10-14T13:20:00,3052.35,3048.02,3061.00,98,4.33,0,2024-10-14T14:05:00,3048.02,STOP,-424.01,-872.38
vwap,ASIANPAINT,2024-10-18,SHORT,2024-10-18T11:25:00,3038.15,3044.69,3025.07,98,6.54,0,2024-10-18T11:35:00,3044.69,STOP,-640.99,-1088.08
vwap,ASIANPAINT,2024-10-21,LONG,2024-10-21T12:40:00,3030.00,3025.04,3039.91,99,4.96,0,2024-10-21T12:50:00,3025.04,STOP,-490.71,-940.30
vwap,ASIANPAINT,2024-10-28,LONG,2024-10-28T10:15:00,2995.90,2986.99,3013.72,100,8.91,0,2024-10-28T10:20:00,3013.72,TARGET,1781.98,1331.26
vwap,ASIANPAINT,2024-11-19,LONG,2024-11-19T13:40:00,2495.45,2492.50,2501.35,120,2.95,0,2024-11-19T13:50:00,2501.35,TARGET,707.63,257.92
