variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
target_30pct,COFORGE,2020-10-14,2020-10-15,540.00,496.80,188,1,INITIAL_STOP,-8121.60,-8316.52
target_30pct,PERSISTENT,2020-09-15,2020-10-19,584.00,537.28,159,34,INITIAL_STOP,-7428.48,-7606.76
target_30pct,HCLTECH,2020-09-15,2020-11-14,791.05,830.50,117,60,MAX_HOLD,4615.65,4425.93
target_30pct,APOLLOHOSP,2020-09-21,2020-11-19,1824.05,2371.26,51,59,TARGET,27907.96,27694.00
target_30pct,HDFCLIFE,2020-11-18,2020-12-01,672.50,641.35,149,13,INITIAL_STOP,-4640.99,-4836.75
target_30pct,TCS,2020-10-06,2020-12-07,2736.00,2737.70,35,62,MAX_HOLD,59.50,-132.08
target_30pct,AMBUJACEM,2020-10-08,2020-12-07,234.80,253.10,410,60,MAX_HOLD,7503.00,7302.96
target_30pct,EICHERMOT,2020-11-14,2020-12-21,2540.00,2380.13,39,37,INITIAL_STOP,-6235.11,-6426.99
target_30pct,PIDILITIND,2020-12-21,2020-12-22,865.00,826.40,119,1,INITIAL_STOP,-4593.37,-4794.64
target_30pct,ADANIENT,2020-12-29,2020-12-31,492.00,452.64,208,2,INITIAL_STOP,-8186.88,-8383.37
target_30pct,HAVELLS,2020-11-03,2021-01-04,781.60,918.80,128,62,MAX_HOLD,17561.60,17343.95
target_30pct,TATASTEEL,2020-11-18,2021-01-04,47.10,61.23,2138,47,TARGET,30209.94,29978.33
target_30pct,VOLTAS,2020-11-09,2021-01-08,765.00,902.20,131,60,MAX_HOLD,17973.20,17754.80
target_30pct,DIVISLAB,2020-11-10,2021-01-11,3423.60,3822.40,29,62,MAX_HOLD,11565.20,11355.07
target_30pct,M&M,2020-11-19,2021-01-18,699.00,809.00,144,60,MAX_HOLD,15840.00,15622.85
target_30pct,TATAMOTORS,2021-01-12,2021-01-21,227.00,295.10,481,9,TARGET,32756.10,32504.97
target_30pct,TITAN,2020-11-23,2021-01-22,1375.00,1491.20,75,60,MAX_HOLD,8715.00,8500.04
target_30pct,CHOLAFIN,2021-01-05,2021-01-28,432.00,399.45,246,23,INITIAL_STOP,-8008.52,-8213.06
target_30pct,HAVELLS,2021-01-22,2021-01-29,1142.00,1074.67,100,7,INITIAL_STOP,-6732.55,-6954.22
target_30pct,TATAPOWER,2020-12-02,2021-02-01,69.50,79.90,1481,61,MAX_HOLD,15402.40,15181.14
target_30pct,TCS,2021-01-12,2021-02-18,3176.45,3037.75,34,37,INITIAL_STOP,-4715.85,-4927.13
target_30pct,IDFCFIRSTB,2021-01-08,2021-02-19,46.80,60.84,2275,42,TARGET,31941.00,31696.12
target_30pct,WIPRO,2020-12-24,2021-02-22,189.45,205.25,541,60,MAX_HOLD,8547.80,8334.27
target_30pct,PERSISTENT,2020-12-24,2021-02-22,727.50,826.60,141,60,MAX_HOLD,13973.10,13753.97
target_30pct,BANKBARODA,2021-02-19,2021-02-22,85.41,78.58,1341,3,INITIAL_STOP,-9162.78,-9382.69
target_30pct,BAJAJ-AUTO,2021-01-25,2021-02-23,4047.50,3829.59,28,29,INITIAL_STOP,-6101.46,-6322.02
target_30pct,CUMMINSIND,2021-02-01,2021-03-03,664.90,864.37,170,30,TARGET,33909.90,33649.92
target_30pct,BEL,2021-01-04,2021-03-05,43.00,49.00,2366,60,MAX_HOLD,14196.00,13978.33
target_30pct,SBILIFE,2021-03-10,2021-03-12,973.70,920.35,126,2,INITIAL_STOP,-6722.18,-6960.83
target_30pct,TRENT,2021-03-03,2021-03-15,923.00,849.16,128,12,INITIAL_STOP,-9451.52,-9678.36
target_30pct,ICICIBANK,2021-02-02,2021-03-18,613.00,576.37,187,44,INITIAL_STOP,-6849.05,-7071.46
target_30pct,TATAPOWER,2021-03-05,2021-03-18,110.70,102.11,1099,13,INITIAL_STOP,-9436.37,-9670.25
target_30pct,IDFCFIRSTB,2021-02-22,2021-03-19,63.00,57.96,1868,25,INITIAL_STOP,-9414.72,-9640.67
target_30pct,VOLTAS,2021-01-22,2021-03-23,950.25,1001.30,120,60,MAX_HOLD,6126.00,5891.81
target_30pct,COFORGE,2021-03-17,2021-03-25,596.00,550.01,203,8,INITIAL_STOP,-9336.94,-9569.57
target_30pct,SHREECEM,2021-02-03,2021-04-05,26400.00,30358.25,4,61,MAX_HOLD,15833.00,15605.97
target_30pct,ADANIPORTS,2021-04-07,2021-04-12,857.00,788.44,140,5,INITIAL_STOP,-9598.40,-9828.76
target_30pct,COFORGE,2021-04-08,2021-04-13,624.00,574.08,192,5,INITIAL_STOP,-9584.64,-9814.67
target_30pct,HINDALCO,2021-02-23,2021-04-26,321.95,348.35,369,62,MAX_HOLD,9741.60,9494.26
target_30pct,JSWSTEEL,2021-04-05,2021-04-27,513.50,667.55,230,22,TARGET,35431.50,35159.86
target_30pct,CUMMINSIND,2021-03-04,2021-05-03,859.00,837.50,141,60,MAX_HOLD,-3031.50,-3270.71
target_30pct,ADANIENT,2021-03-23,2021-05-04,999.00,1298.70,118,42,TARGET,35364.60,35093.47
target_30pct,CIPLA,2021-04-13,2021-05-05,921.95,871.01,129,22,INITIAL_STOP,-6570.96,-6802.25
target_30pct,IOC,2021-05-20,2021-05-21,56.92,52.93,2196,1,INITIAL_STOP,-8761.51,-9002.74
