variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
vol_3x,TECHM,2019-02-07,2019-03-27,767.00,725.83,130,48,INITIAL_STOP,-5352.44,-5546.51
vol_3x,AXISBANK,2019-01-31,2019-04-01,697.25,765.60,143,60,MAX_HOLD,9774.05,9564.86
vol_3x,TITAN,2019-02-05,2019-04-08,1026.95,1104.40,97,62,MAX_HOLD,7512.65,7305.91
vol_3x,GODREJPROP,2019-04-08,2019-04-09,983.80,905.10,102,1,INITIAL_STOP,-8027.81,-8220.48
vol_3x,PIDILITIND,2019-03-27,2019-05-08,615.00,584.67,162,42,INITIAL_STOP,-4912.69,-5107.03
vol_3x,SHREECEM,2019-04-26,2019-05-10,20000.00,19077.42,5,14,INITIAL_STOP,-4612.88,-4808.26
vol_3x,HDFCBANK,2019-03-14,2019-05-13,561.20,571.80,178,60,MAX_HOLD,1886.80,1685.13
vol_3x,ULTRACEMCO,2019-04-26,2019-05-13,4630.00,4398.38,21,17,INITIAL_STOP,-4863.94,-5053.54
vol_3x,APOLLOHOSP,2019-06-10,2019-06-26,1400.00,1304.20,70,16,INITIAL_STOP,-6705.95,-6895.24
vol_3x,GODREJPROP,2019-07-02,2019-07-03,1091.00,1003.72,90,1,INITIAL_STOP,-7855.20,-8043.72
vol_3x,BAJAJFINSV,2019-05-20,2019-07-08,805.60,769.09,122,49,INITIAL_STOP,-4454.15,-4646.26
vol_3x,BAJFINANCE,2019-05-20,2019-07-19,339.00,332.00,291,60,MAX_HOLD,-2037.00,-2232.26
vol_3x,LT,2019-05-24,2019-07-19,1493.00,1416.49,66,56,INITIAL_STOP,-5049.62,-5241.65
vol_3x,SBILIFE,2019-06-27,2019-08-26,706.00,827.10,139,60,MAX_HOLD,16832.90,16619.80
vol_3x,MCX,2019-08-29,2019-09-03,937.45,872.72,104,5,INITIAL_STOP,-6731.44,-6919.70
vol_3x,TATACONSUM,2019-08-29,2019-09-04,277.55,261.41,352,6,INITIAL_STOP,-5681.11,-5870.82
vol_3x,INFY,2019-07-16,2019-09-16,777.00,827.70,124,62,MAX_HOLD,6286.80,6087.82
vol_3x,APOLLOHOSP,2019-08-19,2019-09-30,1470.60,1360.61,65,42,INITIAL_STOP,-7149.39,-7333.42
vol_3x,HDFCBANK,2019-09-24,2019-10-04,625.00,593.65,155,10,INITIAL_STOP,-4858.69,-5047.59
vol_3x,TRENT,2019-08-19,2019-10-18,468.40,519.75,205,60,MAX_HOLD,10526.75,10324.18
vol_3x,NESTLEIND,2019-08-22,2019-10-22,632.00,751.00,152,61,MAX_HOLD,18088.00,17877.78
vol_3x,HDFCLIFE,2019-10-31,2019-11-04,636.90,599.15,155,4,INITIAL_STOP,-5850.95,-6042.54
vol_3x,TATACONSUM,2019-11-01,2019-11-07,312.90,293.70,315,6,INITIAL_STOP,-6047.81,-6238.89
