variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
target_20pct,DIVISLAB,2019-02-05,2019-02-15,1615.80,1538.54,61,10,INITIAL_STOP,-4712.71,-4905.13
target_20pct,WIPRO,2019-01-21,2019-03-22,125.30,127.75,798,60,MAX_HOLD,1955.10,1753.17
target_20pct,TECHM,2019-02-07,2019-03-27,767.00,725.83,130,48,INITIAL_STOP,-5352.44,-5546.51
target_20pct,AXISBANK,2019-01-31,2019-04-01,697.25,765.60,143,60,MAX_HOLD,9774.05,9564.86
target_20pct,TITAN,2019-02-05,2019-04-08,1026.95,1104.40,97,62,MAX_HOLD,7512.65,7305.91
target_20pct,GODREJPROP,2019-04-08,2019-04-09,983.80,905.10,101,1,INITIAL_STOP,-7949.10,-8139.88
target_20pct,PIDILITIND,2019-03-27,2019-05-08,615.00,584.67,162,42,INITIAL_STOP,-4912.69,-5107.03
target_20pct,SIEMENS,2019-04-04,2019-05-08,888.20,842.82,112,34,INITIAL_STOP,-5082.06,-5275.94
target_20pct,SHREECEM,2019-04-26,2019-05-10,20000.00,19077.42,5,14,INITIAL_STOP,-4612.88,-4808.26
target_20pct,HDFCBANK,2019-03-14,2019-05-13,561.20,571.80,177,60,MAX_HOLD,1876.20,1675.66
target_20pct,ULTRACEMCO,2019-04-26,2019-05-13,4630.00,4398.38,21,17,INITIAL_STOP,-4863.94,-5053.54
target_20pct,TRENT,2019-06-04,2019-06-17,412.50,385.48,237,13,INITIAL_STOP,-6404.70,-6593.82
target_20pct,APOLLOHOSP,2019-06-10,2019-06-26,1400.00,1304.20,70,16,INITIAL_STOP,-6705.95,-6895.24
target_20pct,GODREJPROP,2019-07-02,2019-07-03,1091.00,1003.72,88,1,INITIAL_STOP,-7680.64,-7864.98
target_20pct,BAJAJFINSV,2019-05-20,2019-07-08,805.60,769.09,121,49,INITIAL_STOP,-4417.64,-4608.18
target_20pct,POWERGRID,2019-06-27,2019-07-08,114.10,109.20,848,11,INITIAL_STOP,-4151.28,-4340.64
target_20pct,BAJFINANCE,2019-05-20,2019-07-19,339.00,332.00,289,60,MAX_HOLD,-2023.00,-2216.92
target_20pct,LT,2019-05-24,2019-07-19,1493.00,1416.49,65,56,INITIAL_STOP,-4973.12,-5162.23
target_20pct,SBILIFE,2019-06-27,2019-08-19,706.00,847.20,137,53,TARGET,19344.40,19131.61
target_20pct,MCX,2019-08-29,2019-09-03,937.45,872.72,102,5,INITIAL_STOP,-6601.99,-6786.63
target_20pct,TATACONSUM,2019-08-29,2019-09-04,277.55,261.41,346,6,INITIAL_STOP,-5584.27,-5770.75
target_20pct,INFY,2019-07-16,2019-09-16,777.00,827.70,122,62,MAX_HOLD,6185.40,5989.63
target_20pct,APOLLOHOSP,2019-08-19,2019-09-30,1470.60,1360.61,64,42,INITIAL_STOP,-7039.40,-7220.60
target_20pct,PIDILITIND,2019-09-23,2019-10-04,717.50,682.16,133,11,INITIAL_STOP,-4700.19,-4886.34
target_20pct,HDFCBANK,2019-09-24,2019-10-04,625.00,593.65,153,10,INITIAL_STOP,-4796.00,-4982.46
target_20pct,ICICIBANK,2019-09-24,2019-10-04,441.50,412.33,216,10,INITIAL_STOP,-6299.97,-6484.40
target_20pct,TRENT,2019-08-19,2019-10-18,468.40,519.75,201,60,MAX_HOLD,10321.35,10122.73
target_20pct,NESTLEIND,2019-08-22,2019-10-22,632.00,751.00,152,61,MAX_HOLD,18088.00,17877.78
target_20pct,HDFCLIFE,2019-10-31,2019-11-04,636.90,599.15,150,4,INITIAL_STOP,-5662.21,-5847.62
target_20pct,TATACONSUM,2019-11-01,2019-11-07,312.90,293.70,307,6,INITIAL_STOP,-5894.22,-6080.44
target_20pct,DABUR,2019-11-06,2019-11-14,484.50,461.61,197,8,INITIAL_STOP,-4509.15,-4695.53
target_20pct,COLPAL,2019-09-23,2019-11-22,1415.70,1504.50,67,60,MAX_HOLD,5949.60,5753.95
target_20pct,HINDUNILVR,2019-09-23,2019-11-22,1984.00,2028.35,48,60,MAX_HOLD,2128.80,1936.21
target_20pct,ASIANPAINT,2019-09-23,2019-11-22,1697.85,1682.75,56,60,MAX_HOLD,-845.60,-1034.91
target_20pct,SIEMENS,2019-09-24,2019-11-25,1100.80,1159.15,86,62,MAX_HOLD,5018.10,4823.74
target_20pct,BPCL,2019-10-03,2019-12-02,230.25,232.05,412,60,MAX_HOLD,741.60,551.13
target_20pct,CHOLAFIN,2019-11-18,2019-12-02,331.00,306.00,285,14,INITIAL_STOP,-7125.45,-7306.99
target_20pct,SBILIFE,2019-10-17,2019-12-16,880.00,969.55,105,60,MAX_HOLD,9402.75,9208.55
target_20pct,BAJAJ-AUTO,2019-10-24,2019-12-23,3087.00,3140.00,31,60,MAX_HOLD,1643.00,1449.96
target_20pct,BHARTIARTL,2019-11-19,2020-01-20,419.05,502.86,225,62,TARGET,18857.25,18649.82
target_20pct,HAL,2020-01-15,2020-01-20,427.50,402.42,224,5,INITIAL_STOP,-5617.80,-5803.70
target_20pct,COFORGE,2019-12-18,2020-01-23,321.00,385.20,298,36,TARGET,19131.60,18921.15
target_20pct,ICICIBANK,2019-11-27,2020-01-27,513.90,537.25,185,61,MAX_HOLD,4319.75,4125.29
target_20pct,HAL,2020-01-22,2020-01-30,434.55,404.85,223,8,INITIAL_STOP,-6623.77,-6810.96
target_20pct,BAJAJFINSV,2020-01-30,2020-01-31,992.40,960.89,100,1,INITIAL_STOP,-3150.53,-3345.86
target_20pct,BAJFINANCE,2020-01-30,2020-02-01,446.50,429.13,222,2,INITIAL_STOP,-3855.64,-4050.03
target_20pct,TRENT,2020-01-16,2020-02-11,584.90,701.88,164,26,TARGET,19184.72,18973.69
target_20pct,CHOLAFIN,2020-02-06,2020-02-18,345.30,324.44,284,12,INITIAL_STOP,-5925.54,-6115.75
target_20pct,DRREDDY,2020-01-28,2020-02-25,638.00,613.53,156,28,INITIAL_STOP,-3817.16,-4012.40
target_20pct,VOLTAS,2020-02-20,2020-02-26,736.00,695.27,135,6,INITIAL_STOP,-5498.40,-5691.62
target_20pct,GODREJPROP,2020-02-06,2020-02-27,1140.00,1048.80,86,21,INITIAL_STOP,-7843.20,-8031.44
target_20pct,HINDUNILVR,2020-02-13,2020-02-28,2256.00,2165.87,44,15,INITIAL_STOP,-3965.63,-4160.20
target_20pct,MCX,2020-01-06,2020-03-06,1233.00,1301.85,77,60,MAX_HOLD,5301.45,5106.27
target_20pct,SHREECEM,2020-01-09,2020-03-09,22521.80,21860.15,4,60,MAX_HOLD,-2646.60,-2824.13
target_20pct,TATACONSUM,2020-01-13,2020-03-09,338.80,321.79,283,56,INITIAL_STOP,-4814.74,-5001.68
