date,nav
2014-01-31,1.0012406474997404
2014-02-28,1.1360796287480888
2014-03-31,1.232783000234054
2014-04-30,1.2582000596490406
2014-05-30,1.5212204148239428
2014-06-30,1.7612421478462845
2014-07-31,1.815104263037296
2014-08-28,1.857719156125146
2014-09-30,2.0832203931902025
2014-10-31,2.174938359770921
2014-11-28,2.2713092635748255
2014-12-31,2.3311993588805113
2015-01-30,2.4522763700014494
2015-02-28,2.4522763700014494
2015-03-31,2.455318780548564
2015-04-30,2.3489946425173547
2015-05-29,2.3519089168474974
2015-06-30,2.3898264709213937
2015-07-31,2.3927914031573554
2015-08-31,2.2644532494017957
2015-09-30,2.2763681101043622
2015-10-30,2.288345663161297
2015-11-30,2.3003862384406024
2015-12-31,2.3124901675459446
2016-01-29,2.3246577838257876
2016-02-29,2.336889422382573
2016-03-31,2.3491854200819495
2016-04-29,2.3520999310998008
2016-05-31,2.380859929344372
2016-06-30,2.659112989619844
2016-07-29,2.80430496420729
2016-08-31,2.923021488067841
2016-09-30,3.004041995208588
2016-10-30,3.0040419952085866
2016-11-30,3.0077689523990574
2016-12-30,2.8325667395236738
2017-01-31,2.8360809563669114
2017-02-28,2.9298395955801
2017-03-31,2.983032834443043
2017-04-28,3.1138311833287213
2017-05-31,3.3003706187939885
2017-06-30,3.4815955388276905
2017-07-31,3.59701615380662
2017-08-31,3.7976008565608246
2017-09-29,3.956036486063592
2017-10-31,4.602063538374055
2017-11-30,4.8978470863259105
2017-12-29,5.1774448532409805
2018-01-31,5.277506296822932
2018-02-28,5.198100107088357
2018-03-28,4.958667365387615
2018-04-30,5.820784080260529
2018-05-31,5.713061547724181
2018-06-29,5.359980908073565
2018-07-31,5.623092565987763
2018-08-31,5.985276938982273
2018-09-28,5.06064353697146
2018-10-31,5.0379506727565575
2018-11-30,5.044200993662527
2018-12-31,5.077691632053059
2019-01-31,4.8633152481924
2019-02-28,4.774111574317885
2019-03-29,4.780034563906044
2019-04-30,4.714216440053364
2019-05-31,5.015668070699201
2019-06-28,4.946296271635967
2019-07-31,4.514266126626874
2019-08-30,4.61308112320389
2019-09-30,4.618804330765492
2019-10-31,5.212905699509947
2019-11-29,5.195877305772748
2019-12-31,5.2148951120014475
2020-01-31,5.544868042734431
2020-02-28,5.308976570401039
2020-03-31,5.336910782037437
2020-04-30,5.3649919749553305
2020-05-29,5.393220922525287
2020-06-30,5.421598402187113
2020-07-31,5.428324694689383
2020-08-31,5.851473931859748
2020-09-30,6.553375813590537
2020-10-30,6.472539758066924
2020-11-27,7.5904405370926575
2020-12-31,8.463844612770398
2021-01-29,8.454107344900835
2021-02-26,10.61874212298353
2021-03-31,11.472633145589525
2021-04-30,12.680230151168935
2021-05-31,13.54946218853081
2021-06-30,13.802416160726677
2021-07-30,14.967625308140233
2021-08-31,14.747835555474579
2021-09-30,15.532629154247498
2021-10-29,14.84444366709006
2021-11-30,15.052319633631898
2021-12-31,16.51924476458178
2022-01-31,16.803484170179917
2022-02-28,15.207133568271349
2022-03-31,15.226000260511041
2022-04-29,16.461102069042326
2022-05-31,16.547715355589613
2022-06-30,16.634784374771023
2022-07-29,16.655422278414303
2022-08-30,17.596579574943423
2022-09-30,17.463350236189566
2022-10-31,18.26125994209778
2022-11-30,18.93229158134262
2022-12-30,18.5808555905193
2023-01-31,17.66532071669073
2023-02-28,16.141798253590114
2023-03-31,16.22673146107906
2023-04-28,16.246863114895202
2023-05-31,16.279543093910977
2023-06-30,17.30222923760096
2023-07-31,19.48830535435814
2023-08-31,20.866030652290597
2023-09-29,21.972977718083243
2023-10-31,22.474161809294856
2023-11-30,26.212812129312336
2023-12-29,28.32126921715776
2024-01-31,33.69623716348678
2024-02-29,33.374367749867744
2024-03-28,31.45941201104799
2024-04-30,35.2692214780576
2024-05-31,36.48434278558643
2024-06-28,38.799544038297384
2024-07-31,39.92828457392155
2024-08-30,38.64984379307001
2024-09-30,39.365900333268165
2024-10-31,37.13038293199932
2024-11-29,36.7322713940242
2024-12-31,39.07342814225045
2025-01-31,39.27902057548335
2025-02-28,39.485694773245555
2025-03-28,39.693456427451295
2025-04-30,39.74270201492407
2025-05-30,41.17302236120139
2025-06-30,44.06602573711292
2025-07-31,40.37793912705224
2025-08-29,39.08265522125522
2025-09-30,38.521495583011315
2025-10-31,40.481013214596224
2025-11-28,40.11800649616024
2025-12-31,39.61677380557239
2026-01-30,38.90185198967145
2026-02-27,38.90185198967145
2026-03-19,39.106541641644284
