date,nav
2014-01-31,1.0052616942768478
2014-02-28,1.006508869684437
2014-03-31,1.008939076694123
2014-04-30,1.0426489976382645
2014-05-30,1.2585833035966838
2014-06-30,1.4349115296704262
2014-07-31,1.4713026049505216
2014-08-28,1.5814238301355203
2014-09-30,1.7595501184177622
2014-10-31,1.8419396452360117
2014-11-28,1.9572386093179197
2014-12-31,2.0211159862909978
2015-01-30,2.0879254238079605
2015-02-28,2.087925423807961
2015-03-31,2.2384463357697006
2015-04-30,2.1804131269020948
2015-05-29,2.224890160521223
2015-06-30,2.213978135319516
2015-07-31,2.244031387349344
2015-08-31,2.1359091789599205
2015-09-30,2.169151699554633
2015-10-30,2.196644822672128
2015-11-30,2.2093421917326848
2015-12-31,2.236474714454368
2016-01-29,2.216172522114574
2016-02-29,2.132196681374942
2016-03-31,2.1348419858566445
2016-04-29,2.1857450974176387
2016-05-31,2.2429937053062714
2016-06-30,2.5179602372092456
2016-07-29,2.6146345933234216
2016-08-31,2.749076044402747
2016-09-30,2.8202686316184704
2016-10-30,2.8202686316184713
2016-11-30,2.6817263932168913
2016-12-30,2.612049958353665
2017-01-31,2.6554149724496954
2017-02-28,2.6983730181661407
2017-03-31,2.7585887202876744
2017-04-28,2.9855408959430103
2017-05-31,3.055959081729598
2017-06-30,3.141341121320026
2017-07-31,3.2335702670277207
2017-08-31,3.3626320334472277
2017-09-29,3.4559290706521657
2017-10-31,4.0253042925500315
2017-11-30,4.268774894700575
2017-12-29,4.363870236083576
2018-01-31,4.370774146171548
2018-02-28,4.212902336449057
2018-03-28,4.069111854342762
2018-04-30,4.492325344755891
2018-05-31,4.3404784522199575
2018-06-29,4.125539077715642
2018-07-31,4.371802694039368
2018-08-31,4.7697363793655425
2018-09-28,4.078825254399135
2018-10-31,3.9604448412571243
2018-11-30,3.9632818576941533
2018-12-31,4.009256303625996
2019-01-31,4.010036342039884
2019-02-28,3.911173416246104
2019-03-29,4.275452941710698
2019-04-30,4.199686908607473
2019-05-31,4.404829506077223
2019-06-28,4.33424951161909
2019-07-31,3.9670301735395443
2019-08-30,3.9540867929912276
2019-09-30,4.003260361335076
2019-10-31,4.388460939275803
2019-11-29,4.37295736070937
2019-12-31,4.423671368463496
2020-01-31,4.645346986463598
2020-02-28,4.595236374399568
2020-03-31,3.9308631171903947
2020-04-30,4.006015897499957
2020-05-29,3.9998230581466747
2020-06-30,3.9782587226524786
2020-07-31,4.4445243807168175
2020-08-31,4.7338326869162755
2020-09-30,5.588298950603673
2020-10-30,5.65325001596481
2020-11-27,6.419374956873786
2020-12-31,6.992648125811898
2021-01-29,7.235047534249633
2021-02-26,8.478877200180294
2021-03-31,9.498623842267278
2021-04-30,10.032980230969878
2021-05-31,10.774269955289057
2021-06-30,12.195793438039987
2021-07-30,13.458061042276695
2021-08-31,13.442494833066727
2021-09-30,13.772153032172529
2021-10-29,13.873746621395837
2021-11-30,14.47557115754213
2021-12-31,15.413434681699975
2022-01-31,15.18200109994908
2022-02-28,14.69992171782713
2022-03-31,15.311614584950311
2022-04-29,16.712659138165986
2022-05-31,15.577360080313749
2022-06-30,15.16562686058758
2022-07-29,15.530054217201247
2022-08-30,16.60328429053344
2022-09-30,16.370919835979404
2022-10-31,16.34056575629923
2022-11-30,16.68019756655325
2022-12-30,16.12959485090808
2023-01-31,15.448220284933535
2023-02-28,15.013622132048749
2023-03-31,15.144014480673752
2023-04-28,15.243396927738258
2023-05-31,15.836523618894132
2023-06-30,16.700451061476937
2023-07-31,17.81796321348115
2023-08-31,19.21755725983196
2023-09-29,19.750574395743964
2023-10-31,20.63436332808234
2023-11-30,22.85794939501645
2023-12-29,24.111000517793133
2024-01-31,27.88990956367754
2024-02-29,27.748922037263092
2024-03-28,26.76266491964286
2024-04-30,29.730866495904255
2024-05-31,31.92106586235681
2024-06-28,35.18094359088845
2024-07-31,35.79172656351863
2024-08-30,35.691077761617514
2024-09-30,36.46165565966018
2024-10-31,34.70688559144659
2024-11-29,34.42734158561419
2024-12-31,35.76800319548114
2025-01-31,31.96448192914385
2025-02-28,32.13266926077283
2025-03-28,32.19837596978537
2025-04-30,32.43800109107034
2025-05-30,32.35601563686642
2025-06-30,33.67114132466421
2025-07-31,31.299477403186195
2025-08-29,30.48671507933126
2025-09-30,30.32508372953282
2025-10-31,30.36693122678785
2025-11-28,31.06288396721666
2025-12-31,31.230589453237645
2026-01-30,30.69384070913288
2026-02-16,30.987727233827734
