date,nav
2014-01-31,1.0052616942768478
2014-02-28,1.006508869684437
2014-03-31,1.008939076694123
2014-04-30,1.0426489976382645
2014-05-30,1.2585833035966838
2014-06-30,1.4349115296704262
2014-07-31,1.4713026049505216
2014-08-28,1.5814238301355203
2014-09-30,1.7595501184177622
2014-10-31,1.8419396452360117
2014-11-28,1.9572386093179197
2014-12-31,2.0211159862909978
2015-01-30,2.0879254238079605
2015-02-28,2.087925423807961
2015-03-31,2.2384463357697006
2015-04-30,2.250224356043651
2015-05-29,2.262064348659469
2015-06-30,2.273966639696672
2015-07-31,2.276787830722704
2015-08-31,2.1670873471734597
2015-09-30,2.1784898982655116
2015-10-30,2.189952446095386
2015-11-30,2.2014753063475747
2015-12-31,2.2130587963676054
2016-01-29,2.2247032351707805
2016-02-29,2.236408943450963
2016-03-31,2.2391835386150523
2016-04-29,2.29257456719084
2016-05-31,2.3526212316475617
2016-06-30,2.6410269010068093
2016-07-29,2.7424262683844414
2016-08-31,2.8834386178504596
2016-09-30,2.9581107811398177
2016-10-30,2.9581107811398173
2016-11-30,2.812797216160807
2016-12-30,2.8275972951750132
2017-01-31,2.831105346689545
2017-02-28,2.876905628066647
2017-03-31,2.9411053851666344
2017-04-28,3.183073410732107
2017-05-31,3.25815067901333
2017-06-30,3.3491818554221604
2017-07-31,3.447513163425889
2017-08-31,3.5851140509536044
2017-09-29,3.6845839054214053
2017-10-31,4.29163073302158
2017-11-30,4.551210094688821
2017-12-29,4.652597234637918
2018-01-31,4.6599579285279145
2018-02-28,4.491640837137647
2018-03-28,4.338336737056201
2018-04-30,4.343719083682061
2018-05-31,4.29914865965694
2018-06-29,4.086255925830532
2018-07-31,4.330174633801291
2018-08-31,4.7243192168777
2018-09-28,4.039986908921602
2018-10-31,4.0612440849188145
2018-11-30,4.082613109677314
2018-12-31,4.104094571711086
2019-01-31,4.112486857630282
2019-02-28,4.0110981298595565
2019-03-29,4.384684460055973
2019-04-30,4.306982716526812
2019-05-31,4.517366404871473
2019-06-28,4.4449831956277785
2019-07-31,4.068381944938963
2019-08-30,4.089788526934679
2019-09-30,4.094862512845087
2019-10-31,4.48887720691053
2019-11-29,4.47301887721012
2019-12-31,4.524893317162672
2020-01-31,4.751641291620586
2020-02-28,4.70038405419017
2020-03-31,4.725116038067089
2020-04-30,4.749978154082028
2020-05-29,4.774971086950512
2020-06-30,4.78089514289087
2020-07-31,5.341232560677095
2020-08-31,5.688910470118028
2020-09-30,6.715770183028673
2020-10-30,6.79382549681269
2020-11-27,7.71452052048806
2020-12-31,8.403454825670323
2021-01-29,8.694759699292748
2021-02-26,10.189539104807777
2021-03-31,11.415025456505475
2021-04-30,12.057191298755582
2021-05-31,12.94804045904084
2021-06-30,14.656364423867828
2021-07-30,16.17330172705562
2021-08-31,16.154594946226762
2021-09-30,16.550763569937654
2021-10-29,16.67285424606711
2021-11-30,17.396100319870964
2021-12-31,17.487633281363497
2022-01-31,17.57964786131566
2022-02-28,17.672146593856542
2022-03-31,17.694071498343256
2022-04-29,19.313115810059973
2022-05-31,19.414735520985865
2022-06-30,19.51688992376315
2022-07-29,19.541103504449772
2022-08-30,20.891523770455265
2022-09-30,20.599145019313095
2022-10-31,20.560951191750302
2022-11-30,20.988301944346293
2022-12-30,20.295491442478493
2023-01-31,19.43813378404479
2023-02-28,19.5404113013289
2023-03-31,19.643226971640352
2023-04-28,19.66759729206955
2023-05-31,20.432871394694548
2023-06-30,21.547542692098556
2023-07-31,22.989398406989654
2023-08-31,24.795206666559146
2023-09-29,25.48292518681977
2023-10-31,26.623222516530408
2023-11-30,26.65625255098057
2023-12-29,28.41546751376601
2024-01-31,32.86901423206011
2024-02-29,32.70285661144542
2024-03-28,31.54052587094891
2024-04-30,35.03863186627343
2024-05-31,37.61984117362573
2024-06-28,41.4616954187692
2024-07-31,42.18151970411674
2024-08-30,42.062902363512805
2024-09-30,42.971049298871165
2024-10-31,40.903005219544994
2024-11-29,41.11822432801455
2024-12-31,41.33457585363541
2025-01-31,41.552065754840406
2025-02-28,41.77070002141385
2025-03-28,41.85611512369755
2025-04-30,42.167614581696476
2025-05-30,42.06103800737335
2025-06-30,43.77062895824153
2025-07-31,40.68759650265256
2025-08-29,39.63105025238828
2025-09-30,39.839576722686736
2025-10-31,39.889003593938455
2025-11-28,40.8031842583214
2025-12-31,41.023476677224544
2026-01-30,40.31842115407212
2026-02-16,40.50894805891809
