symbol,pattern,direction,n_sessions,n_trades,win_rate,avg_win,avg_loss,profit_factor,max_dd_pct,sharpe,total_return_pct
BIOCON,stop_run,long,442,306,0.2974,0.7727,-0.3923,0.834,17.855,-1.284,-14.02
BIRLACORPN,stop_run,short,442,288,0.3889,0.8505,-0.3775,1.434,6.229,2.53,28.81
BIRLACORPN,stop_run,long,442,320,0.2188,0.8118,-0.3852,0.59,45.664,-3.739,-39.48
BLUEDART,stop_run,short,442,261,0.364,0.7785,-0.3753,1.187,5.667,1.187,11.66
BLUEDART,stop_run,long,442,257,0.3268,0.7399,-0.3811,0.943,11.208,-0.41,-3.78
BLUESTARCO,stop_run,short,442,315,0.2952,0.7865,-0.3942,0.836,19.674,-1.271,-14.37
BLUESTARCO,stop_run,long,442,289,0.2976,0.8334,-0.3846,0.918,10.214,-0.601,-6.41
BOSCHLTD,stop_run,short,442,280,0.3929,0.692,-0.382,1.172,6.22,1.103,11.19
BOSCHLTD,stop_run,long,442,269,0.316,0.7285,-0.3772,0.892,15.289,-0.792,-7.49
BRIGADE,stop_run,short,442,293,0.3584,0.8814,-0.3971,1.24,5.458,1.529,17.89
BRIGADE,stop_run,long,442,301,0.2591,0.8138,-0.3922,0.726,27.692,-2.271,-23.99
BSE,stop_run,short,442,294,0.3333,0.8811,-0.3887,1.133,9.653,0.883,10.16
BSE,stop_run,long,442,309,0.2686,0.8714,-0.3941,0.812,20.823,-1.486,-16.75
BSOFT,stop_run,short,442,288,0.4132,0.8569,-0.3922,1.539,4.6,3.056,35.7
BSOFT,stop_run,long,442,326,0.2638,0.8061,-0.3928,0.735,26.407,-2.184,-24.94
CANBK,stop_run,short,442,281,0.3559,0.7461,-0.3909,1.055,11.513,0.375,3.86
CANBK,stop_run,long,442,278,0.3165,0.6899,-0.3754,0.851,18.587,-1.118,-10.62
CANFINHOME,stop_run,short,442,292,0.3767,0.8006,-0.3939,1.228,6.297,1.454,16.37
CANFINHOME,stop_run,long,442,299,0.2742,0.7645,-0.3875,0.746,25.776,-2.061,-21.39
CAPLIPOINT,stop_run,short,442,290,0.3379,0.8479,-0.3964,1.092,11.505,0.624,6.99
CAPLIPOINT,stop_run,long,442,300,0.3567,0.8161,-0.3911,1.157,9.497,1.025,11.83
CARBORUNIV,stop_run,short,442,280,0.3571,0.824,-0.391,1.171,6.9,1.113,12.02
CARBORUNIV,stop_run,long,442,311,0.3183,0.8385,-0.3945,0.993,10.889,-0.053,-0.63
CARERATING,stop_run,short,442,293,0.3106,0.8971,-0.3978,1.016,12.096,0.113,1.29
CARERATING,stop_run,long,442,311,0.299,0.8784,-0.3902,0.96,11.521,-0.286,-3.37
CASTROLIND,stop_run,short,442,248,0.4073,0.6569,-0.383,1.178,7.293,1.132,10.05
CASTROLIND,stop_run,long,442,282,0.2943,0.627,-0.3746,0.698,25.514,-2.484,-22.51
CCL,stop_run,short,442,298,0.3758,0.8909,-0.3841,1.397,4.89,2.361,28.34
CCL,stop_run,long,442,307,0.2704,0.7934,-0.3844,0.765,24.256,-1.884,-20.26
CDSL,stop_run,short,442,284,0.3803,0.8013,-0.3925,1.253,6.264,1.598,17.45
CDSL,stop_run,long,442,322,0.2671,0.7685,-0.3838,0.73,26.233,-2.217,-24.5
CEATLTD,stop_run,short,442,279,0.2939,0.8235,-0.3918,0.875,11.378,-0.944,-9.67
CEATLTD,stop_run,long,442,287,0.2718,0.8607,-0.3952,0.813,16.686,-1.472,-15.46
CENTRALBK,stop_run,short,442,287,0.3972,0.7992,-0.3879,1.358,5.0,2.155,24.01
CENTRALBK,stop_run,long,442,289,0.2699,0.7412,-0.381,0.719,25.63,-2.291,-22.57
CENTURYPLY,stop_run,short,442,281,0.3274,0.8342,-0.3863,1.051,7.538,0.351,3.74
CENTURYPLY,stop_run,long,442,307,0.3518,0.8492,-0.3947,1.168,7.958,1.099,13.17
CERA,stop_run,short,442,250,0.336,0.6674,-0.377,0.896,12.591,-0.764,-6.52
CERA,stop_run,long,442,280,0.325,0.6924,-0.3664,0.91,15.214,-0.647,-6.24
CESC,stop_run,short,442,302,0.3278,0.8024,-0.3911,1.001,11.215,0.004,0.04
CESC,stop_run,long,442,306,0.3039,0.8164,-0.3868,0.922,11.506,-0.573,-6.45
CGCL,stop_run,short,442,261,0.3333,0.9019,-0.3963,1.138,10.011,0.924,9.51
CGCL,stop_run,long,442,310,0.2677,0.9101,-0.3882,0.857,24.375,-1.086,-12.57
CHALET,stop_run,short,442,289,0.2699,0.8577,-0.3915,0.81,16.272,-1.495,-15.72
CHALET,stop_run,long,442,308,0.2695,0.8583,-0.3946,0.802,23.398,-1.566,-17.56
CHAMBLFERT,stop_run,short,442,297,0.3468,0.7631,-0.3836,1.056,8.108,0.38,4.18
CHAMBLFERT,stop_run,long,442,284,0.2817,0.8221,-0.3894,0.828,19.577,-1.342,-13.67
CHENNPETRO,stop_run,short,442,304,0.4145,0.8261,-0.3907,1.497,3.426,2.86,34.54
CHENNPETRO,stop_run,long,442,302,0.2252,0.8544,-0.3873,0.641,34.331,-3.159,-32.53
CHOLAHLDNG,stop_run,short,442,305,0.2787,0.8968,-0.3917,0.885,16.866,-0.869,-9.94
CHOLAHLDNG,stop_run,long,442,322,0.264,0.9151,-0.3942,0.832,24.122,-1.31,-15.65
COCHINSHIP,stop_run,short,442,308,0.3669,0.8653,-0.3914,1.281,8.967,1.748,21.45
COCHINSHIP,stop_run,long,442,314,0.2866,0.8179,-0.3831,0.858,21.048,-1.074,-12.21
CONCOR,stop_run,short,442,292,0.4212,0.7695,-0.3866,1.449,4.868,2.603,29.31
CONCOR,stop_run,long,442,299,0.2977,0.7527,-0.3836,0.832,21.028,-1.292,-13.56
COROMANDEL,stop_run,short,442,323,0.2755,0.857,-0.3907,0.834,17.964,-1.281,-15.16
COROMANDEL,stop_run,long,442,304,0.3125,0.8532,-0.3908,0.992,14.232,-0.054,-0.62
CREDITACC,stop_run,short,442,305,0.3082,0.8873,-0.3935,1.005,6.985,0.032,0.38
CREDITACC,stop_run,long,442,304,0.2599,0.8591,-0.3902,0.773,28.482,-1.822,-19.93
CRISIL,stop_run,short,442,261,0.3257,0.7445,-0.3866,0.93,17.398,-0.509,-4.76
CRISIL,stop_run,long,442,298,0.302,0.781,-0.381,0.887,19.108,-0.838,-8.95
CROMPTON,stop_run,short,442,285,0.3474,0.734,-0.3804,1.027,8.53,0.187,1.92
CROMPTON,stop_run,long,442,316,0.3038,0.7569,-0.3852,0.858,18.52,-1.084,-12.07
CUB,stop_run,short,442,297,0.303,0.8216,-0.3885,0.919,15.171,-0.593,-6.48
CUB,stop_run,long,442,318,0.3113,0.8114,-0.3944,0.93,13.541,-0.515,-6.04
CYIENT,stop_run,short,442,280,0.3786,0.8076,-0.3883,1.267,6.199,1.672,18.05
CYIENT,stop_run,long,442,310,0.2613,0.8049,-0.3897,0.731,28.619,-2.228,-24.03
DALBHARAT,stop_run,short,442,307,0.3453,0.7282,-0.3786,1.014,14.494,0.099,1.09
DALBHARAT,stop_run,long,442,272,0.2904,0.7298,-0.3864,0.773,28.997,-1.805,-16.92
DBL,stop_run,short,442,271,0.3875,0.8549,-0.3976,1.36,3.978,2.196,23.76
DBL,stop_run,long,442,298,0.302,0.8699,-0.3912,0.962,12.005,-0.272,-3.09
DCBBANK,stop_run,short,442,274,0.3504,0.7693,-0.3822,1.086,12.035,0.572,5.83
DCBBANK,stop_run,long,442,270,0.2704,0.7452,-0.3791,0.728,21.731,-2.23,-20.29
DCMSHRIRAM,stop_run,short,442,293,0.3549,0.8529,-0.3963,1.184,8.668,1.198,13.81
DCMSHRIRAM,stop_run,long,442,330,0.2788,0.8344,-0.3839,0.84,20.476,-1.221,-14.6
DEEPAKNTR,stop_run,short,442,273,0.304,0.6833,-0.3782,0.789,15.107,-1.652,-15.15
DEEPAKNTR,stop_run,long,442,280,0.3214,0.6308,-0.3801,0.786,16.049,-1.657,-15.45
DELTACORP,stop_run,short,442,236,0.3814,0.7939,-0.3831,1.277,4.211,1.728,15.52
DELTACORP,stop_run,long,442,290,0.2793,0.6778,-0.3862,0.68,30.961,-2.702,-25.81
DIXON,stop_run,short,442,300,0.35,0.8113,-0.3914,1.116,9.988,0.777,8.87
DIXON,stop_run,long,442,304,0.3289,0.7416,-0.395,0.92,20.867,-0.583,-6.41
DMART,stop_run,short,442,252,0.3294,0.7149,-0.3734,0.94,11.169,-0.426,-3.76
DMART,stop_run,long,442,272,0.3125,0.6468,-0.3725,0.789,16.485,-1.651,-14.69
ECLERX,stop_run,short,442,279,0.3226,0.8396,-0.3963,1.009,14.676,0.062,0.66
ECLERX,stop_run,long,442,301,0.3156,0.862,-0.3943,1.008,7.596,0.057,0.66
EDELWEISS,stop_run,short,442,325,0.3385,0.9226,-0.3924,1.203,7.639,1.311,17.12
EDELWEISS,stop_run,long,442,325,0.2831,0.9164,-0.3909,0.926,17.103,-0.547,-6.77
EIDPARRY,stop_run,short,442,303,0.3036,0.8443,-0.3898,0.944,18.047,-0.403,-4.57
EIDPARRY,stop_run,long,442,344,0.3052,0.8279,-0.3856,0.943,12.348,-0.412,-5.23
EIHOTEL,stop_run,short,442,260,0.3115,0.8678,-0.3871,1.014,6.247,0.101,1.0
EIHOTEL,stop_run,long,442,321,0.2212,0.8481,-0.391,0.616,41.733,-3.467,-37.53
ELGIEQUIP,stop_run,short,442,274,0.3285,0.7758,-0.384,0.988,8.228,-0.082,-0.83
ELGIEQUIP,stop_run,long,442,302,0.2815,0.7874,-0.3864,0.798,17.723,-1.581,-16.92
EMAMILTD,stop_run,short,442,307,0.3355,0.7715,-0.3908,0.997,9.547,-0.022,-0.25
EMAMILTD,stop_run,long,442,329,0.3435,0.7866,-0.3885,1.059,9.935,0.404,4.98
ENDURANCE,stop_run,short,442,306,0.3464,0.8859,-0.3876,1.211,7.81,1.354,16.38
ENDURANCE,stop_run,long,442,291,0.2749,0.8177,-0.386,0.803,23.431,-1.542,-16.02
ENGINERSIN,stop_run,short,442,288,0.3646,0.8915,-0.3893,1.314,12.016,1.931,22.36
ENGINERSIN,stop_run,long,442,332,0.2681,0.8133,-0.3905,0.763,23.091,-1.914,-22.51
ERIS,stop_run,short,442,310,0.2645,0.8246,-0.393,0.755,21.58,-1.997,-21.98
ERIS,stop_run,long,442,319,0.3229,0.7929,-0.3864,0.978,12.962,-0.152,-1.8
ESCORTS,stop_run,short,442,291,0.3299,0.8169,-0.3869,1.039,5.747,0.272,2.97
ESCORTS,stop_run,long,442,304,0.2928,0.7071,-0.3876,0.755,21.219,-1.961,-20.4
EXIDEIND,stop_run,short,442,301,0.3355,0.776,-0.377,1.039,7.117,0.268,2.97
EXIDEIND,stop_run,long,442,310,0.2968,0.7146,-0.3868,0.78,23.725,-1.754,-18.59
FDC,stop_run,short,442,283,0.3357,0.7987,-0.3957,1.02,9.117,0.139,1.48
FDC,stop_run,long,442,300,0.31,0.8258,-0.3867,0.959,9.831,-0.291,-3.24
FINCABLES,stop_run,short,442,282,0.3759,0.8529,-0.384,1.338,6.279,2.052,22.84
FINCABLES,stop_run,long,442,299,0.2375,0.7758,-0.3867,0.625,34.892,-3.34,-33.09
FINPIPE,stop_run,short,442,271,0.3026,0.7857,-0.3846,0.886,16.624,-0.845,-8.26
FINPIPE,stop_run,long,442,299,0.2776,0.796,-0.3885,0.787,22.397,-1.683,-17.84
FORTIS,stop_run,short,442,291,0.3643,0.8313,-0.396,1.203,8.92,1.307,14.85
FORTIS,stop_run,long,442,260,0.3154,0.8545,-0.3846,1.024,14.998,0.163,1.61
FSL,stop_run,short,442,315,0.2857,0.8655,-0.3937,0.879,15.669,-0.916,-10.7
FSL,stop_run,long,442,312,0.3045,0.8775,-0.3926,0.978,11.453,-0.154,-1.83
GARFIBRES,stop_run,short,442,290,0.3379,0.8635,-0.3926,1.123,7.685,0.816,9.25
GARFIBRES,stop_run,long,442,314,0.2166,0.8504,-0.3943,0.596,39.579,-3.705,-39.18
GESHIP,stop_run,short,442,289,0.4256,0.7759,-0.3924,1.465,6.991,2.688,30.29
GESHIP,stop_run,long,442,306,0.2908,0.8005,-0.3805,0.863,17.476,-1.034,-11.32
GHCL,stop_run,short,442,290,0.3414,0.8543,-0.3934,1.126,6.528,0.838,9.44
GHCL,stop_run,long,442,299,0.311,0.8285,-0.3875,0.965,13.665,-0.247,-2.77
GICRE,stop_run,short,442,292,0.2774,0.8101,-0.3871,0.803,23.881,-1.543,-16.07
GICRE,stop_run,long,442,312,0.2692,0.7723,-0.3921,0.726,24.121,-2.267,-24.52
GILLETTE,stop_run,short,442,265,0.3774,0.7857,-0.3832,1.243,5.186,1.52,15.34
GILLETTE,stop_run,long,442,290,0.2828,0.837,-0.3872,0.852,19.733,-1.13,-11.89
GLENMARK,stop_run,short,442,308,0.3247,0.7732,-0.3864,0.962,9.734,-0.273,-3.06
GLENMARK,stop_run,long,442,303,0.3366,0.7734,-0.3919,1.001,15.689,0.01,0.12
GMDCLTD,stop_run,short,442,290,0.3966,0.9108,-0.3944,1.518,8.321,2.984,35.72
GMDCLTD,stop_run,long,442,335,0.2209,0.9028,-0.3985,0.642,38.413,-3.188,-37.21
GNFC,stop_run,short,442,276,0.3587,0.7562,-0.3876,1.091,7.724,0.613,6.26
GNFC,stop_run,long,442,289,0.3183,0.7049,-0.3846,0.856,15.292,-1.09,-10.91
GODFRYPHLP,stop_run,short,442,293,0.3345,0.8565,-0.3877,1.11,12.199,0.741,8.35
GODFRYPHLP,stop_run,long,442,283,0.3004,0.8769,-0.3863,0.975,12.806,-0.181,-1.94
GODREJAGRO,stop_run,short,442,301,0.3754,0.814,-0.3886,1.259,10.488,1.618,18.93
GODREJAGRO,stop_run,long,442,302,0.2384,0.8873,-0.3861,0.719,26.916,-2.33,-24.91
GODREJCP,stop_run,short,442,323,0.3437,0.7069,-0.3854,0.96,11.307,-0.284,-3.23
GODREJCP,stop_run,long,442,291,0.3471,0.6835,-0.3917,0.928,9.942,-0.528,-5.4
GODREJIND,stop_run,short,442,298,0.302,0.892,-0.3929,0.982,12.832,-0.126,-1.44
GODREJIND,stop_run,long,442,290,0.2828,0.8819,-0.3863,0.9,10.57,-0.743,-8.03
GPPL,stop_run,short,442,279,0.3871,0.785,-0.3841,1.291,7.07,1.788,19.1
GPPL,stop_run,long,442,308,0.2175,0.6732,-0.3895,0.48,54.567,-5.293,-48.77
GRANULES,stop_run,short,442,312,0.2756,0.8951,-0.3898,0.874,14.985,-0.953,-11.12
GRANULES,stop_run,long,442,320,0.3187,0.8391,-0.3948,0.994,14.811,-0.039,-0.47
GRAPHITE,stop_run,short,442,302,0.3477,0.8595,-0.3932,1.165,8.14,1.086,12.79
GRAPHITE,stop_run,long,442,318,0.2642,0.9139,-0.3923,0.836,21.415,-1.27,-15.04
GRINDWELL,stop_run,short,442,276,0.3007,0.7816,-0.3938,0.854,15.817,-1.118,-11.13
GRINDWELL,stop_run,long,442,304,0.2763,0.7662,-0.3915,0.747,26.645,-2.049,-21.78
GSFC,stop_run,short,442,303,0.3729,0.7679,-0.3845,1.188,8.368,1.211,13.72
GSFC,stop_run,long,442,292,0.2979,0.738,-0.3913,0.8,20.832,-1.571,-16.01
GSPL,stop_run,short,442,295,0.3085,0.7513,-0.3851,0.87,15.358,-0.974,-10.2
GSPL,stop_run,long,442,303,0.2937,0.7024,-0.3833,0.762,20.413,-1.9,-19.52
GUJGASLTD,stop_run,short,442,285,0.3333,0.7394,-0.3824,0.967,5.428,-0.237,-2.42
GUJGASLTD,stop_run,long,442,289,0.2941,0.7372,-0.3867,0.794,18.291,-1.628,-16.22
GULFOILLUB,stop_run,short,442,289,0.3495,0.834,-0.3899,1.149,10.896,0.976,10.93
GULFOILLUB,stop_run,long,442,313,0.2843,0.87,-0.3895,0.888,18.761,-0.846,-9.81
HDFCAMC,stop_run,short,442,292,0.3596,0.7973,-0.3826,1.17,7.346,1.104,12.16
HDFCAMC,stop_run,long,442,278,0.3201,0.6809,-0.3892,0.824,18.152,-1.365,-12.95
HEG,stop_run,short,442,282,0.3085,0.9366,-0.3955,1.056,10.317,0.391,4.35
HEG,stop_run,long,442,307,0.2476,0.8739,-0.3935,0.731,25.729,-2.231,-24.48
HEIDELBERG,stop_run,short,442,234,0.3761,0.6536,-0.3757,1.049,7.565,0.325,2.67
HEIDELBERG,stop_run,long,442,273,0.2747,0.6531,-0.3799,0.651,25.84,-3.007,-26.24
HERITGFOOD,stop_run,short,442,250,0.292,0.867,-0.3843,0.93,15.22,-0.509,-4.74
HERITGFOOD,stop_run,long,442,314,0.2898,0.7221,-0.3802,0.775,21.643,-1.785,-19.08
HFCL,stop_run,short,442,299,0.3545,0.9526,-0.3983,1.314,9.801,1.956,24.11
HFCL,stop_run,long,442,333,0.2432,0.9336,-0.3926,0.764,25.313,-1.911,-23.31
HINDCOPPER,stop_run,short,442,316,0.3449,0.8819,-0.3983,1.166,8.69,1.091,13.68
HINDCOPPER,stop_run,long,442,316,0.25,0.8983,-0.3939,0.76,26.233,-1.946,-22.39
HINDPETRO,stop_run,short,442,298,0.396,0.8168,-0.3827,1.399,4.751,2.346,27.5
HINDPETRO,stop_run,long,442,322,0.295,0.8343,-0.3925,0.89,16.951,-0.826,-9.84
HINDZINC,stop_run,short,442,279,0.3763,0.8387,-0.3817,1.326,8.361,1.98,21.65
