variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
target_20pct,IOLCP,2019-01-10,2019-01-28,36.64,33.71,2729,18,INITIAL_STOP,-7999.24,-8287.22
target_20pct,CANTABIL,2019-02-08,2019-02-14,32.23,38.68,3076,6,TARGET,19827.90,19500.74
target_20pct,CANTABIL,2019-02-15,2019-02-25,37.84,45.41,2672,10,TARGET,20221.70,19888.04
target_20pct,GMMPFAUDLR,2019-03-14,2019-03-22,432.93,403.56,238,8,INITIAL_STOP,-6989.71,-7288.34
target_20pct,PVRINOX,2019-03-19,2019-03-22,1671.25,1580.23,61,3,INITIAL_STOP,-5551.97,-5849.48
target_20pct,NEWGEN,2019-04-09,2019-04-23,166.46,153.31,611,14,INITIAL_STOP,-8035.74,-8328.81
target_20pct,PRIVISCL,2019-05-08,2019-05-13,374.15,351.14,269,5,INITIAL_STOP,-6188.78,-6481.44
target_20pct,GMMPFAUDLR,2019-05-29,2019-05-31,453.81,423.19,221,2,INITIAL_STOP,-6768.09,-7058.81
target_20pct,IOLCP,2019-05-29,2019-05-31,42.61,39.20,2354,2,INITIAL_STOP,-8024.32,-8313.19
target_20pct,POWERMECH,2019-05-28,2019-06-04,538.28,500.89,186,7,INITIAL_STOP,-6955.08,-7245.00
target_20pct,KPIL,2019-05-27,2019-06-07,525.75,489.08,190,11,INITIAL_STOP,-6967.69,-7256.91
target_20pct,PVRINOX,2019-05-02,2019-06-17,1737.05,1650.45,58,46,INITIAL_STOP,-5022.96,-5317.67
target_20pct,GMMPFAUDLR,2019-06-11,2019-06-17,478.25,439.99,203,6,INITIAL_STOP,-7766.78,-8046.38
target_20pct,ZOTA,2019-06-11,2019-06-17,209.84,201.24,463,6,INITIAL_STOP,-3982.77,-4268.26
target_20pct,TDPOWERSYS,2019-07-03,2019-07-08,31.41,28.93,3042,5,INITIAL_STOP,-7556.47,-7831.79
target_20pct,PRIVISCL,2019-05-20,2019-07-19,409.08,394.35,245,60,MAX_HOLD,-3608.85,-3904.11
target_20pct,PDSL,2019-07-17,2019-07-25,70.43,64.85,1345,8,INITIAL_STOP,-7507.88,-7780.80
target_20pct,ARMANFIN,2019-09-17,2019-09-18,504.70,464.32,185,1,INITIAL_STOP,-7469.56,-7738.46
target_20pct,VADILALIND,2019-09-13,2019-10-01,764.76,703.58,122,18,INITIAL_STOP,-7464.06,-7732.76
target_20pct,PSPPROJECT,2019-09-27,2019-10-07,556.22,518.68,166,10,INITIAL_STOP,-6231.68,-6499.33
target_20pct,CAMLINFINE,2019-10-24,2019-10-25,70.50,64.86,1296,1,INITIAL_STOP,-7309.44,-7572.58
target_20pct,ORISSAMINE,2019-11-05,2019-11-11,1242.00,1490.40,72,6,TARGET,17884.80,17589.70
target_20pct,ARMANFIN,2019-09-24,2019-11-25,545.00,501.40,170,62,INITIAL_STOP,-7412.00,-7678.83
target_20pct,CAMLINFINE,2019-12-12,2019-12-24,73.85,67.94,1241,12,INITIAL_STOP,-7331.83,-7595.77
target_20pct,CAMLINFINE,2020-01-01,2020-01-07,86.00,79.12,1056,6,INITIAL_STOP,-7265.28,-7526.83
target_20pct,ARMANFIN,2019-12-16,2020-01-09,619.90,743.88,147,24,TARGET,18225.06,17924.35
target_20pct,GMMPFAUDLR,2019-11-15,2020-01-13,546.93,656.32,168,59,TARGET,18376.85,18073.63
target_20pct,SIRCA,2019-11-15,2020-01-14,114.50,115.67,807,60,MAX_HOLD,944.19,665.57
target_20pct,GMMPFAUDLR,2020-01-20,2020-01-23,744.01,699.17,126,3,INITIAL_STOP,-5650.24,-5923.00
target_20pct,KITEX,2020-01-09,2020-01-30,41.57,38.24,2168,21,INITIAL_STOP,-7209.90,-7469.46
target_20pct,ORISSAMINE,2020-01-27,2020-01-31,1675.70,2010.84,55,4,TARGET,18432.70,18128.56
target_20pct,POLYMED,2020-01-30,2020-01-31,293.90,270.39,317,1,INITIAL_STOP,-7453.30,-7721.62
target_20pct,GMMPFAUDLR,2020-01-27,2020-02-04,826.68,992.02,112,8,TARGET,18517.63,18212.09
target_20pct,ORISSAMINE,2020-02-06,2020-02-07,2332.00,2145.44,40,1,INITIAL_STOP,-7462.40,-7731.05
target_20pct,SIRCA,2020-01-29,2020-02-10,134.04,160.85,695,12,TARGET,18631.56,18324.14
target_20pct,POLYMED,2020-02-06,2020-02-11,328.75,302.45,289,5,INITIAL_STOP,-7600.70,-7874.33
target_20pct,ARMANFIN,2020-01-10,2020-02-12,760.00,912.00,120,33,TARGET,18240.00,17939.04
target_20pct,SOLARA,2020-02-05,2020-02-14,500.99,601.19,190,9,TARGET,19037.62,18723.50
target_20pct,ARMANFIN,2020-02-13,2020-02-17,989.35,910.20,98,4,INITIAL_STOP,-7756.50,-8035.74
target_20pct,VADILALIND,2020-01-28,2020-02-18,856.48,798.24,108,21,INITIAL_STOP,-6290.03,-6558.09
target_20pct,INFIBEAM,2019-12-27,2020-02-25,11.53,12.01,7882,60,MAX_HOLD,3783.36,3505.05
target_20pct,TEMBO,2019-12-30,2020-02-28,59.25,61.72,1534,60,MAX_HOLD,3788.98,3510.63
target_20pct,GMMPFAUDLR,2020-02-05,2020-02-28,990.75,911.49,96,23,INITIAL_STOP,-7608.96,-7882.88
target_20pct,KITEX,2020-02-12,2020-02-28,48.06,44.22,1989,16,INITIAL_STOP,-7647.31,-7922.61
target_20pct,IOLCP,2020-02-26,2020-02-28,50.69,46.63,1936,2,INITIAL_STOP,-7850.87,-8133.50
target_20pct,TATACHEM,2020-01-15,2020-03-04,722.30,690.47,129,49,INITIAL_STOP,-4106.20,-4379.57
target_20pct,TDPOWERSYS,2020-02-11,2020-03-04,32.23,29.65,2990,22,INITIAL_STOP,-7709.42,-7986.95
target_20pct,SIRCA,2020-02-11,2020-03-04,159.88,147.09,602,22,INITIAL_STOP,-7699.82,-7977.01
target_20pct,PRIVISCL,2020-02-18,2020-03-04,482.88,444.25,203,15,INITIAL_STOP,-7841.97,-8124.28
target_20pct,SOLARA,2020-02-17,2020-03-09,619.05,569.53,160,21,INITIAL_STOP,-7923.84,-8209.10
target_20pct,GMMPFAUDLR,2020-04-23,2020-04-24,1270.27,1168.65,72,1,INITIAL_STOP,-7316.76,-7580.16
target_20pct,IOLCP,2020-05-08,2020-05-14,62.09,74.51,1476,6,TARGET,18328.97,18026.54
target_20pct,RMDRIP,2020-05-11,2020-05-22,4.30,5.16,21322,11,TARGET,18336.92,18034.36
target_20pct,LTFOODS,2020-06-09,2020-06-12,35.95,33.07,2650,3,INITIAL_STOP,-7621.40,-7895.77
target_20pct,IOLCP,2020-06-12,2020-06-15,76.07,69.98,1252,3,INITIAL_STOP,-7619.17,-7893.46
target_20pct,BORORENEW,2020-06-10,2020-06-16,78.15,93.78,1219,6,TARGET,19052.97,18738.60
target_20pct,INFIBEAM,2020-06-23,2020-06-30,13.40,12.33,7133,7,INITIAL_STOP,-7646.58,-7921.85
target_20pct,BORORENEW,2020-06-26,2020-07-01,141.95,130.90,673,5,INITIAL_STOP,-7439.64,-7715.08
target_20pct,TI,2020-06-29,2020-07-03,20.27,18.65,4715,4,INITIAL_STOP,-7645.84,-7921.09
target_20pct,RTNINDIA,2020-06-26,2020-07-06,3.45,3.25,27706,10,INITIAL_STOP,-5658.64,-5936.91
target_20pct,DIACABS,2020-07-03,2020-07-07,12.50,11.50,7521,4,INITIAL_STOP,-7521.00,-7791.76
target_20pct,NEOGEN,2020-07-08,2020-07-15,580.45,534.01,158,7,INITIAL_STOP,-7336.89,-7601.02
target_20pct,IOLCP,2020-07-13,2020-07-15,132.94,122.30,690,2,INITIAL_STOP,-7338.29,-7602.47
target_20pct,RTNINDIA,2020-07-21,2020-07-28,4.10,4.92,22033,7,TARGET,18067.06,17768.95
target_20pct,LTFOODS,2020-06-18,2020-07-30,40.10,48.12,2383,42,TARGET,19111.66,18796.32
target_20pct,DEEPAKFERT,2020-07-22,2020-07-31,130.95,157.14,689,9,TARGET,18044.91,17747.17
target_20pct,NEULANDLAB,2020-07-14,2020-08-03,674.00,808.80,136,20,TARGET,18332.80,18030.31
target_20pct,SOLARA,2020-08-03,2020-08-04,775.01,930.01,123,1,TARGET,19065.25,18750.67
target_20pct,NEULANDLAB,2020-08-04,2020-08-05,887.00,816.04,110,1,INITIAL_STOP,-7805.60,-8086.60
target_20pct,DEEPAKFERT,2020-08-03,2020-08-07,166.45,153.13,575,4,INITIAL_STOP,-7656.70,-7932.34
target_20pct,POLYMED,2020-07-14,2020-08-10,368.80,442.56,249,27,TARGET,18366.24,18063.20
target_20pct,RTNINDIA,2020-08-05,2020-08-11,6.70,8.04,14843,6,TARGET,19889.62,19561.44
target_20pct,GMMPFAUDLR,2020-08-10,2020-08-11,1753.66,2104.39,55,1,TARGET,19290.26,18971.97
target_20pct,SOLARA,2020-08-11,2020-08-12,989.81,910.63,100,1,INITIAL_STOP,-7918.48,-8203.55
target_20pct,GMMPFAUDLR,2020-08-12,2020-08-13,2177.18,2003.01,47,1,INITIAL_STOP,-8186.20,-8480.90
target_20pct,VISHNU,2020-08-07,2020-08-14,37.59,34.58,2624,7,INITIAL_STOP,-7890.89,-8174.96
target_20pct,ORISSAMINE,2020-08-13,2020-08-14,3090.00,2842.80,33,1,INITIAL_STOP,-8157.60,-8451.27
target_20pct,RTNINDIA,2020-08-12,2020-08-18,8.45,10.14,12249,6,TARGET,20700.81,20359.25
target_20pct,BLS,2020-08-12,2020-08-18,24.93,29.92,4151,6,TARGET,20696.89,20355.39
target_20pct,NEOGEN,2020-08-05,2020-08-21,609.59,731.51,163,16,TARGET,19872.63,19544.74
target_20pct,KIOCL,2020-08-19,2020-08-24,158.84,146.13,656,5,INITIAL_STOP,-8335.92,-8636.02
target_20pct,BLS,2020-08-19,2020-08-26,29.62,27.25,3519,7,INITIAL_STOP,-8338.62,-8638.81
target_20pct,NEULANDLAB,2020-08-25,2020-08-26,1074.10,988.17,98,1,INITIAL_STOP,-8420.94,-8724.10
target_20pct,ZENTEC,2020-08-13,2020-08-31,89.90,82.71,1142,18,INITIAL_STOP,-8213.26,-8508.94
target_20pct,DEEPAKFERT,2020-08-25,2020-08-31,183.55,168.87,573,6,INITIAL_STOP,-8413.93,-8716.83
