variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
vol_3x,IOLCP,2019-01-10,2019-01-28,36.64,33.71,2729,18,INITIAL_STOP,-7999.24,-8287.22
vol_3x,CANTABIL,2019-02-08,2019-02-20,32.23,40.29,3076,12,TARGET,24784.87,24450.27
vol_3x,GMMPFAUDLR,2019-03-14,2019-03-22,432.93,403.56,234,8,INITIAL_STOP,-6872.24,-7165.85
vol_3x,NEWGEN,2019-04-09,2019-04-23,166.46,153.31,606,14,INITIAL_STOP,-7969.98,-8260.65
vol_3x,PRIVISCL,2019-05-08,2019-05-13,374.15,351.14,267,5,INITIAL_STOP,-6142.77,-6433.25
vol_3x,GMMPFAUDLR,2019-05-29,2019-05-31,453.81,423.19,219,2,INITIAL_STOP,-6706.84,-6994.93
vol_3x,POWERMECH,2019-05-28,2019-06-04,538.28,500.89,184,7,INITIAL_STOP,-6880.29,-7167.10
vol_3x,GMMPFAUDLR,2019-06-11,2019-06-17,478.25,439.99,204,6,INITIAL_STOP,-7805.04,-8086.02
vol_3x,TDPOWERSYS,2019-07-03,2019-07-08,31.41,28.93,3094,5,INITIAL_STOP,-7685.64,-7965.66
vol_3x,PRIVISCL,2019-05-20,2019-07-19,409.08,394.35,243,60,MAX_HOLD,-3579.39,-3872.24
vol_3x,PDSL,2019-07-17,2019-07-25,70.43,64.85,1368,8,INITIAL_STOP,-7636.27,-7913.86
vol_3x,ARMANFIN,2019-09-17,2019-09-18,504.70,464.32,188,1,INITIAL_STOP,-7590.69,-7863.95
vol_3x,VADILALIND,2019-09-13,2019-10-01,764.76,703.58,124,18,INITIAL_STOP,-7586.42,-7859.53
vol_3x,PSPPROJECT,2019-09-27,2019-10-07,556.22,518.68,169,10,INITIAL_STOP,-6344.30,-6616.79
vol_3x,CAMLINFINE,2019-10-24,2019-10-25,70.50,64.86,1319,1,INITIAL_STOP,-7439.16,-7706.97
vol_3x,ARMANFIN,2019-09-24,2019-11-25,545.00,501.40,173,62,INITIAL_STOP,-7542.80,-7814.34
vol_3x,CAMLINFINE,2019-12-12,2019-12-24,73.85,67.94,1238,12,INITIAL_STOP,-7314.10,-7577.41
vol_3x,ORISSAMINE,2019-11-05,2020-01-06,1242.00,1275.45,74,62,MAX_HOLD,2475.30,2195.86
vol_3x,CAMLINFINE,2020-01-01,2020-01-07,86.00,79.12,1054,6,INITIAL_STOP,-7251.52,-7512.57
vol_3x,ARMANFIN,2019-12-16,2020-01-09,619.90,774.88,147,24,TARGET,22781.33,22473.78
vol_3x,SIRCA,2019-11-15,2020-01-14,114.50,115.67,805,60,MAX_HOLD,941.85,663.92
vol_3x,GMMPFAUDLR,2019-11-15,2020-01-14,546.93,659.46,168,60,MAX_HOLD,18905.04,18601.03
vol_3x,GMMPFAUDLR,2020-01-20,2020-01-23,744.01,699.17,126,3,INITIAL_STOP,-5650.24,-5923.00
vol_3x,KITEX,2020-01-09,2020-01-30,41.57,38.24,2168,21,INITIAL_STOP,-7209.90,-7469.46
vol_3x,POLYMED,2020-01-30,2020-01-31,293.90,270.39,318,1,INITIAL_STOP,-7476.82,-7745.98
vol_3x,ORISSAMINE,2020-01-27,2020-02-05,1675.70,2094.62,55,9,TARGET,23040.87,22729.82
vol_3x,ORISSAMINE,2020-02-06,2020-02-07,2332.00,2145.44,40,1,INITIAL_STOP,-7462.40,-7731.05
vol_3x,GMMPFAUDLR,2020-01-27,2020-02-11,826.68,1033.35,113,15,TARGET,23353.71,23038.43
vol_3x,POLYMED,2020-02-06,2020-02-11,328.75,302.45,287,5,INITIAL_STOP,-7548.10,-7819.83
vol_3x,ARMANFIN,2020-01-10,2020-02-12,760.00,950.00,121,33,TARGET,22990.00,22679.63
vol_3x,SIRCA,2020-01-29,2020-02-14,134.04,167.55,699,16,TARGET,23423.49,23107.27
vol_3x,SOLARA,2020-02-05,2020-02-14,500.99,626.24,184,9,TARGET,23045.54,22734.43
vol_3x,SWANCORP,2020-02-06,2020-02-17,135.88,125.01,695,11,INITIAL_STOP,-7554.93,-7826.91
vol_3x,ARMANFIN,2020-02-13,2020-02-17,989.35,910.20,98,4,INITIAL_STOP,-7756.50,-8035.74
vol_3x,RHIM,2020-02-12,2020-02-18,243.80,226.64,390,6,INITIAL_STOP,-6692.48,-6967.69
vol_3x,INFIBEAM,2019-12-27,2020-02-25,11.53,12.01,7865,60,MAX_HOLD,3775.20,3497.49
vol_3x,TEMBO,2019-12-30,2020-02-28,59.25,61.72,1530,60,MAX_HOLD,3779.10,3501.47
vol_3x,KITEX,2020-02-12,2020-02-28,48.06,44.22,1981,16,INITIAL_STOP,-7616.55,-7890.74
vol_3x,IOLCP,2020-02-26,2020-02-28,50.69,46.63,1975,2,INITIAL_STOP,-8009.02,-8297.34
vol_3x,TATACHEM,2020-01-15,2020-03-04,722.30,690.47,130,49,INITIAL_STOP,-4138.03,-4413.52
vol_3x,TDPOWERSYS,2020-02-11,2020-03-04,32.23,29.65,2907,22,INITIAL_STOP,-7495.41,-7765.24
vol_3x,PRIVISCL,2020-02-18,2020-03-04,482.88,444.25,208,15,INITIAL_STOP,-8035.12,-8324.39
vol_3x,SOLARA,2020-02-17,2020-03-09,619.05,569.53,164,21,INITIAL_STOP,-8121.94,-8414.33
vol_3x,IOLCP,2020-05-08,2020-06-11,62.09,77.61,1546,34,TARGET,23997.79,23673.81
vol_3x,RMDRIP,2020-05-11,2020-06-11,4.30,5.38,22324,31,TARGET,23998.30,23674.32
vol_3x,LTFOODS,2020-06-09,2020-06-12,35.95,33.07,2670,3,INITIAL_STOP,-7678.92,-7955.36
vol_3x,BORORENEW,2020-06-10,2020-06-17,78.15,97.69,1228,7,TARGET,23992.05,23668.16
vol_3x,BORORENEW,2020-06-26,2020-07-01,141.95,130.90,720,5,INITIAL_STOP,-7959.20,-8253.87
vol_3x,TI,2020-06-29,2020-07-03,20.27,18.65,5046,4,INITIAL_STOP,-8182.59,-8477.17
vol_3x,DIACABS,2020-07-03,2020-07-07,12.50,11.50,8118,4,INITIAL_STOP,-8118.00,-8410.25
vol_3x,NEOGEN,2020-07-08,2020-07-15,580.45,534.01,171,7,INITIAL_STOP,-7940.56,-8226.42
vol_3x,IOLCP,2020-07-13,2020-07-15,132.94,122.30,750,2,INITIAL_STOP,-7976.40,-8263.55
vol_3x,RTNINDIA,2020-07-21,2020-07-29,4.10,5.12,23936,8,TARGET,24534.40,24203.19
vol_3x,LTFOODS,2020-06-18,2020-07-30,40.10,50.12,2551,42,TARGET,25573.77,25228.53
vol_3x,DEEPAKFERT,2020-07-22,2020-07-31,130.95,163.69,749,9,TARGET,24520.39,24189.36
vol_3x,NEULANDLAB,2020-07-14,2020-08-03,674.00,842.50,148,20,TARGET,24938.00,24601.34
vol_3x,NEULANDLAB,2020-08-04,2020-08-05,887.00,816.04,121,1,INITIAL_STOP,-8586.16,-8895.26
vol_3x,DEEPAKFERT,2020-08-03,2020-08-07,166.45,153.13,633,4,INITIAL_STOP,-8429.03,-8732.47
vol_3x,SOLARA,2020-08-03,2020-08-10,775.01,968.76,136,7,TARGET,26350.34,25994.61
vol_3x,RTNINDIA,2020-08-05,2020-08-12,6.70,8.38,16113,7,TARGET,26989.27,26624.92
vol_3x,GMMPFAUDLR,2020-08-10,2020-08-12,1753.66,2192.08,60,2,TARGET,26304.90,25949.78
vol_3x,SOLARA,2020-08-11,2020-08-12,989.81,910.63,109,1,INITIAL_STOP,-8631.14,-8941.86
vol_3x,VISHNU,2020-08-07,2020-08-14,37.59,34.58,2848,7,INITIAL_STOP,-8564.51,-8872.83
vol_3x,ORISSAMINE,2020-08-13,2020-08-14,3090.00,2842.80,36,1,INITIAL_STOP,-8899.20,-9219.57
vol_3x,NEOGEN,2020-08-05,2020-08-24,609.59,761.99,177,19,TARGET,26974.36,26610.20
vol_3x,KIOCL,2020-08-19,2020-08-24,158.84,146.13,701,5,INITIAL_STOP,-8907.75,-9228.43
vol_3x,RTNINDIA,2020-08-13,2020-08-25,8.85,11.06,12786,12,TARGET,28289.03,27907.12
vol_3x,ZENTEC,2020-08-13,2020-08-31,89.90,82.71,1258,18,INITIAL_STOP,-9047.54,-9373.25
vol_3x,DEEPAKFERT,2020-08-25,2020-08-31,183.55,168.87,616,6,INITIAL_STOP,-9045.34,-9370.98
vol_3x,SAREGAMA,2020-08-28,2020-08-31,51.85,47.70,2234,3,INITIAL_STOP,-9266.63,-9600.23
